lanes,is_intersection,is_two_way_street,bike_maneuver,vehicle_maneuver,maneuver_direction,sidewalk_climbs,running_red_light,drive_opposite_direction,bad_roundabout,driving_between_lanes,crossings_without_priority,is_bike_infringement,vehicle_speed_mean,vehicle_speed_min,vehicle_speed_max,distance_mean,distance_min,distance_max,bike_speed_mean,bike_speed_min,bike_speed_max,level,real_risk
1,1,1,straight,stop,from_right,0,1,1,0,0,1,1,4.511335850120747,3.0499256392975733e-05,15.138063775976207,2.9503286742866015,0.0,7.007746741026561,8.348338924590017,0.009644218619285591,24.11857156456003,normal,collision
3,1,1,turn_right,turn_right,same_direction,0,0,0,0,0,1,1,14.883698412606675,0.015768037418206343,29.160187253287937,3.178982034461212,0.0,7.276130740193318,11.267548992496698,8.192615320582513,15.06213020157603,hard,collision
1,1,1,reverse,turn_right,from_right,0,0,1,0,0,1,1,1.869556632521158,0.0001234002067276239,14.384776128671854,5.6482106610836995,0.0,7.9157168022346625,4.282753036392813,0.19867680834145973,6.879298900943814,normal,collision
1,0,1,straight,straight,same_direction,0,0,0,0,0,1,1,49.858414567747936,49.40143852025756,50.00021155727858,3.752189250146723,0.0,9.521917096960806,11.298722491848327,10.176773861170016,11.974502239577784,easy,collision
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,15.762331764562951,6.407676138168662,36.77648269419908,4.889583799604611,0.0,9.324078518571378,19.909884739778285,17.994587128045666,21.731061943685575,hard,collision
1,1,1,straight,stop,from_right,0,0,1,0,0,1,1,1.4125942765605333,0.0005594723874031977,4.387300224343365,2.1385081599934948,0.0,3.9565577617381074,3.764605598869075,0.1339385081812188,6.914718574109683,hard,collision
1,1,1,straight,straight,same_direction,0,0,0,0,1,0,1,49.32484714632068,48.69159433379873,49.60334573376605,3.761918518795578,0.0,9.499967762442571,6.784215245400935,5.486896589073498,7.453565017140253,normal,collision
1,1,1,turn_right,straight,opposite_direction,0,0,0,0,0,1,1,4.544049049068848,1.0044425825092922,12.52101881533888,3.0790195486844505,0.0,8.984359203144352,26.40162785005129,20.166180859913336,49.616869378638825,easy,collision
1,1,1,straight,straight,same_direction,0,0,0,0,1,0,1,42.60317723622169,37.95145550951924,50.00010935511978,3.6315016664048594,0.0,9.484373153459721,5.556545255932436,4.109888755261365,6.762962116915147,normal,collision
1,1,1,turn left,turn left,from_left,0,0,1,0,1,0,1,4.238065984122387,8.50462805457785e-05,18.721613415180396,2.18998035581174,0.0,5.293181231113234,3.4413931382082414,0.0025232593823948136,7.650926151475015,hard,collision
1,1,1,straight,stop,from_left,0,0,1,0,0,1,1,0.026916074682716878,9.624437873451812e-05,0.08227682628556306,2.857802176192616,0.0,7.556629775022231,9.267487233640573,5.632106180464322,12.668068287185564,hard,collision
1,1,1,turn_right,straight,same_direction,0,0,0,0,0,1,1,8.754788889687068,1.9687289501866883,16.083146625305574,3.3664756660797632,0.0,9.29284050541025,32.55592319193386,26.817967636253545,43.66970851955891,easy,collision
1,1,1,stop,turn left,from_left,0,0,1,0,1,0,1,4.994027422142753,0.00015980175758934415,26.364806329420773,3.0315450341791026,0.0,6.565833083681314,4.44776007675332,0.019099750517966425,7.14185111196777,hard,collision
1,1,1,reverse,stop,from_left,0,0,1,0,0,1,1,7.6451048485915685,0.00010425885209528119,22.002298605466283,4.169174459410746,0.0,9.476145110069599,11.404417734540212,9.05514982800809,14.744027566154543,normal,collision
1,1,1,turn_right,stop,from_right,0,0,0,0,0,1,1,0.05379679755557823,4.146489931589001e-05,2.9981707654506415,3.167162942598982,0.0,9.170581672557859,16.791430578782105,13.23739,54.50219242020024,normal,collision
1,1,1,straight,stop,from_left,1,0,1,0,0,1,1,0.008561211234708531,0.0001274094963864703,0.3483585832543737,2.9292098994202913,0.0,6.6084362671833246,4.368612403921232,0.20570170473804195,7.913485180547715,hard,collision
1,1,1,reverse,turn_right,from_right,0,0,1,0,0,1,1,0.22638958738664589,0.00012105368580834709,3.7855796012188505,4.15293858317576,0.0,7.213308026721722,2.22643952294429,0.02819109651164506,7.738636751260186,normal,collision
1,0,1,straight,straight,same_direction,0,0,0,0,0,1,1,43.246141879368466,41.058976846044885,43.69946568083157,3.772960612363687,0.0,9.539136553951913,20.768101912204244,19.877592716828996,21.830605735159867,normal,collision
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,39.64413371488352,36.15552749813068,41.00717858539853,3.6574886939296127,0.0,9.369345734863131,17.16429607127793,16.288650885281378,18.401685828078545,hard,collision
1,1,1,straight,stop,from_right,0,1,1,0,0,1,1,0.45096209795190423,0.00014272898960737324,4.947032781552894,2.560074385800765,0.0,7.360633894709423,13.326744814956665,11.214112989337824,17.99329698128416,normal,collision
1,1,1,straight,turn_right,from_left,0,0,1,0,0,1,1,0.8600902315002239,0.0003327123922803218,2.9651626015288723,2.3305794280899814,0.0,4.01729068495564,3.5495629613610453,0.09105239616958982,6.954172640461283,normal,collision
3,1,1,reverse,stop,from_right,0,0,0,0,1,1,1,4.582237372366364,0.00025472706545025427,29.29091952424217,3.2764331324996387,0.0,9.443034418835891,5.146244699423519,0.08336876863442952,10.761327142682275,hard,collision
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,14.165945707401324,4.703033037493023,37.51487105953865,5.170064752770014,0.0,9.545347092591362,19.467137200419867,17.55726164532205,21.38456064544906,hard,collision
1,1,1,straight,turn_right,from_left,0,0,1,0,0,1,1,5.2228031944361835,0.00025824593211531803,12.587459506783606,3.5956519494663954,0.0,9.486921376181774,7.878361842805708,5.875527388765287,12.334206772212372,normal,collision
2,1,1,straight,straight,same_direction,0,0,0,0,0,1,1,14.481913489613593,0.005249058857985853,37.48568497868023,3.63259952213055,0.0,7.979211784950893,11.368149117460987,9.619402734850434,14.666959616678236,hard,collision
2,1,1,turn_right,turn_right,same_direction,0,0,0,0,0,1,1,13.082059753173532,0.027773943803247332,27.864892933427377,3.675294300752206,0.0,7.566909274746149,11.36165319400303,6.835095568536454,15.623154649298732,hard,collision
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,45.745186813655906,40.57348696077677,48.14174180144393,3.8088690481089684,0.0,9.147981387101353,15.200616511456452,12.06292162935906,16.203111685945995,normal,collision
1,1,1,straight,stop,from_left,0,1,1,0,0,1,1,0.19577359982412568,0.0001403929012044768,3.5659547417490014,2.4113377934666094,0.0,7.0578959820129885,14.55752689863958,12.922883710792057,16.697089413837038,normal,collision
1,1,1,turn left,turn_right,same_direction,0,0,0,0,0,0,1,4.320577489469056,0.0670025508794918,17.743115115288106,2.077184335528719,0.0,5.161192432839176,3.2850431401728946,0.0005913884267980396,7.711784856681503,hard,collision
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,47.399772936493186,41.98473739860147,48.16252941721434,3.852519773071199,0.0,9.513356726988555,21.214933883327806,20.289469525666057,22.41868010370513,normal,collision
2,1,1,turn_right,straight,same_direction,0,0,0,0,0,1,1,8.999159711500536,0.02459475961371923,24.121313019164084,4.297857190718328,0.0,8.445880468670156,10.61297693801092,5.931457032011007,14.705027882606064,hard,collision
1,1,1,reverse,turn_right,from_right,0,0,1,0,0,1,1,4.999718887077283,9.569884087303967e-05,20.17170414366946,6.532600645060719,0.0,8.728471542722232,4.211279275188608,0.0515190492742984,7.096684611967775,normal,collision
1,1,1,straight,straight,same_direction,0,0,0,0,0,0,1,12.123999017700797,0.002882759315509782,50.00017828246726,5.391594225343638,0.0,9.558191109352451,9.84235863329046,6.004721691347805,14.676500882682275,hard,collision
2,1,1,turn left,turn left,from_left,0,0,1,0,1,0,1,4.797647750392078,0.0002316739297440366,29.042789387897322,3.0566610047124647,0.0,8.293529556125947,4.969787995689662,0.05882638450056521,9.299758981063293,hard,collision
1,1,1,straight,straight,same_direction,0,0,0,0,1,0,1,49.81426153954727,49.4258406804318,50.00034727333972,3.739402173923765,0.0,9.515039344362375,19.274646091225108,18.65880126622953,19.764432542192193,normal,collision
1,1,1,straight,stop,from_right,0,1,0,0,0,1,1,2.363520230873636,6.130457558076542e-05,6.8298552462214905,3.273347891870855,0.0,7.1486525448381855,6.653218076672623,1.2522775295934867,29.04933137873576,normal,collision
1,1,1,straight,stop,from_left,1,0,1,0,0,1,1,0.020688581809950878,0.00013901539136658986,0.5874025021059937,3.0853310213737317,0.0,6.922112326652414,4.2225687755728005,0.20152107660858704,7.99361657249557,hard,collision
1,1,1,straight,stop,from_left,0,1,1,0,0,1,1,1.5665063552312888,0.00015680135671258336,13.294412885768125,4.40364800662684,0.0,8.477244802056878,4.788762227162507,0.12629516111528535,16.797399609682888,normal,collision
1,1,1,reverse,turn_right,same_direction,0,0,1,0,0,1,1,1.0411340174903123,0.0001565568098897691,12.569326230340126,5.2793024701692195,0.0,7.6060616681474995,4.344986984481419,0.3068195759134561,6.878820065273088,normal,collision
1,1,1,straight,turn_right,from_right,0,0,1,0,0,1,1,1.3973296535788131,0.000592602906435278,5.318322728449482,2.926166253672339,0.0,5.597216401896772,3.0998794991332996,0.11795928505803159,7.350962645556733,normal,collision
1,1,1,straight,stop,from_left,0,0,1,0,0,1,1,1.99655038703388,0.00014708495691090562,6.195960634839138,2.279585545174984,0.0,7.194393929762148,4.443107658109426,0.381916028345987,11.986431603737595,hard,collision
1,1,1,straight,turn_right,from_left,0,0,1,0,0,1,1,3.095866760594184,0.0010257263221278826,8.526462003713931,1.8883324705236995,0.0,4.4879700710672905,4.736574890078348,0.9204212978383037,7.479935223338742,normal,collision
1,1,1,reverse,turn_right,from_right,0,0,1,0,0,1,1,0.14370395120162205,0.0001041213301758338,2.7327372462263275,3.8789890993838863,0.0,6.818135385871798,2.176593600837526,0.010874340308465047,7.728054038371614,normal,collision
1,1,1,straight,stop,same_direction,0,0,1,0,0,1,1,0.00015866387837670597,0.000141407195715976,0.00017897227882952474,2.772793553583506,0.0,7.954113567031067,12.506662761514935,9.219297247186333,15.30868635140365,hard,collision
1,1,1,straight,stop,from_left,0,0,1,0,0,1,1,0.01952343802031708,0.00010803817080445559,0.05959518960976193,2.728225763018825,0.0,7.4278046934781505,9.399782604954815,5.59750517043022,12.795249607683663,hard,collision
1,1,1,straight,straight,same_direction,0,0,0,0,0,0,0,7.4421457094053824,2.284808114543585,17.980499770899062,2.783432362833946,0.0,7.076578415908002,15.099218934131958,3.0863518112590507,24.62949170690424,hard,collision
2,1,1,straight,straight,same_direction,0,0,0,0,1,0,1,15.054209774128102,1.3463428783008915,39.102063818694816,5.8605458343415755,0.0,7.83736771297342,9.61852776454038,6.961091686298026,14.190168453038229,normal,collision
1,1,1,straight,stop,from_left,0,0,1,0,0,1,1,0.08090718978972028,6.307074547169024e-05,1.2653152383419184,3.2092358551501308,0.0,7.861037517249546,10.891037827035854,8.779493363393915,13.44177144929321,hard,collision
2,1,1,straight,stop,opposite_direction,0,1,0,0,0,1,1,4.132448087297904,6.772418626517276e-05,17.380178480194086,2.062604760641644,0.0,7.567057399160333,8.42233908121363,3.792728496608323,53.01289463686783,normal,collision
1,1,1,stop,turn_right,same_direction,0,0,0,0,0,1,1,0.8260987573806693,0.00013477874400435756,4.249818633218704,3.99180327925648,0.0,7.49264136529849,2.809760330733404,0.7895065878570504,8.425966537299436,normal,collision
1,1,1,straight,stop,from_left,1,0,1,0,0,1,1,0.47495327473263854,0.00014460337955288504,1.6886717987152062,2.792398761303223,0.0,6.94167373545837,4.431761687996076,0.18747117864418178,8.905189594036816,hard,collision
1,1,1,straight,stop,from_left,0,0,1,0,0,1,1,0.07360079277311984,2.202577773758761e-05,0.2255117779008305,3.7163391817600666,0.0,8.460722414405675,8.721437029601624,6.239830637403525,12.093500197798814,hard,collision
1,1,1,stop,turn_right,same_direction,0,0,0,0,0,1,1,5.24179565871752,0.0002443317514268967,12.709769197991422,3.6029896535253205,0.0,9.509641380476852,7.870369389193687,5.8794721273084,12.352041865358297,normal,collision
1,1,1,reverse,turn_right,from_right,0,0,1,0,0,1,1,1.1194544828538202,0.0001508820409983124,12.83090421797253,5.348899933329371,0.0,7.631578981274013,4.3008045821826855,0.23573230842422715,6.824559441170141,normal,collision
1,1,1,stop,turn_right,same_direction,0,0,0,0,0,1,1,5.035452764946307,0.00024088243428205784,12.232583512719815,3.6403150737365237,0.0,9.460963909800542,7.672473091102539,5.695302622566849,12.211029619511866,normal,collision
1,0,1,straight,straight,same_direction,0,0,0,0,0,1,1,66.6177563965074,55.00701216374212,67.82941245289504,3.987161655781946,0.0,9.409553538665309,33.09542689316527,31.952342888154885,34.28844919306433,easy,collision
1,0,1,straight,straight,same_direction,0,0,0,0,0,1,1,59.77117575368721,52.722971789019574,60.55803553546742,3.876273403504083,0.0,9.450704986521485,31.507645607886644,30.427027676679927,32.52547198593364,normal,collision
1,1,1,straight,stop,from_right,0,1,1,0,0,1,1,2.8032714527395823,0.0011232806754851203,7.967390143600148,1.6658948718902198,0.0,3.8254115533921045,4.3167572709246596,0.24038805633845667,6.953722516726437,normal,collision
1,1,1,reverse,turn_right,from_right,0,0,1,0,0,1,1,0.9309885108796632,0.00015274725559133616,11.860738911954604,5.206047247791565,0.0,7.553744115181291,4.136469917039639,0.22476562503497607,6.889707350061662,normal,collision
1,1,1,turn_right,straight,opposite_direction,0,0,0,0,0,1,1,12.388244124189232,3.8410248841803223,28.26354350363748,4.377730276994478,0.0,9.428305506375008,26.73875754800644,22.852904898325278,31.07374316912459,easy,collision
1,1,1,straight,turn_right,from_right,0,0,1,0,0,1,1,2.7233504112479148,0.0010997119919137193,7.81722667628917,1.7280392124122934,0.0,3.9071655179381857,4.236710545737997,0.23482644826914675,6.846258543606887,normal,collision
2,1,1,straight,straight,same_direction,0,0,0,0,0,0,1,12.910240280961492,0.3402090540806832,44.261276635854756,6.000294863361836,0.0,8.676045966655721,10.15497338591981,6.979680984665438,15.066395693404491,hard,collision
1,1,1,straight,straight,same_direction,0,0,0,0,1,0,1,49.84347143513551,49.404204031011695,50.00027440979572,3.7325971106981335,0.0,9.515834649368829,20.799368781668576,19.747482101223213,21.52167137392869,normal,collision
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,40.45702071123753,37.21525601007377,42.46859081944536,3.7715398153323196,0.0,9.230773787110644,12.856138730274271,10.098433874247606,13.876767618235567,normal,collision
1,1,1,straight,straight,same_direction,0,0,0,0,0,0,0,5.589899757261304,2.991354434238773,9.151167429562378,3.090650007609445,0.0,8.219259996592879,20.442317403292265,11.348455841436087,23.498857075363432,hard,collision
1,1,1,reverse,turn_right,same_direction,0,0,1,0,0,1,1,4.30769016444374,0.00042203309281005623,16.325061688770326,4.994724140215444,0.0,7.175806691230607,4.241272891087466,0.11156881826827333,7.007977351050448,normal,collision
1,0,1,straight,straight,same_direction,0,0,0,0,0,1,1,44.341865618214484,42.44819109474266,44.748051356128755,3.7633595709036647,0.0,9.534363388700958,22.1717089362749,21.26465585065452,23.18444440983334,easy,collision
1,1,1,straight,stop,from_right,0,1,1,0,0,1,1,2.7851908276884543,0.0010250779984573234,7.927460159292898,1.8136201831505785,0.0,4.110853263575868,4.451697615711578,0.21945327513972934,8.759928115496407,normal,collision
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,14.265360882743206,4.90543629083966,36.97747360719975,5.180430354517895,0.0,9.548589353880475,19.804109721521034,17.859626765745592,21.675954491598294,hard,collision
1,1,1,straight,stop,from_right,0,1,0,0,0,1,1,0.039608647168232515,4.712690051793605e-05,2.206454389322639,3.219954682094281,0.0,9.23971611200092,16.355604380641758,13.23739,54.32382288465847,normal,collision
1,1,1,straight,stop,from_left,0,0,1,0,0,1,1,9.739765802714087,5.2120486117724445,15.944937964255834,2.7990871028807227,0.0,7.229365639519374,22.54110086809413,7.828366935162041,26.583570967608665,hard,collision
1,1,1,straight,stop,from_left,1,0,1,0,0,1,1,1.8798580389019657,0.00015338346306022175,5.864329074515995,2.27800573850063,0.0,7.0959366980096545,4.239722734486752,0.07360056023424169,11.55962868539305,hard,collision
4,1,1,straight,turn_right,same_direction,0,0,0,0,0,0,1,11.948889886427128,2.6026661929527584,30.00022229386641,3.0150724521773604,0.0,9.420143976669374,3.994856950127046,0.06206102393796146,8.638354005037556,hard,collision
1,1,1,straight,straight,same_direction,0,0,0,0,0,0,1,14.419876657379133,3.4338788366113158,37.37243011458603,5.5057608961922035,0.0,8.912634434299994,16.064445744165724,13.803007185765608,18.97003648695198,normal,collision
1,1,1,straight,turn_right,same_direction,0,0,0,0,0,1,1,6.772403395010214,1.5211652272143568,18.267806048026006,2.7882179689436213,0.0,7.069042760098207,13.261495148455891,2.0573256711387167,24.072886969364866,normal,collision
1,1,1,straight,stop,from_left,0,0,1,0,0,1,1,0.5692304705154614,0.00021333705272937552,2.216493677278534,2.4316932635995223,0.0,4.049262873555687,3.436356097617104,0.06847546772754276,6.974942805696274,hard,collision
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,59.94972971742516,52.773960875634224,60.73003573157314,3.900578797854897,0.0,9.456462225342248,21.031476357282187,19.871847262103692,22.00196478643965,hard,collision
1,1,1,straight,stop,from_left,1,0,1,0,0,1,1,0.0024868553768500074,0.00014069380707659767,0.18642067174268678,2.761363332188525,0.0,6.960765867516734,6.351310901136145,2.0917921816277296,9.821758303752048,hard,collision
1,1,1,straight,stop,from_right,0,1,1,0,0,1,1,4.259803384226384,3.454781590968545e-05,14.133510963748808,2.991730806118971,0.0,6.995187203880667,8.008478861137135,0.010214667683312794,24.431824657308898,normal,collision
1,1,1,reverse,turn_right,from_left,0,0,1,0,0,1,1,4.80899362686851,1.2139031312879793e-05,19.42259317419356,4.59069549286871,0.0,9.291038881019677,8.838212781691459,6.122818955243892,11.85520446219309,normal,collision
1,1,1,straight,stop,from_left,0,0,1,0,0,1,1,0.07576118857604819,1.686883577412245e-05,0.25073692950539195,3.6967233746008676,0.0,8.308601107136488,8.250061133067716,5.714319712588667,11.693643733791129,hard,collision
1,1,1,straight,turn_right,same_direction,0,0,0,0,0,1,1,2.646746505606862,6.051089289741626e-05,7.691396949009604,3.257239249747729,0.0,6.914643932007486,5.828984412293407,0.013872910301653732,26.44069080590227,normal,collision
3,1,1,turn_right,turn_right,same_direction,0,0,0,0,0,1,1,14.62783354862248,0.01747309053089988,28.9762323280118,3.2494672396067252,0.0,7.317426484932883,11.280913469659025,7.99982327269073,15.14180569213946,hard,collision
1,1,1,straight,straight,same_direction,0,0,0,0,1,0,1,49.8319076793784,49.42145632790812,50.00027649734594,3.7594298725264266,0.0,9.521457424414981,9.440444325346787,8.721251598306612,9.89758462252469,normal,collision
1,1,1,turn_right,straight,opposite_direction,0,0,0,0,0,1,1,9.947725785053013,4.527525926114926,16.332828749519805,3.5516645201808164,0.0,9.238451439584914,33.24769103470073,27.396817116613793,41.931221610237905,easy,collision
1,1,1,turn_right,straight,opposite_direction,0,0,0,0,0,1,1,13.548747212122729,4.5972444713314555,32.979359730071295,4.852380284424918,0.0,9.500566691323353,22.924891016956337,20.146888051498102,25.794123286034925,easy,collision
1,1,1,straight,stop,from_left,1,0,1,0,0,1,1,0.03628257893599637,4.517375803155252e-05,0.6956373285722278,2.7231012478752743,0.0,4.983824869370727,3.632438932678114,0.09050154867112453,7.328138698014255,hard,collision
1,1,1,straight,turn_right,same_direction,0,0,0,0,0,1,1,7.906859364676025,0.00011485890534098189,22.410407356658137,4.530876772146839,0.0,9.43832949250957,10.806043341237332,8.227200473756275,14.150802607471983,normal,collision
1,1,1,straight,stop,from_left,0,0,1,0,0,1,1,0.004712168922513582,0.00012662023561772079,0.07884384528498423,2.4086981251376667,0.0,6.824578883767495,9.16628693364398,5.018883847262965,12.58355244812649,hard,collision
1,1,1,straight,straight,same_direction,0,0,0,0,0,0,1,14.655981789850546,0.010573532321638733,50.00065802979434,3.803925856783219,0.0,9.547944306130171,6.550752520974763,2.2932614401174343,10.490989104512183,hard,collision
1,1,1,reverse,turn_right,same_direction,0,0,0,0,0,1,1,1.2067291187076759,0.00016008816900224966,12.572495323073646,5.214180334844117,0.0,7.68298943250835,4.485722851312802,0.5286257942275663,7.096112610612721,normal,collision
1,1,1,straight,turn_right,same_direction,0,0,0,0,0,1,1,6.922409611745289,0.010994007054931157,16.478181391546563,3.7687455828866776,0.0,9.093589149302034,8.893924054196404,5.832556390808242,13.439943911138657,hard,collision
1,1,1,reverse,turn_right,same_direction,0,0,1,0,0,1,1,4.308070857340781,0.0005883165067036487,10.840944811837407,2.8613844310334624,0.0,7.337020543417552,6.52717236850023,3.744483083448729,10.24652841561192,normal,collision
1,1,1,straight,stop,from_left,0,0,1,0,0,1,1,0.04602090405781471,6.930770873506565e-05,0.25673002455350113,3.4072391203065955,0.0,7.779497827937123,6.756693600838776,3.505652225868554,10.22660993610874,hard,collision
1,1,1,straight,turn_right,from_right,0,0,1,0,0,1,1,4.912494856166634,0.0002377830779801399,11.999401871522824,3.650582267855568,0.0,9.403467955922379,7.530430157451301,5.552001199060211,12.100465518618595,normal,collision
1,1,1,reverse,turn_right,from_right,0,0,1,0,0,1,1,4.684603597131395,0.00023425475751336831,12.639053492105443,3.846467094762568,0.0,9.298647784633216,7.44149675919687,5.187061823791944,11.65975122209839,normal,collision
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,40.86372909963127,38.03608984659108,41.417994346863296,3.795964425300788,0.0,9.550178181890526,16.68892522033149,15.826850646849996,17.85469216664761,normal,collision
1,1,1,straight,straight,same_direction,0,0,0,0,0,0,1,11.949850867704944,0.0010041802059630096,50.0000210935796,4.887185723395226,0.0,9.471995649087074,11.47856718068339,10.28633573893446,14.473341133405585,hard,collision
1,1,1,straight,stop,from_left,0,0,1,0,0,1,1,0.028860168654570296,9.754325576097179e-05,0.08823731243574902,3.5744270187343585,0.0,9.12586439779418,14.13925755795274,12.240130858605962,16.51013623873655,hard,collision
2,1,1,straight,straight,same_direction,0,0,0,0,0,0,1,13.275906993821819,0.1240650198141231,35.774443411712625,5.59749597830105,0.0,9.206696774847032,12.383374715345658,10.550786358731791,14.707718829050867,hard,collision
1,1,1,stop,turn left,from_left,0,0,1,0,1,0,1,5.1307616304621515,2.2687877546259476e-06,20.099964118637594,4.514027394467547,0.0,9.401557880456824,9.16213080028087,6.534564659007872,12.2133791363756,hard,collision
2,1,1,straight,straight,same_direction,0,0,0,0,0,0,1,14.260527981358308,0.5526865626940285,38.42532690707121,5.939427628946566,0.0,8.116697309334086,9.892378536594256,7.342199795039788,14.134436540741037,hard,collision
1,1,1,straight,straight,same_direction,0,0,0,0,1,0,1,44.28090489256505,42.08725744446693,45.90399331346193,3.760915061776767,0.0,9.26688358790461,9.16715122838812,6.562931012867873,9.99431049201537,normal,collision
1,1,1,straight,stop,from_right,0,1,0,0,0,1,1,0.053671396495161915,4.1514942551648794e-05,2.991173230859807,3.1676295390145257,0.0,9.171192712882409,16.787578556784034,13.23739,54.50061591246017,normal,collision
1,1,1,straight,turn_right,same_direction,0,0,0,0,0,1,1,11.245509210311958,0.03824886164835596,26.4875509787866,4.154138479902614,0.0,7.898574520891625,11.472139351031919,5.646420545971927,16.14825907282275,normal,collision
1,1,1,straight,stop,same_direction,0,0,0,0,0,1,1,4.331565415865016,6.458601230550255e-05,17.76976000631605,2.1790707050609406,0.0,5.409580062252129,4.286056873910389,0.0012106713530321096,10.133238712399699,normal,collision
2,1,1,straight,straight,same_direction,0,0,0,0,0,0,1,12.70067081513226,0.0008915759470826247,37.436546149300426,5.577331037874699,0.0,9.52637589835071,12.76961963945804,10.810738371594866,15.092059610065407,hard,collision
2,1,1,reverse,turn_right,same_direction,0,0,0,0,0,0,1,12.05781952697027,2.5402936321496106,28.98425916876971,3.1280308979393077,0.0,8.176227453328028,3.7484595473194355,0.032002859267687825,6.803644087646328,hard,collision
1,1,1,straight,turn_right,from_left,0,0,1,0,0,1,1,1.7059489466585747,0.0007106279422950374,5.899919936031777,2.6473130620048115,0.0,5.203872401767415,3.3644666045199396,0.14515905631791096,7.2334973477796325,normal,collision
1,1,1,straight,stop,from_left,0,0,1,0,0,1,1,1.5339622866893463,0.0001504813908527658,4.760440488302038,2.2467877493070336,0.0,7.112869785194464,5.722288631547403,1.5454783711217928,12.306002124011174,hard,collision
1,1,1,straight,straight,same_direction,0,0,0,0,0,0,0,9.976792457532254,5.174822556661091,16.893186179710057,2.765321186784605,0.0,7.105097183623238,22.054103696827255,6.98071193116424,26.73596811980678,hard,collision
1,1,1,straight,stop,from_left,0,1,1,0,0,1,1,4.989895199247137,3.4851106192336766e-05,18.1852594317517,2.8974799427661373,0.0,7.363939508237299,9.013541585611232,0.00841037151202435,23.4410239153445,normal,collision
1,1,1,straight,stop,from_left,0,0,1,0,0,1,1,0.055962855854995816,3.844677050908506e-06,0.761789066909947,2.820089969637243,0.0,4.913126514991509,4.1977708083627565,1.1200799545704516,7.910892818293361,hard,collision
2,1,1,straight,straight,same_direction,0,0,0,0,0,0,1,14.483948848291202,0.6501674954941559,39.032447307563515,6.017329153233093,0.0,7.8688111671561725,9.325278403626319,6.611318200435715,14.004439052151172,hard,collision
1,0,1,straight,straight,same_direction,0,0,0,0,1,1,1,38.60376889805377,3.747544059348119,50.00000006726326,3.0056312392889657,0.0,9.376324330338864,7.567478175867205,4.940341887694024,8.70947212075656,normal,collision
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,1,34.394711505181384,27.07045563549333,41.909271237059045,2.7116229592930035,0.0,7.957030979664756,14.369116691954702,12.090562717225856,15.812063515120894,normal,collision
1,1,1,reverse,turn_right,from_right,0,0,1,0,0,1,1,0.07545822870087272,2.7810026557687086e-05,1.3673980239980852,2.9434933141089514,0.0,4.816126160484282,2.957750137157687,0.023715992371081778,7.199396557518091,normal,collision
1,1,1,straight,stop,same_direction,0,0,1,0,0,1,1,9.681909336078531,5.1810882103563465,15.850220796529223,2.803152005044996,0.0,7.243166516274301,22.51184011746349,7.877443195486926,26.5405646044075,hard,collision
1,1,1,straight,turn_right,same_direction,0,0,0,0,0,1,1,3.003034761991721,0.0009718784566061081,9.41363056994817,1.715994471426532,0.0,3.9986564448696864,4.153542021560407,0.20561168608258,6.952490412988524,normal,collision
1,1,1,straight,straight,same_direction,0,0,0,0,1,0,1,45.79728565222351,42.98647697154603,50.00014042430372,3.6889055365234182,0.0,9.502227836740918,5.984046604426003,4.664723989718281,6.94681964417459,normal,collision
2,1,1,straight,straight,same_direction,0,0,0,0,0,0,1,12.670681651106776,0.29302546426080356,45.05723798196032,5.997701809459212,0.0,8.798927716525895,10.281274149149958,7.0357552068635645,15.22805261211558,hard,collision
2,1,1,straight,straight,same_direction,0,0,0,0,0,0,1,11.609530065239008,0.08402050712499069,48.583037262168254,5.986215588893172,0.0,9.343246089978027,10.84073742241738,7.28414220860894,15.944129907100953,hard,collision
1,1,1,straight,stop,from_left,0,0,1,0,0,1,1,0.0035926083704516075,0.00014153314092482723,0.2749519276321659,2.9384523348382388,0.0,6.89914565538188,4.737407730680362,0.4683290684043877,8.249866820612858,hard,collision
1,1,1,straight,turn_right,from_right,0,0,1,0,0,1,1,0.6632140765278436,0.00014070249162951055,8.791870730871548,4.8058258344795535,0.0,7.424365431818726,3.410585599989964,0.1500598152072206,7.212332864565186,normal,collision
1,1,1,reverse,turn_right,from_right,0,0,1,0,0,1,1,5.938880177461626,3.237348007712413e-05,21.59107949763933,6.309121005018586,0.0,9.248481060395171,6.0056419526444795,2.27122820008742,9.04140823728471,normal,collision
2,1,1,straight,straight,same_direction,0,0,0,0,0,0,1,11.283618914837428,0.026493983440245433,34.28706038085121,4.756140706378637,0.0,8.41153760747771,11.325824985012149,6.129933407248486,16.18890100517749,hard,collision
1,1,1,straight,stop,from_left,0,1,1,0,0,1,1,0.865593498491523,0.00014652467637767705,7.191014489582957,2.8017422589355534,0.0,7.852523794366697,11.326964641239792,8.437694762671134,20.099380770419288,normal,collision
