row_id,current_date_time_min,current_date_time_mean,current_date_time_max,time_mean,time_min,time_max,user_id,lanes,is_intersection,is_two_way_street,bike_maneuver,vehicle_maneuver,maneuver_direction,sidewalk_climbs,running_red_light,drive_opposite_direction,bad_roundabout,driving_between_lanes,crossings_without_priority,is_bike_infringement,real_risk,risk,bike_side_on_collision,vehicle_side_on_collision,in_collision_fault_of,vehicle_id,vehicle_name,vehicle_position_x_mean,vehicle_position_y_mean,vehicle_position_z_mean,bike_position_x_mean,bike_position_y_mean,bike_position_z_mean,vehicle_speed_mean,vehicle_speed_min,vehicle_speed_max,distance_mean,distance_min,distance_max,bike_speed_mean,bike_speed_min,bike_speed_max,level,vehicle_position_x_min,vehicle_position_y_min,vehicle_position_z_min,vehicle_position_x_max,vehicle_position_y_max,vehicle_position_z_max,bike_position_x_min,bike_position_y_min,bike_position_z_min,bike_position_x_max,bike_position_y_max,bike_position_z_max
2024-06-28 15:08:2_vID-778,2024-06-28 15:08:28,2024-06-28 15:08:28.214,2024-06-28 15:08:29,00:04:28.756000,00:04:28.197000,00:04:29.309000,199081,3,1,1,straight,straight,same_direction,0,0,0,0,1,0,1,warning,danger,,,,-778,SmallSedanGreen1(Clone)2,798.711966071428,9.85164310714285,914.901760714285,800.409969642857,9.82884971428571,904.475444642857,21.6205005357142,16.03067,22.0,9.06484003571428,8.9828,9.273545,21.1992019642857,20.94755,21.68864,normal,797.3582,9.851353,911.9432,800.1058,9.851877,917.9489,799.3619,9.827805,901.41,801.858,9.830224,907.3188
2024-06-28 15:08:2_vID-1554,2024-06-28 15:08:29,2024-06-28 15:08:29.000,2024-06-28 15:08:29,00:04:29.906000,00:04:29.755000,00:04:30.061000,199081,3,1,1,straight,straight,same_direction,0,0,0,0,1,0,1,warning,danger,,,,-1554,SmallSedanRed(Clone)6,803.122847058823,9.85295482352941,905.318582352941,797.945317647058,9.82920247058823,898.021117647058,66.3425252941176,64.90253,67.7825,7.45119905882352,5.52803,9.352462,22.3871158823529,22.19634,22.58615,normal,801.8853,9.848968,902.6158,804.3428,9.854636,907.9831,797.4863,9.828554,897.1348,798.3853,9.829475,898.9121
2024-06-28 15:08:3_vID-1554,2024-06-28 15:08:30,2024-06-28 15:08:30.091,2024-06-28 15:08:31,00:04:30.627000,00:04:30.089000,00:04:31.175000,199081,3,1,1,straight,straight,same_direction,0,0,0,0,1,0,1,danger,warning,,,,-1554,SmallSedanRed(Clone)6,797.15251090909,9.87873939999999,892.598965454545,795.721916363636,9.82860878181818,894.010103636363,72.830391090909,67.9625,77.70848,2.92768327090909,0.3929842,7.069128,23.312605090909,22.61211,24.02033,normal,792.2982,9.849826,882.5421,801.7281,9.967701,902.2723,793.9608,9.827576,890.9472,797.4268,9.829526,897.0244
2024-06-28 15:08:3_vID-3106,2024-06-28 15:08:30,2024-06-28 15:08:32.903,2024-06-28 15:08:36,00:04:33.466000,00:04:30.089000,00:04:36.856000,199081,3,1,1,straight,straight,same_direction,0,0,0,0,1,0,1,warning,warning,,,,-3106,SmallSedanGrey(Clone)14,782.623631268436,9.95554628023598,881.136069321533,785.554303244837,9.90222482300884,876.266662241888,19.9384399705014,19.12939,20.01703,5.19098119469026,3.713249,9.526434,26.6630703539823,22.61211,29.27966,normal,774.4039,9.838735,864.277,790.468,10.09845,898.0865,773.0434,9.827576,853.3373,797.4268,10.3313,897.0244
2024-06-28 15:08:3_vID-3494,2024-06-28 15:08:30,2024-06-28 15:08:30.000,2024-06-28 15:08:30,00:04:30.338000,00:04:30.089000,00:04:30.590000,199081,3,1,1,straight,straight,same_direction,0,0,0,0,1,0,1,warning,warning,,,,-3494,SmallSedanRed(Clone)16,794.761403846153,9.85180053846154,904.865076923076,796.656584615384,9.82811465384615,895.639784615384,1.75175087660384,0.0002087939,3.96021,7.93564642307692,6.82937,9.039779,22.934603076923,22.61211,23.25742,normal,794.6651,9.851345,904.7186,794.8042,9.852249,904.9302,795.8664,9.827576,894.2475,797.4268,9.829186,897.0244
2024-06-28 15:08:4_vID-3494,2024-06-28 15:08:40,2024-06-28 15:08:45.418,2024-06-28 15:08:49,00:04:45.983000,00:04:40.949000,00:04:50.056000,199081,3,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,warning,danger,,,,-3494,SmallSedanRed(Clone)16,752.660162234042,13.9607847074468,810.190402925531,748.433567553191,14.1567722340425,801.635488297872,21.2892070132978,4.697592,52.83351,8.06678745478723,6.090126,9.480168,20.9469392287234,18.83065,24.42122,normal,742.3903,11.95562,789.0163,765.4188,14.58,836.2791,736.8591,12.90975,780.3163,761.0579,14.46116,826.4145
2024-06-28 15:08:5_vID-3494,2024-06-28 15:08:50,2024-06-28 15:08:51.608,2024-06-28 15:08:54,00:04:52.162000,00:04:50.083000,00:04:54.246000,199081,3,1,1,straight,straight,same_direction,0,0,0,0,0,0,0,danger,danger,,,,-3494,SmallSedanRed(Clone)16,732.824432057416,14.5195843540669,769.672718181818,729.520129665071,14.4614499521531,766.881241148325,43.1905178468899,24.64634,61.82993,4.99393682200956,0.5120888,8.809699,27.1381171770334,24.44723,29.80629,normal,719.299,14.44085,744.5385,742.3312,14.58418,788.8928,721.7401,14.46118,752.6703,736.794,14.4615,780.1971
2024-06-28 15:08:5_vID-3882,2024-06-28 15:08:52,2024-06-28 15:08:53.242,2024-06-28 15:08:54,00:04:53.803000,00:04:52.813000,00:04:54.776000,199081,3,1,1,straight,straight,same_direction,0,0,0,0,0,0,0,warning,danger,,,,-3882,SmallSedanYellow1(Clone)18,729.64351010101,14.4840805050505,754.6934,723.429039393939,14.4614415151515,755.797592929292,57.4691714141414,48.64752,66.28924,6.13717227272727,4.641396,9.220133,29.2325746464646,27.99285,30.35806,normal,721.4221,14.46829,740.4465,736.6118,14.50511,767.8434,719.3445,14.46117,748.8458,727.2214,14.46147,762.6724
2024-06-28 15:08:5_vID-2912,2024-06-28 15:08:55,2024-06-28 15:08:55.907,2024-06-28 15:08:56,00:04:56.423000,00:04:55.986000,00:04:56.837000,199081,3,1,1,straight,straight,same_direction,0,0,0,0,0,0,0,warning,danger,,,,-2912,SmallSedanGreen2(Clone)13,715.153506976744,14.4840688372093,745.408458139534,709.938311627907,14.4504679069767,738.112604651162,32.5679336046511,4.796938,80.00002,7.47285093023255,5.948276,9.416612,32.3121732558139,31.80032,32.74042,normal,714.1462,14.48172,743.8701,718.1431,14.4872,750.0243,707.5275,14.41027,735.189,712.4324,14.46148,740.9169
2024-06-28 15:09:0_vID-2912,2024-06-28 15:09:05,2024-06-28 15:09:05.000,2024-06-28 15:09:05,00:05:05.487000,00:05:05.122000,00:05:05.844000,199081,3,0,1,straight,turn_right,same_direction,1,0,0,0,0,0,1,warning,danger,,,,-2912,SmallSedanGreen2(Clone)13,659.57604054054,7.51846872972972,659.345127027027,655.652591891891,7.6800731081081,665.445535135135,59.0472329729729,48.9535,68.83159,6.47468659459459,5.949578,7.566179,5.91545356756756,5.103014,6.465892,normal,654.9725,7.489988,656.2464,664.1947,7.541616,663.3919,655.5263,7.678701,664.8885,655.7689,7.681398,666.043
2024-06-28 15:09:1_vID-3106,2024-06-28 15:09:18,2024-06-28 15:09:18.649,2024-06-28 15:09:19,00:05:19.302000,00:05:18.530000,00:05:20.062000,199081,3,1,0,turn_right,turn_right,same_direction,1,0,0,1,1,1,1,warning,danger,,,,-3106,SmallSedanGrey(Clone)14,662.168405194805,7.53108229870129,661.408255844155,652.730564935064,7.66508877922077,659.300089610389,11.0898473636363,9.830948,14.99641,8.18333294805194,7.566054,9.055539,11.0662331168831,11.00727,11.20111,normal,660.5845,7.524513,659.9221,663.8922,7.538132,663.1967,651.9822,7.590248,657.0607,653.4719,7.681139,661.5185
2024-06-28 15:09:1_vID-4076,2024-06-28 15:09:18,2024-06-28 15:09:18.847,2024-06-28 15:09:19,00:05:19.482000,00:05:18.912000,00:05:20.062000,199081,3,1,0,turn_right,turn_right,same_direction,1,0,0,1,1,1,1,warning,warning,,,,-4076,SmallSedanYellow2(Clone)19,657.156081355932,7.48134032203389,653.358698305084,652.555072881356,7.66075122033898,658.774801694915,15.7335123728813,14.40814,17.45668,5.62931594915254,4.012788,7.203422,11.0615828813559,11.00727,11.20111,normal,654.8979,7.461691,652.3842,659.4797,7.496597,654.5283,651.9822,7.590248,657.0607,653.1202,7.681139,660.4673
2024-06-28 15:09:1_vID-2330,2024-06-28 15:09:19,2024-06-28 15:09:19.000,2024-06-28 15:09:19,00:05:19.963000,00:05:19.873000,00:05:20.062000,199081,3,1,0,turn_right,turn_right,same_direction,1,0,0,1,1,1,1,warning,danger,,,,-2330,OriginalSmallSedan(Clone)10,659.311209090909,7.48555572727272,651.492736363636,652.082590909091,7.59811363636363,657.359718181818,14.476609090909,14.19662,14.78328,7.81063109090909,7.485429,8.135382,11.1142854545454,11.07414,11.20111,normal,658.9304,7.484028,651.3645,659.6921,7.487157,651.6245,651.9822,7.590248,657.0607,652.1838,7.614341,657.6618
2024-06-28 15:09:1_vID-2524,2024-06-28 15:09:19,2024-06-28 15:09:19.000,2024-06-28 15:09:19,00:05:19.582000,00:05:19.108000,00:05:20.062000,199081,3,1,0,turn_right,turn_right,same_direction,1,0,0,1,1,1,1,warning,warning,,,,-2524,SmallSedanBlue2(Clone)11,649.466824489796,7.48982975510204,650.781397959183,652.45765510204,7.65684673469387,658.482922448979,15.6140169387755,14.68973,17.4566,6.83113087755102,6.472762,7.190505,11.0617526530612,11.00727,11.20111,normal,647.5039,7.442269,650.4645,651.5516,7.620273,651.3067,651.9822,7.590248,657.0607,652.9254,7.681139,659.8846
2024-06-28 15:09:2_vID-2330,2024-06-28 15:09:20,2024-06-28 15:09:23.485,2024-06-28 15:09:27,00:05:24.055000,00:05:20.088000,00:05:28.024000,199081,3,1,0,turn_right,turn_right,same_direction,1,0,0,1,1,1,1,warning,warning,,,,-2330,OriginalSmallSedan(Clone)10,656.102439698492,7.46712543718592,650.642780904522,649.685856532663,7.52223972864321,650.746003266331,3.3527832837849,4.175878e-06,14.78346,5.9214504120603,5.260089,8.351631,7.40358370979899,0.06171778,12.59118,normal,651.6714,7.430406,649.9811,658.8531,7.483703,651.3393,646.0991,7.490441,641.8574,651.9623,7.614614,657.0018
2024-06-28 15:09:2_vID-2524,2024-06-28 15:09:20,2024-06-28 15:09:20.000,2024-06-28 15:09:20,00:05:20.496000,00:05:20.088000,00:05:20.910000,199081,3,1,0,turn_right,turn_right,same_direction,1,0,0,1,1,1,1,warning,warning,,,,-2524,SmallSedanBlue2(Clone)11,645.728038095238,7.63548028571428,650.367642857142,651.614511904761,7.53874771428571,655.99124047619,14.9684564285714,14.79552,15.33267,6.69597304761904,6.459002,7.219812,8.93071519047619,6.349219,11.43713,normal,644.0221,7.61283,650.3463,647.4239,7.658965,650.4542,651.3161,7.490441,655.1307,651.9623,7.614614,657.0018
2024-06-28 15:09:2_vID-3106,2024-06-28 15:09:20,2024-06-28 15:09:22.423,2024-06-28 15:09:25,00:05:22.985000,00:05:20.088000,00:05:25.882000,199081,3,1,0,turn_right,turn_right,same_direction,1,0,0,1,1,1,1,warning,danger,,,,-3106,SmallSedanGrey(Clone)14,656.919561168384,7.50949998969072,657.428,650.480990721649,7.52297154982817,652.865115463917,3.77180219134123,0.0001870579,10.11047,6.50724335738831,4.890597,9.495085,6.01894167869415,0.06171778,11.43713,normal,655.489,7.502159,656.6019,660.5419,7.524345,659.8866,648.6898,7.490441,647.9612,651.9623,7.614614,657.0018
2024-06-28 15:09:2_vID-4076,2024-06-28 15:09:20,2024-06-28 15:09:20.855,2024-06-28 15:09:22,00:05:21.386000,00:05:20.088000,00:05:22.692000,199081,3,1,0,turn_right,turn_right,same_direction,1,0,0,1,1,1,1,warning,warning,,,,-4076,SmallSedanYellow2(Clone)19,649.294591603053,7.52220173282442,650.994648091603,651.1768870229,7.52614673282442,654.775153435114,16.9412965648854,14.25753,20.72569,3.59829095419847,2.253516,7.146941,4.87983267557251,0.06171778,11.43713,normal,642.8495,7.439567,650.3488,654.8224,7.669075,652.3567,650.8105,7.490441,653.7621,651.9623,7.614614,657.0018
2024-06-28 15:09:2_vID-1554,2024-06-28 15:09:23,2024-06-28 15:09:24.368,2024-06-28 15:09:25,00:05:24.924000,00:05:23.975000,00:05:25.860000,199081,3,1,0,turn_right,turn_right,same_direction,1,0,0,1,1,1,1,warning,danger,,,,-1554,SmallSedanRed(Clone)6,648.006772631579,7.51950104210526,645.209478947368,649.483597894736,7.52027289473684,650.131302105263,29.8141948421052,29.40003,30.04588,5.16324062105263,3.212131,9.011959,8.37357296842105,7.100413,9.466702,normal,640.3864,7.422782,643.0098,655.4496,7.718552,646.4346,648.7079,7.519752,648.0107,650.2133,7.520686,652.1246
2024-06-27 19:16:2_vID-390,2024-06-27 19:16:24,2024-06-27 19:16:24.716,2024-06-27 19:16:25,00:00:40.622000,00:00:39.955000,00:00:41.277000,202487,1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,warning,danger,,,,-390,OriginalSmallSedan(Clone)0,1072.45043283582,17.7000208955223,594.938479104477,1076.15098507462,17.5861491044776,593.518434328358,47.7019513432835,36.35323,50.00001,4.70644791044776,2.143194,9.44314,1.67178639402985,0.6465067,2.64127,easy,1071.695,17.66628,586.6378,1072.592,17.71277,603.9738,1075.79,17.58611,593.511,1076.395,17.58617,593.5432
2024-06-27 19:16:2_vID-1554,2024-06-27 19:16:26,2024-06-27 19:16:26.441,2024-06-27 19:16:27,00:00:42.253000,00:00:41.557000,00:00:42.906000,202487,1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,warning,danger,,,,-1554,SmallSedanRed(Clone)6,1072.44198529411,17.7015325,594.609820588235,1076.50051470588,17.5862876470588,593.510204411764,46.1023504411764,28.10732,50.00002,4.86885248529411,2.401892,9.4084,0.66853142175,0.004004199,2.003569,easy,1071.73,17.66818,586.6831,1072.591,17.71259,603.6904,1076.406,17.58471,593.5081,1076.652,17.58676,593.512
2024-06-27 19:16:2_vID-972,2024-06-27 19:16:26,2024-06-27 19:16:27.200,2024-06-27 19:16:28,00:00:42.999000,00:00:42.168000,00:00:43.825000,202487,1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,warning,danger,,,,-972,SmallSedanGreen2(Clone)3,1072.44349411764,17.7042048235294,593.889618823529,1076.61562352941,17.586258,593.508948235294,36.8514991764705,23.6712,49.99995,4.77285095294117,2.569918,9.419308,0.56200608317647,0.01044917,2.003569,easy,1071.731,17.65374,586.691,1072.594,17.73004,603.6899,1076.434,17.58471,593.5067,1076.668,17.58759,593.5106
2024-06-27 19:16:5_vID-1942,2024-06-27 19:16:54,2024-06-27 19:16:54.000,2024-06-27 19:16:54,00:01:09.786000,00:01:09.391000,00:01:10.187000,202487,1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,warning,danger,,,,-1942,SmallSedanYellow1(Clone)8,1071.96248780487,16.2477909756097,656.815753658536,1075.828,16.1562668292682,655.462529268292,49.8071946341463,49.40011,50.00033,4.88623995121951,2.352667,9.533203,31.0617292682926,30.22979,31.89266,easy,1071.908,16.1186,651.2811,1072.017,16.38661,662.3475,1075.815,16.07165,652.0413,1075.85,16.24386,658.9449
2024-06-27 19:17:0_vID-1554,2024-06-27 19:17:01,2024-06-27 19:17:01.452,2024-06-27 19:17:02,00:01:17.318000,00:01:16.913000,00:01:17.709000,202487,1,0,1,straight,turn_right,opposite_direction,0,0,0,0,0,0,0,warning,danger,,,,-1554,SmallSedanRed(Clone)6,1070.96426190476,15.6981392857142,734.932976190476,1076.23114285714,15.5776854761904,733.483771428571,27.8012085714285,24.59962,31.43965,5.52305438095238,3.684553,9.270533,41.9517828571428,41.61105,42.29956,easy,1070.72,15.67786,731.6285,1071.144,15.72075,737.9724,1076.147,15.57621,728.7191,1076.411,15.57841,738.268
2024-06-27 19:17:0_vID-1748,2024-06-27 19:17:03,2024-06-27 19:17:03.060,2024-06-27 19:17:04,00:01:18.918000,00:01:18.420000,00:01:19.423000,202487,1,1,1,straight,turn_right,same_direction,0,1,0,0,0,1,1,warning,danger,,,,-1748,SmallSedanWhite(Clone)7,1081.70024,15.6168462,752.284146,1074.28108,15.5782946,752.030216,19.9634618,19.86667,20.00036,6.75763716,5.744356,9.177814,42.7252128,42.2103,43.16699,easy,1079.115,15.57788,751.4673,1084.383,15.70948,752.7726,1072.788,15.57666,746.4349,1075.791,15.57962,757.6746
2024-06-27 19:17:0_vID-390,2024-06-27 19:17:03,2024-06-27 19:17:04.138,2024-06-27 19:17:05,00:01:20.008000,00:01:18.922000,00:01:21.092000,202487,1,1,1,straight,turn_right,same_direction,0,1,0,0,0,1,1,danger,warning,,,,-390,OriginalSmallSedan(Clone)0,1075.38316513761,15.6903191743119,763.813250458715,1072.41498165137,15.5783489908256,764.914327522935,11.3726783486238,10.80225,12.96223,4.57850017431192,1.825084,9.577715,43.6047793577981,42.75109,44.62574,easy,1075.164,15.63247,760.5391,1075.799,15.72363,767.31,1071.851,15.57733,752.1329,1074.25,15.57955,778.0306
2024-06-27 19:17:1_vID-1166,2024-06-27 19:17:10,2024-06-27 19:17:10.717,2024-06-27 19:17:11,00:01:26.552000,00:01:26.096000,00:01:27.001000,202487,1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,warning,danger,,,,-1166,SmallSedanGrey(Clone)4,1071.68365217391,16.2200932608695,851.28417173913,1076.12313043478,16.0764784782608,849.878065217391,19.9886913043478,19.86667,20.0,5.17168534782608,2.953521,9.494717,49.532039347826,49.23906,49.82216,easy,1071.664,16.18113,848.7872,1071.703,16.25928,853.7833,1076.074,15.98082,843.6989,1076.158,16.17357,856.0813
2024-06-27 19:17:2_vID-1942,2024-06-27 19:17:22,2024-06-27 19:17:22.000,2024-06-27 19:17:22,00:01:37.702000,00:01:37.458000,00:01:37.951000,202487,1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,warning,danger,,,,-1942,SmallSedanYellow1(Clone)8,1074.44971999999,8.27591536,1030.36844,1079.26844,8.29946636,1029.0116,49.7804111999999,49.40038,50.00074,5.38381436,3.337383,9.287432,75.8517324,74.65967,77.03819,easy,1074.393,7.88855,1027.076,1074.507,8.664247,1033.667,1079.213,7.707215,1024.012,1079.337,8.889651,1034.061
2024-06-27 19:17:5_vID-390,2024-06-27 19:17:54,2024-06-27 19:17:55.018,2024-06-27 19:17:56,00:02:10.876000,00:02:09.753000,00:02:11.968000,202487,1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,danger,danger,,,,-390,OriginalSmallSedan(Clone)0,1078.40751785714,8.56041920535714,1027.89600892857,1075.51545535714,8.30042911607143,1029.126375,24.9599370535714,24.83335,25.00027,4.34762714285714,1.43216,9.432281,5.25798457142857,5.018669,5.585012,easy,1078.275,7.664361,1020.256,1078.541,9.458923,1035.542,1075.488,8.107521,1027.547,1075.575,8.48722,1030.763
2024-06-27 19:18:2_vID-1554,2024-06-27 19:18:22,2024-06-27 19:18:22.483,2024-06-27 19:18:23,00:02:38.317000,00:02:37.740000,00:02:38.907000,202487,1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,warning,danger,,,,-1554,SmallSedanRed(Clone)6,1077.74876666666,12.7859068333333,990.01464,1074.1886,12.5528106666666,991.232606666666,49.771736,49.4,50.00146,4.67005301666666,2.092142,9.290301,5.37137298333333,5.29764,5.474093,easy,1077.608,11.94193,981.904,1077.89,13.60915,998.1259,1074.119,12.46229,990.355,1074.27,12.64368,992.1006
2024-06-27 19:18:2_vID-2136,2024-06-27 19:18:26,2024-06-27 19:18:26.593,2024-06-27 19:18:27,00:02:42.467000,00:02:41.880000,00:02:43.047000,202487,1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,warning,danger,,,,-2136,SmallSedanYellow2(Clone)9,1077.63518644067,13.4480088135593,983.459777966101,1073.68523728813,13.20791,984.7982,49.8226049152542,49.40064,50.00143,4.90925281355932,2.483706,9.444369,5.70883483050847,5.695545,5.751625,easy,1077.497,12.64334,975.4766,1077.774,14.22938,991.4453,1073.59,13.11586,983.8867,1073.775,13.29946,985.7083
2024-06-27 19:18:2_vID-1942,2024-06-27 19:18:27,2024-06-27 19:18:27.237,2024-06-27 19:18:28,00:02:43.048000,00:02:42.463000,00:02:43.628000,202487,1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,warning,danger,,,,-1942,SmallSedanYellow1(Clone)8,1077.61923728813,13.5386094915254,982.548950847457,1073.59427118644,13.2995245762711,983.885049152542,49.7794276271186,49.40038,50.00182,4.95949547457627,2.564242,9.466472,5.7360503559322,5.695545,5.763825,easy,1077.481,12.7388,974.5688,1077.758,14.31505,990.5249,1073.516,13.20822,982.9663,1073.687,13.39077,984.7985
2024-06-27 19:18:4_vID-972,2024-06-27 19:18:46,2024-06-27 19:18:47.000,2024-06-27 19:18:48,00:03:02.868000,00:03:02.177000,00:03:03.557000,202487,1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,warning,danger,,,,-972,SmallSedanGreen2(Clone)3,1076.94892957746,16.3433471830985,943.985677464788,1072.95515492957,16.2017635211267,945.382114084507,35.6554605633802,34.2532,36.00327,4.89591412676056,2.528693,9.3383,9.69046622535211,9.313025,10.20224,easy,1076.828,16.08662,937.0996,1077.07,16.50853,950.9522,1072.903,16.13584,943.4667,1073.01,16.25714,947.2363
2024-06-27 19:18:5_vID-1166,2024-06-27 19:18:56,2024-06-27 19:18:57.130,2024-06-27 19:18:58,00:03:13.008000,00:03:11.872000,00:03:14.167000,202487,1,1,1,straight,turn_right,opposite_direction,0,0,1,0,1,1,1,warning,danger,,,,-1166,SmallSedanGrey(Clone)4,1081.31491304347,16.4811956521739,904.03636347826,1076.99177391304,16.4573976521739,906.055274782608,9.90839975652173,9.755595,10.03861,4.98180030434782,3.23544,8.38441,18.8850839130434,17.98874,19.83435,easy,1078.786,16.46367,902.2183,1084.14,16.50749,905.3635,1076.844,16.45671,899.9915,1077.394,16.45811,911.9311
2024-06-27 19:18:5_vID-584,2024-06-27 19:18:57,2024-06-27 19:18:57.333,2024-06-27 19:18:58,00:03:13.108000,00:03:12.371000,00:03:13.834000,202487,1,1,1,straight,turn left,opposite_direction,0,0,1,0,1,1,1,warning,danger,,,,-584,SmallSedanBlue2(Clone)1,1073.32366666666,16.4803194666666,902.558869333333,1076.96321333333,16.4573724,905.557913333333,22.2489328,18.91888,25.57899,4.94663037333333,2.578219,9.43059,18.9685123999999,18.35192,19.59578,easy,1070.534,16.47132,898.6222,1075.104,16.48839,906.3874,1076.844,16.45703,901.6255,1077.229,16.4577,909.4129
2024-06-28 14:19:5_vID-2718,2024-06-28 14:19:50,2024-06-28 14:19:54.231,2024-06-28 14:19:59,00:00:26.133000,00:00:21.871000,00:00:30.393000,283025,1,0,1,straight,straight,same_direction,0,0,1,0,0,0,1,warning,danger,,,,-2718,SmallSedanGreen1(Clone)12,1075.42860747663,15.6920007009345,719.308551635514,1068.29077102803,15.5715049766355,720.583717757009,23.8525253271028,14.06668,50.00003,6.04386468691588,5.246406,9.180335,19.1932933761682,6.279824,25.7754,normal,1075.199,15.57989,686.5677,1076.636,15.76045,742.8251,1068.038,15.56005,695.0606,1069.198,15.58325,740.5389
2024-06-28 14:19:5_vID-1360,2024-06-28 14:19:53,2024-06-28 14:19:56.331,2024-06-28 14:19:59,00:00:28.233000,00:00:25.088000,00:00:31.356000,283025,1,0,1,straight,straight,same_direction,0,0,1,0,0,0,1,warning,warning,,,,-1360,SmallSedanPurple(Clone)5,1074.27643630573,15.661657866242,736.009746178344,1068.12506687898,15.5754265286624,731.714329617834,16.57827127707,9.232218,20.01396,6.23510044585987,5.325965,7.219266,15.0544385605095,5.953304,25.7754,normal,1070.668,15.5792,720.8432,1075.334,15.72019,748.5274,1068.038,15.56617,716.0217,1068.27,15.58094,742.1366
2024-06-28 14:20:0_vID-1360,2024-06-28 14:20:00,2024-06-28 14:20:00.881,2024-06-28 14:20:02,00:00:32.713000,00:00:31.396000,00:00:34.027000,283025,1,1,1,stop,turn left,same_direction,0,0,0,0,0,0,0,warning,warning,,,,-1360,SmallSedanPurple(Clone)5,1067.26419402985,15.6024263432835,750.760735074627,1068.38808208955,15.5781070895522,744.220417910447,11.8154850746268,9.320965,14.42502,5.50045318656716,5.045547,7.278461,4.71845216194029,0.1528815,5.952314,normal,1062.945,15.58202,748.5641,1070.63,15.64834,752.4522,1068.272,15.57664,742.1698,1068.483,15.579,745.6413
2024-06-28 14:20:0_vID-2524,2024-06-28 14:20:04,2024-06-28 14:20:04.538,2024-06-28 14:20:05,00:00:36.452000,00:00:35.697000,00:00:37.204000,283025,1,1,1,stop,turn left,from_right,0,0,0,0,0,0,0,warning,danger,,,,-2524,SmallSedanBlue2(Clone)11,1074.08296153846,15.6065456410256,745.97075,1068.47811538461,15.5787953846153,746.398661538461,31.8185079487179,27.51651,35.87368,5.39380407692307,3.199039,9.395872,4.00226508974359,1.021521,6.5295,normal,1071.538,15.59059,739.4877,1078.077,15.67087,750.9018,1068.429,15.57849,745.7322,1068.487,15.57926,747.458
2024-06-28 14:20:0_vID-1748,2024-06-28 14:20:05,2024-06-28 14:20:07.488,2024-06-28 14:20:09,00:00:39.383000,00:00:37.371000,00:00:41.381000,283025,1,1,1,straight,stop,from_left,0,0,1,0,0,0,1,warning,danger,,,,-1748,SmallSedanWhite(Clone)7,1061.72301990049,15.6629854228855,749.406295522388,1068.1131442786,15.5785323880597,753.02773681592,7.28434889552238,4.48674,10.43612,6.71943173134328,5.338819,9.528481,10.5444985970149,6.922713,13.46847,normal,1057.441,15.60019,749.0336,1065.41,15.74146,750.1713,1067.98,15.57846,747.7562,1068.394,15.57864,759.4627
2024-06-28 14:20:0_vID-3300,2024-06-28 14:20:08,2024-06-28 14:20:08.962,2024-06-28 14:20:09,00:00:40.874000,00:00:40.376000,00:00:41.381000,283025,1,1,1,straight,stop,from_left,0,0,1,0,0,0,1,warning,danger,,,,-3300,SmallSedanPurple(Clone)15,1071.023,15.7014,766.5104,1068.13692307692,15.5784959615384,757.619307692307,0.0001172231442307,0.0001111961,0.0001235096,7.85393125,6.100914,9.565182,12.7737307692307,12.07389,13.46847,normal,1071.023,15.7014,766.5104,1071.023,15.7014,766.5104,1068.095,15.57846,755.8405,1068.179,15.57854,759.4627
2024-06-28 14:20:1_vID-1748,2024-06-28 14:20:10,2024-06-28 14:20:10.000,2024-06-28 14:20:10,00:00:41.423000,00:00:41.422000,00:00:41.423000,283025,1,0,1,straight,stop,opposite_direction,0,0,1,0,0,0,1,warning,danger,,,,-1748,SmallSedanWhite(Clone)7,1065.495,15.6009966666666,750.2016,1068.183,15.5785033333333,759.6128,8.15723933333333,8.117238,8.197241,8.287748,8.241447,8.334102,13.5225666666666,13.49552,13.54961,normal,1065.452,15.60086,750.1863,1065.538,15.60114,750.217,1068.181,15.5785,759.5377,1068.185,15.57851,759.688
2024-06-28 14:20:1_vID-3300,2024-06-28 14:20:10,2024-06-28 14:20:11.311,2024-06-28 14:20:13,00:00:43.163000,00:00:41.422000,00:00:44.929000,283025,1,0,1,straight,stop,opposite_direction,0,0,1,0,0,0,1,danger,warning,,,,-3300,SmallSedanPurple(Clone)15,1071.023,15.7013999999999,766.5104,1068.40270621468,15.578291638418,766.890472881355,0.0001184429502824,0.0001111961,0.0001235096,3.41367468926553,1.1803,7.090276,15.6369166666666,13.49552,16.79852,normal,1071.023,15.7014,766.5104,1071.023,15.7014,766.5104,1068.181,15.57785,759.5377,1068.844,15.57852,774.8188
