lanes,is_intersection,is_two_way_street,bike_maneuver,vehicle_maneuver,maneuver_direction,sidewalk_climbs,running_red_light,drive_opposite_direction,bad_roundabout,driving_between_lanes,crossings_without_priority,is_bike_infringement,vehicle_speed_max,distance_min,bike_speed_max,level,real_risk
3,0,1,straight,stop,opposite_direction,0,0,0,0,1,0,1,5.016407e-05,5.12197,35.82084,normal,warning
4,1,0,turn left,turn left,same_direction,0,0,0,0,0,0,0,30.01301,2.591696,21.74838,hard,warning
1,1,1,straight,reverse,same_direction,0,0,0,0,0,0,0,2.588886,6.912187,11.77995,hard,warning
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,50.01766,5.265755,24.40322,hard,warning
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,40.74077,0.03627074,27.26467,normal,danger
2,0,1,straight,straight,opposite_direction,0,0,1,0,1,0,1,40.00038,1.703174,22.82942,hard,danger
4,1,0,reverse,turn left,same_direction,0,0,0,0,1,0,1,30.00001,5.408536,4.681789,hard,warning
2,0,1,straight,stop,opposite_direction,0,0,0,0,0,0,0,8.330341e-05,6.063768,38.48025,normal,warning
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,50.01272,1.11729,26.85103,hard,danger
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,36.00666,5.803842,18.4882,hard,warning
1,1,1,straight,turn_right,same_direction,0,1,0,0,0,1,1,20.00036,5.744356,43.16699,easy,warning
2,1,0,turn left,straight,opposite_direction,0,0,1,1,0,1,1,0.005918663,5.698103,16.41008,easy,warning
1,0,1,turn_right,straight,from_right,0,0,0,0,1,1,1,11.97854,4.583284,16.57654,normal,warning
2,1,0,reverse,stop,same_direction,0,0,0,0,0,0,0,0.0001432647,6.073698,4.539674,hard,warning
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,20.00189,5.45075,26.13785,hard,warning
2,1,1,straight,turn_right,from_right,0,0,0,0,0,0,0,36.00035,3.575412,45.37139,normal,warning
1,0,0,straight,turn left,same_direction,0,0,0,0,0,0,0,30.00317,3.014622,9.138526,normal,warning
2,1,0,turn left,stop,opposite_direction,0,0,1,0,0,0,1,21.9948,2.16329,7.05322,easy,warning
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,50.0,2.22942,19.48137,normal,warning
1,1,1,turn left,turn left,opposite_direction,0,0,0,0,0,0,0,50.0,3.104975,12.60675,normal,warning
1,1,1,turn left,stop,opposite_direction,0,1,1,0,1,1,1,6.349476e-05,5.218605,14.29048,easy,warning
2,0,1,straight,straight,opposite_direction,0,0,0,0,1,0,0,49.95893,4.477522,45.80173,easy,warning
1,0,1,straight,stop,same_direction,0,0,1,0,0,0,1,50.0,4.611836,11.9228,hard,warning
2,0,1,reverse,straight,same_direction,1,0,0,0,0,0,1,20.01101,2.478298,8.140699,easy,warning
1,1,1,straight,straight,opposite_direction,0,1,0,0,0,1,1,50.0015,1.713654,41.03718,easy,danger
2,0,1,straight,straight,opposite_direction,0,0,0,0,1,0,1,20.00067,1.280878,25.46449,normal,danger
4,1,0,turn left,turn left,same_direction,0,0,0,0,0,0,0,30.00008,9.070452,22.5053,hard,warning
4,1,0,turn_right,turn left,opposite_direction,0,0,1,0,0,0,1,10.3593,6.063012,14.8813,hard,warning
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,26.86474,0.940098,40.22878,hard,danger
4,1,0,turn_right,turn left,opposite_direction,0,0,1,0,0,0,1,20.00001,5.649384,29.0551,hard,warning
1,0,1,turn left,straight,same_direction,1,0,1,0,1,0,1,49.00042,6.686215,3.658273,hard,warning
1,1,1,turn left,stop,opposite_direction,0,0,1,0,0,1,1,3.113812,7.328142,25.57729,hard,warning
2,1,0,turn_right,turn left,opposite_direction,0,0,1,1,0,0,1,30.00106,0.9681976,9.866967,easy,danger
1,0,1,straight,stop,same_direction,0,0,0,0,0,0,0,14.25071,0.3420634,22.96415,hard,danger
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,1,1,20.00004,2.965668,54.09369,easy,warning
1,1,1,straight,stop,from_left,0,1,1,0,0,1,1,8.87641,4.648219,13.61779,normal,warning
1,0,1,reverse,straight,opposite_direction,0,0,1,0,0,0,1,9.20013,0.4053679,13.64014,normal,danger
4,1,0,turn left,turn left,same_direction,0,0,0,0,0,0,0,30.00167,3.578397,28.96766,hard,warning
1,0,0,straight,turn left,same_direction,0,0,0,0,0,0,0,30.00073,2.345753,29.2971,normal,warning
2,0,1,straight,straight,opposite_direction,0,0,1,0,0,1,1,50.00652,2.295857,9.391122,easy,warning
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,50.00033,2.352667,31.89266,easy,warning
3,1,1,straight,straight,from_right,0,0,1,0,0,1,1,33.0,2.943999,14.32109,hard,warning
4,1,0,turn left,turn left,same_direction,0,0,0,0,0,0,0,30.00009,6.003221,21.76555,hard,warning
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,25.00027,1.43216,5.585012,easy,danger
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,46.75645,2.952729,17.35028,normal,warning
4,1,0,turn left,turn left,same_direction,0,0,0,0,0,0,0,50.00008,3.778878,30.80666,hard,warning
1,0,1,straight,stop,opposite_direction,0,0,1,0,0,0,1,0.0001235096,1.1803,16.79852,normal,danger
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,37.00011,6.455748,22.25887,hard,warning
2,1,1,straight,straight,same_direction,0,0,0,0,0,0,0,29.78407,8.140338,13.42058,hard,warning
2,1,1,turn left,stop,opposite_direction,0,0,0,0,0,1,1,3.797695e-05,7.291228,26.90647,normal,warning
2,0,1,turn left,straight,opposite_direction,0,0,1,0,1,0,1,49.08253,3.962202,18.26524,hard,warning
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,32.00512,1.010032,37.99713,hard,danger
1,1,1,turn left,straight,opposite_direction,0,1,1,0,0,1,1,0.0001716393,6.044892,11.25522,hard,warning
3,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,63.61945,7.507595,6.657999,hard,warning
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,50.00017,1.842215,12.17866,hard,danger
3,1,1,straight,straight,same_direction,0,0,0,0,0,0,0,20.0,0.2523708,11.46825,hard,danger
1,0,1,straight,stop,same_direction,0,0,0,0,0,0,0,50.00003,3.436097,16.05984,hard,warning
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,38.79812,5.864489,8.353476,hard,warning
1,0,1,turn left,stop,from_left,1,0,1,0,1,0,1,16.49958,2.253365,14.15739,hard,warning
1,1,1,turn left,straight,same_direction,1,0,0,0,0,1,1,25.06521,2.015672,58.82146,hard,warning
2,0,1,turn left,straight,opposite_direction,0,0,1,0,1,0,1,50.00636,2.406491,8.025671,normal,warning
4,1,0,turn_right,turn left,opposite_direction,0,0,1,0,0,0,1,20.06146,5.30667,16.98833,hard,warning
4,1,0,turn_right,turn_right,same_direction,0,0,0,1,0,1,1,30.00043,0.0,14.6982,hard,collision
2,0,1,straight,straight,same_direction,0,0,1,0,0,0,1,70.00883,7.20678,21.9106,easy,warning
4,1,0,stop,turn left,same_direction,0,0,0,0,1,0,1,20.0,6.753316,10.4512,hard,warning
2,0,1,straight,turn_right,same_direction,0,0,0,0,0,0,0,10.30348,3.157008,18.10967,hard,warning
1,0,1,straight,straight,opposite_direction,0,0,1,0,0,0,1,35.49105,4.557209,7.230279,hard,warning
1,1,1,turn_right,stop,from_right,1,0,1,0,0,1,1,11.70001,3.185462,15.60943,normal,warning
1,0,1,straight,straight,opposite_direction,0,0,0,0,1,0,1,50.0,1.620489,7.248505,hard,danger
2,1,0,turn left,turn left,from_right,1,0,0,0,0,0,1,21.00003,6.495337,2.392303,hard,warning
1,0,0,straight,turn left,same_direction,0,0,0,0,0,0,0,30.00035,1.774078,17.08373,normal,danger
3,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,65.08662,1.693047,13.6395,hard,danger
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,22.6741,6.099822,20.56397,easy,warning
3,1,1,turn_right,turn left,same_direction,0,0,0,1,1,1,1,30.01218,3.129439,17.99339,normal,warning
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,20.00008,1.342669,13.60546,normal,danger
1,1,1,stop,stop,opposite_direction,1,0,1,0,0,0,1,14.04005,4.847346,6.545002,hard,warning
2,0,1,turn left,straight,opposite_direction,0,0,1,0,1,0,1,17.572,2.440918,18.54597,hard,warning
2,1,1,turn_right,turn_right,same_direction,0,0,0,0,0,1,1,50.01444,4.762144,12.7309,normal,warning
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,50.00095,1.241067,40.07993,hard,danger
4,1,0,turn left,turn left,same_direction,0,0,0,0,0,0,0,30.0002,3.329011,19.23621,hard,warning
4,1,0,turn_right,turn left,opposite_direction,0,0,1,0,0,0,1,24.41225,2.852534,21.68555,hard,warning
1,1,1,turn_right,stop,opposite_direction,0,1,0,0,0,1,1,8.737221e-05,0.0,53.82674,easy,collision
1,1,0,turn_right,straight,same_direction,1,0,0,0,0,1,1,39.70068,5.522492,15.96224,normal,warning
1,1,1,turn left,straight,same_direction,0,0,0,0,0,0,0,0.0001652148,7.375925,10.62244,hard,warning
1,1,1,turn left,stop,from_left,0,0,0,0,1,1,1,0.0001350736,0.3102345,7.718075,hard,danger
2,1,1,turn left,straight,from_left,0,0,0,0,0,1,1,50.01756,2.979836,16.13215,hard,warning
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,39.2739,6.067734,26.1881,hard,warning
1,1,0,turn_right,stop,from_right,0,0,0,0,1,1,1,0.0001433183,5.260746,5.454747,hard,warning
1,1,1,straight,straight,same_direction,0,0,0,0,0,0,0,11.58042,5.993151,5.220073,easy,danger
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,50.00074,3.337383,77.03819,easy,warning
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,50.00031,0.3978373,5.191795,easy,danger
2,1,1,turn left,straight,from_left,0,0,0,0,0,0,0,0.0001879145,5.191324,10.27626,hard,warning
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,20.81161,0.5613236,33.62012,normal,danger
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,15.29698,4.151912,12.54014,hard,warning
2,0,1,straight,straight,opposite_direction,0,0,1,0,1,0,1,50.00001,3.47579,29.49373,easy,warning
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,0.0001564348,1.995991,20.87271,normal,danger
4,1,0,turn_right,turn left,opposite_direction,0,0,1,0,0,0,1,20.00025,5.231518,18.85498,hard,warning
2,1,0,turn left,stop,opposite_direction,0,0,1,1,0,0,1,0.001828486,5.954663,26.66844,easy,warning
3,1,0,turn_right,turn_right,same_direction,1,0,0,1,1,1,1,17.45668,4.012788,11.20111,normal,warning
2,0,1,reverse,straight,same_direction,1,0,0,0,0,0,1,25.001,3.74512,7.236455,hard,warning
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,50.00022,4.185894,12.64515,normal,warning
4,1,0,turn left,turn left,same_direction,0,0,0,0,0,0,0,30.00895,6.724568,9.554317,hard,warning
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,40.47886,6.203129,19.54663,normal,warning
1,0,1,straight,stop,same_direction,0,0,0,0,0,0,0,9.069149e-05,2.521653,26.00399,hard,warning
1,1,1,straight,stop,same_direction,0,1,0,0,0,1,1,0.0001699796,0.9784067,41.3693,hard,danger
2,1,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,50.01277,2.738081,10.20321,normal,warning
1,0,1,straight,straight,opposite_direction,0,0,1,0,0,0,1,34.86937,1.870957,36.62552,normal,danger
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,23.00142,3.850693,10.47664,normal,warning
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,24.00001,1.465301,22.82566,hard,danger
1,0,1,straight,straight,same_direction,0,1,1,0,0,1,1,30.36705,3.878646,4.019976,normal,warning
1,1,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,19.82198,5.031631,24.48537,hard,warning
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,60.0,7.627963,26.64483,hard,warning
1,1,1,straight,straight,opposite_direction,0,1,1,0,0,1,1,17.93595,6.835993,16.62675,normal,warning
4,1,0,turn_right,turn left,opposite_direction,0,0,1,0,0,0,1,19.99999,5.239832,22.07723,hard,warning
2,1,0,turn_right,turn left,opposite_direction,0,0,1,1,0,0,1,30.00632,5.282128,23.95515,hard,warning
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,20.00103,1.839042,34.68747,hard,danger
1,0,1,straight,stop,same_direction,0,0,0,0,0,0,0,8.924599e-05,1.487029,26.00399,hard,danger
2,1,1,turn left,straight,same_direction,0,0,0,0,0,1,1,50.0,5.464549,16.23881,hard,warning
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,20.00014,4.992235,30.84151,hard,warning
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,20.00001,5.645825,42.1886,easy,danger
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,7.773041,1.302661,40.22878,hard,danger
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,23.00137,1.380008,10.55561,normal,danger
2,0,1,turn left,straight,same_direction,0,0,0,0,1,0,1,9.749068e-05,1.608451,9.974489,hard,danger
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,50.00143,4.062404,5.587487,easy,warning
2,0,1,straight,straight,opposite_direction,0,0,0,0,1,0,1,33.85323,3.952518,29.9252,normal,warning
1,1,0,turn_right,stop,from_right,0,0,0,0,1,1,1,0.0001719605,5.184308,5.914871,hard,warning
1,0,1,straight,straight,opposite_direction,0,0,1,0,0,0,1,50.0002,0.6649969,14.16184,hard,danger
4,1,0,turn_right,turn left,opposite_direction,0,0,1,0,0,0,1,30.00171,1.778467,20.90059,hard,danger
1,0,1,straight,stop,same_direction,0,0,0,0,0,1,1,14.44214,0.7930176,51.55924,easy,danger
2,0,1,straight,straight,opposite_direction,0,0,1,0,0,1,1,49.00763,5.113708,6.92593,easy,warning
1,1,1,straight,stop,same_direction,0,0,1,0,0,0,1,6.214138,2.260441,6.424437,normal,warning
3,1,1,straight,straight,same_direction,0,0,0,0,0,1,1,47.93621,1.774305,17.09921,normal,danger
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,50.0002,0.2726808,15.82714,hard,danger
1,1,1,straight,straight,same_direction,0,1,0,0,0,1,1,0.0001638764,1.088045,19.68114,hard,danger
4,1,0,turn left,turn left,from_left,0,0,1,1,1,0,1,30.00866,4.590747,10.59411,hard,warning
2,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,40.75536,0.9671309,34.87519,normal,danger
1,1,1,straight,stop,from_left,0,0,1,0,0,1,1,2.580478e-05,9.42824,28.31223,easy,warning
3,1,0,turn_right,turn_right,same_direction,1,0,0,1,1,1,1,15.33267,6.459002,11.43713,normal,warning
2,0,1,reverse,straight,opposite_direction,1,0,1,0,0,0,1,50.00599,6.034851,8.999524,normal,warning
2,1,0,turn left,turn left,opposite_direction,0,0,1,1,0,1,1,20.00986,2.394601,20.32028,hard,warning
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,50.00089,4.056319,5.314723,easy,warning
1,1,1,turn left,straight,same_direction,1,1,0,0,0,1,1,17.56,2.300888,35.60961,hard,warning
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,50.11872,1.549895,15.56643,hard,danger
3,0,1,straight,stop,opposite_direction,0,0,0,0,0,0,0,0.0001158003,1.471037,33.96692,normal,danger
1,0,1,straight,straight,opposite_direction,1,0,1,0,0,0,1,20.00007,6.089809,14.67955,normal,warning
4,1,0,turn_right,turn left,opposite_direction,0,0,1,0,0,0,1,20.00001,6.22459,20.31737,hard,warning
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,50.00048,6.298364,14.10349,normal,warning
2,0,1,straight,stop,same_direction,0,0,0,0,0,0,0,0.0001423011,1.412463,13.51179,easy,danger
4,1,0,turn_right,turn left,opposite_direction,0,0,1,0,0,0,1,29.99984,5.240925,19.73832,hard,warning
2,0,1,straight,straight,opposite_direction,0,0,1,0,0,1,1,25.64018,0.9934225,7.366423,easy,danger
2,1,1,straight,turn_right,opposite_direction,0,1,0,0,1,1,1,27.76668,3.087946,9.535527,normal,warning
2,1,1,straight,straight,opposite_direction,0,0,0,0,0,1,1,38.38638,5.724251,23.98493,normal,warning
1,1,1,turn left,turn_right,from_left,1,1,1,0,1,1,1,18.70499,8.746949,9.925986,normal,warning
2,1,1,straight,straight,same_direction,0,0,0,0,0,0,0,50.0171,1.020547,19.16531,hard,danger
2,0,1,reverse,straight,same_direction,0,0,1,0,1,1,1,30.24891,5.827183,9.488528,normal,warning
2,1,1,turn_right,turn_right,same_direction,0,0,0,1,1,1,1,19.61112,3.647576,10.52107,normal,warning
1,1,1,stop,turn left,from_right,0,0,0,0,0,0,0,35.87368,3.199039,6.5295,normal,warning
3,1,0,turn_right,turn_right,same_direction,1,0,0,1,1,1,1,17.4566,6.472762,11.20111,normal,warning
1,1,1,straight,stop,opposite_direction,0,1,0,0,0,1,1,0.0001038616,4.603765,23.18033,normal,warning
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,20.00001,6.004971,37.14491,easy,warning
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,2.318147e-05,5.436884,23.76326,normal,warning
1,1,1,stop,stop,same_direction,0,0,0,0,0,0,0,11.088,5.574304,0.0003773956,hard,warning
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,20.0164,4.532395,25.34249,easy,warning
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,50.00376,2.012447,10.15206,hard,warning
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,36.00327,2.528693,10.20224,easy,warning
4,1,0,turn_right,turn left,opposite_direction,0,0,1,0,0,0,1,30.0001,6.018145,18.0512,hard,warning
3,1,1,stop,turn_right,same_direction,0,0,0,0,0,0,0,10.03953,7.960764,1.993657,easy,danger
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,33.13214,5.797956,13.72405,hard,warning
2,1,0,turn left,turn left,opposite_direction,1,0,1,1,0,1,1,30.00002,1.927932,17.60715,hard,danger
4,1,0,turn_right,turn left,opposite_direction,0,0,1,0,0,0,1,20.00001,2.220525,28.33985,hard,warning
1,0,1,straight,stop,same_direction,0,0,0,0,0,0,0,6.986564e-05,1.644185,25.36514,hard,danger
1,1,1,straight,stop,from_right,0,1,1,0,0,1,1,3.360144,4.295821,15.27914,normal,warning
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,28.30012,5.399479,4.314773,easy,warning
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,50.00001,1.688708,18.63791,normal,danger
2,1,1,turn_right,straight,opposite_direction,0,0,1,0,1,1,1,50.0,7.425798,19.04179,normal,warning
4,1,0,turn left,turn left,from_left,0,0,1,1,1,0,1,30.0,2.659178,11.08357,hard,warning
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,20.0003,0.78547,13.26472,normal,danger
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,47.53256,6.273146,4.963442,hard,warning
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,20.00007,1.769961,15.19574,normal,danger
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,1.499033e-05,6.098554,17.71853,hard,warning
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,43.11777,6.037224,25.20258,hard,warning
1,1,1,straight,stop,same_direction,0,0,0,0,0,0,0,18.84011,0.0,22.96415,hard,collision
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,6.060376e-05,1.117182,40.75344,hard,danger
1,0,1,straight,straight,opposite_direction,1,0,1,0,0,0,1,30.00111,6.347227,4.922799,normal,warning
1,1,1,straight,straight,from_left,1,1,1,0,0,1,1,24.21458,0.06929207,11.82139,normal,danger
1,1,0,turn_right,stop,same_direction,0,0,0,0,0,1,1,8.268311e-06,4.893475,32.35268,normal,warning
3,1,1,straight,straight,same_direction,0,0,0,0,1,0,1,3.96021,6.82937,23.25742,normal,warning
1,0,1,straight,straight,same_direction,1,0,0,0,0,0,1,45.00032,6.173141,54.37999,normal,warning
4,1,0,turn left,turn left,same_direction,0,0,0,0,0,0,0,30.00018,6.656246,21.84681,hard,warning
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,21.00016,4.421187,8.724782,normal,warning
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,37.00011,5.763008,20.90037,hard,warning
2,0,1,straight,straight,opposite_direction,0,0,1,0,0,0,1,50.00659,2.035289,34.9438,hard,warning
2,0,1,stop,straight,same_direction,0,0,0,0,1,0,1,20.00443,1.48217,3.773043,normal,danger
2,1,1,turn left,stop,opposite_direction,0,0,0,0,0,1,1,0.001876477,3.445573,30.19596,normal,warning
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,30.0012,3.252301,24.02298,hard,warning
1,0,1,straight,straight,opposite_direction,1,0,1,0,0,0,1,20.00029,5.794162,13.26856,normal,warning
1,0,1,turn left,turn left,same_direction,0,0,1,0,0,0,1,8.061296,3.359203,12.86706,normal,warning
2,0,1,straight,straight,opposite_direction,0,0,1,0,0,0,1,22.56649,2.70399,12.81273,normal,warning
2,0,1,straight,straight,opposite_direction,0,0,1,0,0,0,1,40.04435,6.023549,17.76734,hard,warning
4,1,0,turn left,turn left,same_direction,0,0,0,0,0,0,0,26.01525,3.328331,30.80666,hard,warning
1,1,1,turn_right,stop,from_right,0,0,0,0,0,1,1,6.908269,5.008267,15.22229,hard,warning
2,1,0,turn_right,turn left,opposite_direction,0,0,1,1,0,0,1,30.00072,4.33682,23.49421,hard,warning
1,0,1,straight,turn_right,opposite_direction,0,0,0,0,0,0,0,38.7401,5.810437,4.105961,normal,warning
1,0,1,turn_right,straight,same_direction,0,0,0,0,0,0,0,50.00005,0.4198314,11.91965,normal,danger
3,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,20.00166,1.027787,25.34796,hard,danger
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,50.00116,5.161544,18.06175,easy,warning
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,11.83574,2.419437,19.2063,hard,warning
1,0,1,straight,straight,opposite_direction,0,0,1,0,0,0,1,41.003,0.9230707,9.561455,hard,danger
2,0,1,straight,straight,same_direction,0,0,1,0,0,0,1,47.14418,1.065704,8.440557,normal,danger
1,0,1,straight,straight,opposite_direction,0,0,1,0,0,0,1,20.00006,1.58445,26.48645,easy,danger
1,0,1,turn_right,straight,opposite_direction,1,0,1,0,0,0,1,36.00858,5.5613,10.43208,normal,warning
1,1,1,straight,stop,same_direction,0,1,0,0,0,0,1,0.000166821,4.895071,10.14799,normal,warning
2,0,1,reverse,straight,opposite_direction,0,0,0,0,0,0,0,23.00465,2.962166,15.49754,normal,warning
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,60.0,4.634226,20.64237,hard,warning
1,1,1,straight,straight,from_left,0,1,0,0,1,1,1,47.00098,2.388205,43.10247,normal,warning
2,0,1,straight,straight,opposite_direction,0,0,1,0,0,0,1,50.00135,1.147215,13.51479,easy,danger
1,1,1,turn_right,stop,from_right,1,1,0,0,0,0,1,4.680157,8.218134,20.28152,normal,warning
4,1,0,turn_right,turn_right,same_direction,0,0,0,0,0,0,0,19.72059,3.144079,15.15576,hard,warning
2,1,1,straight,straight,same_direction,0,0,0,0,0,0,0,50.01273,1.022332,19.36358,hard,danger
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,20.00006,1.589051,25.34249,easy,warning
1,0,0,straight,stop,opposite_direction,0,0,1,0,0,0,1,0.0001068596,1.056135,16.99798,hard,danger
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,27.0,7.617012,25.89683,normal,warning
1,1,1,turn left,straight,same_direction,0,0,0,0,0,1,1,9.276816,2.307261,13.53114,hard,warning
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,11.52313,1.977816,17.19493,normal,danger
1,0,1,straight,straight,same_direction,0,0,1,0,0,0,1,50.00003,5.246406,25.7754,normal,warning
1,0,1,straight,straight,opposite_direction,0,0,1,0,0,0,1,20.0001,1.484659,26.28213,easy,danger
2,1,1,straight,straight,same_direction,0,0,0,0,0,0,0,80.00092,5.325233,8.355965,normal,warning
1,0,1,straight,straight,same_direction,1,0,0,0,0,0,1,50.00053,5.709517,5.395592,easy,warning
1,0,0,straight,stop,same_direction,0,0,0,0,0,0,0,0.0001328786,3.65633,29.61799,normal,warning
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,50.00036,5.102083,7.971022,hard,warning
4,1,0,straight,turn left,opposite_direction,0,0,1,1,0,0,1,21.44025,3.867507,20.99626,hard,warning
1,0,1,turn_right,stop,same_direction,0,0,0,0,0,0,0,10.08017,6.652207,10.3671,normal,warning
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,29.31156,5.380357,34.20393,hard,warning
2,1,0,turn_right,turn_right,opposite_direction,0,0,1,0,0,0,1,12.53042,1.58475,17.70441,easy,danger
2,0,1,straight,straight,opposite_direction,0,0,1,0,0,0,1,32.00013,5.855024,25.94128,normal,warning
1,1,1,straight,straight,from_right,0,0,0,0,0,0,0,16.77106,6.611456,20.00132,easy,warning
1,1,1,reverse,straight,from_left,0,0,0,0,1,0,1,20.0,5.058702,6.468579,hard,warning
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,20.00008,2.273559,48.58228,easy,warning
3,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,20.00343,1.660992,41.70543,hard,danger
2,0,1,straight,straight,same_direction,1,0,0,0,0,0,1,50.00659,6.127333,6.349381,easy,warning
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,49.99999,6.169934,18.72864,normal,warning
1,1,1,stop,turn_right,same_direction,0,0,0,0,0,0,0,21.54603,0.0,7.72769,hard,collision
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,50.00001,4.622608,46.83457,easy,warning
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,16.14942,1.324632,40.08063,hard,danger
1,0,1,straight,stop,opposite_direction,0,0,1,0,0,0,1,6.04008,5.224854,24.654,hard,warning
1,1,1,turn left,stop,opposite_direction,0,0,1,0,0,1,1,7.055489,3.489885,26.1531,hard,warning
2,0,1,straight,straight,opposite_direction,0,0,1,0,0,0,1,50.00339,1.798661,13.24659,normal,danger
2,1,1,turn left,straight,from_left,0,0,0,0,0,0,0,15.86213,3.098654,13.99598,hard,warning
4,1,0,stop,turn left,opposite_direction,0,0,1,1,0,0,1,30.00278,3.116474,1.177319,hard,warning
2,1,1,turn_right,straight,same_direction,0,0,0,0,0,1,1,50.00005,5.504447,34.2966,hard,warning
2,0,1,turn left,straight,from_right,0,0,1,0,1,1,1,64.97174,6.059033,8.94277,hard,warning
1,0,1,stop,stop,same_direction,0,0,0,0,0,0,0,8.535818,6.616894,4.498529,normal,warning
1,0,0,straight,stop,opposite_direction,0,0,1,0,0,0,1,8.255389e-05,2.283478,20.66453,hard,warning
1,1,1,turn_right,turn left,from_right,0,1,0,0,1,1,1,30.02522,5.754463,33.37745,easy,warning
1,1,1,straight,turn_right,from_left,0,0,1,0,0,0,1,10.03494,7.39143,2.585865,hard,warning
1,1,1,turn left,straight,same_direction,0,0,0,0,0,0,0,21.99532,4.654845,15.18385,hard,warning
3,1,1,straight,straight,from_left,0,0,0,0,0,1,1,52.00001,6.595986,51.04808,normal,warning
