ohe__lanes_1,ohe__lanes_2,ohe__lanes_3,ohe__lanes_4,ohe__is_intersection_0,ohe__is_intersection_1,ohe__is_two_way_street_0,ohe__is_two_way_street_1,ohe__bike_maneuver_reverse,ohe__bike_maneuver_stop,ohe__bike_maneuver_straight,ohe__bike_maneuver_turn left,ohe__bike_maneuver_turn_right,ohe__vehicle_maneuver_reverse,ohe__vehicle_maneuver_stop,ohe__vehicle_maneuver_straight,ohe__vehicle_maneuver_turn left,ohe__vehicle_maneuver_turn_right,ohe__maneuver_direction_from_left,ohe__maneuver_direction_from_right,ohe__maneuver_direction_opposite_direction,ohe__maneuver_direction_same_direction,ohe__sidewalk_climbs_0,ohe__sidewalk_climbs_1,ohe__running_red_light_0,ohe__running_red_light_1,ohe__drive_opposite_direction_0,ohe__drive_opposite_direction_1,ohe__bad_roundabout_0,ohe__bad_roundabout_1,ohe__driving_between_lanes_0,ohe__driving_between_lanes_1,ohe__crossings_without_priority_0,ohe__crossings_without_priority_1,ohe__is_bike_infringement_0,ohe__is_bike_infringement_1,ohe__level_easy,ohe__level_hard,ohe__level_normal,remainder__vehicle_speed_mean,remainder__vehicle_speed_min,remainder__vehicle_speed_max,remainder__distance_mean,remainder__distance_min,remainder__distance_max,remainder__bike_speed_mean,remainder__bike_speed_min,remainder__bike_speed_max,real_risk
0.0,1.0,0.0,0.0,0.5541780025157934,0.4458219974842066,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,49.86140701691141,49.39930727749685,50.007660354837036,4.173430723193775,0.9517564735994946,9.43315180840393,2.847639715080115,1.9678744997651019,3.895001714219938,1
0.3485796116481358,0.0,0.0,0.6514203883518642,0.3485796116481358,0.6514203883518642,0.6514203883518642,0.3485796116481358,0.0,0.0,0.3485796116481358,0.0,0.6514203883518642,0.0,0.0,0.3485796116481358,0.6514203883518642,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3485796116481358,0.6514203883518642,1.0,0.0,1.0,0.0,1.0,0.0,0.3485796116481358,0.6514203883518642,0.0,0.6514203883518642,0.3485796116481358,19.92701700594099,19.56249622125133,20.78199594895428,4.58736714007599,1.8591958218983802,9.508500180727415,16.87519323191389,14.457462577590688,17.406693369085644,1
0.8297418037072016,0.17025819629279837,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8297418037072016,0.17025819629279837,1.0,0.0,1.0,0.0,0.17025819629279837,0.8297418037072016,1.0,0.0,1.0,0.0,1.0,0.0,0.17025819629279837,0.8297418037072016,0.0,1.0,0.0,23.234520311024514,22.99887826293669,23.340628935782412,4.457470284496993,1.5665175646429286,9.561372491982294,8.47377882623859,7.147754842619339,11.1276658896369,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,24.756430507134635,24.263833107061163,25.003318581169584,4.1984988390002185,0.8717667686339812,9.551124091761903,6.844692463867842,6.087582633032737,7.698453940111793,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,6.472333089469684e-05,6.12352425407532e-05,6.98114812554838e-05,4.414549109578708,1.642616565995983,9.460484413716859,24.57809204608858,23.57671419099438,25.37198666267249,1
1.0,0.0,0.0,0.0,0.13688563006880727,0.8631143699311927,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13688563006880727,0.8631143699311927,1.0,0.0,0.13688563006880727,0.8631143699311927,1.0,0.0,1.0,0.0,1.0,0.0,0.13688563006880727,0.8631143699311927,0.13688563006880727,0.8631143699311927,0.0,0.8631143699311927,0.13688563006880727,0.00015901822658310127,0.0001546981680630909,0.00016285775189527995,4.221254135415115,1.2123297602784533,9.506434833432925,17.319766158476178,14.921509956041978,19.84424881022109,1
0.0999813581518949,0.9000186418481051,0.0,0.0,1.0,0.0,0.0999813581518949,0.9000186418481051,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0999813581518949,0.9000186418481051,1.0,0.0,1.0,0.0,0.9000186418481051,0.0999813581518949,1.0,0.0,1.0,0.0,1.0,0.0,0.9000186418481051,0.0999813581518949,0.0,0.0999813581518949,0.9000186418481051,8.261085976717791e-05,7.602208759197265e-05,9.871651033433731e-05,4.707256769863665,1.1654305638101083,9.564214612632181,12.971071968350907,7.461356759673148,18.416634384213076,1
0.0,0.8738900775625152,0.0,0.12610992243748476,0.8738900775625152,0.12610992243748476,0.12610992243748476,0.8738900775625152,0.0,0.0,0.8738900775625152,0.0,0.12610992243748476,0.0,0.0,0.8738900775625152,0.12610992243748476,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.12610992243748476,0.8738900775625152,19.980137026246783,19.800270426050623,20.22736615531927,4.590735885082626,1.9071030736702161,9.480056595205983,11.182977738047613,9.901197666444254,12.22259446222505,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.418227260874726,8.482372055610438e-07,25.571770771234846,4.307982059961116,0.4291304183863287,7.625537258791195,11.23980952321664,6.753576151990715,37.83981461638626,1
0.3994831395663466,0.6005168604336534,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6005168604336534,0.3994831395663466,1.0,0.0,1.0,0.0,0.3994831395663466,0.6005168604336534,1.0,0.0,1.0,0.0,1.0,0.0,0.3994831395663466,0.6005168604336534,0.0,0.6005168604336534,0.3994831395663466,49.853174295714894,48.878650585563584,50.00596670709928,4.852491724486839,1.756044638460937,9.398197346017882,35.445340053432176,34.834258928810755,36.05480818577043,1
1.0,0.0,0.0,0.0,0.6650366745462555,0.3349633254537445,1.0,0.0,0.0,0.0,0.6650366745462555,0.0,0.3349633254537445,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6650366745462555,0.3349633254537445,0.6650366745462555,0.3349633254537445,0.0,1.0,0.0,1.0,0.0,0.00010887229439949116,9.325694601691352e-05,0.00012888119439430316,4.287480550611779,0.8340140861287804,9.323332258994249,12.383857774438646,8.381246646753187,16.373561466488656,1
0.1753712786234496,0.8246287213765504,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.1753712786234496,0.8246287213765504,1.0,0.0,0.0,1.0,0.1753712786234496,0.8246287213765504,0.0,39.94741649372413,38.94268702349602,40.835978546108294,4.4702909123916035,1.602220646604018,9.389430687325262,22.65691892716768,22.269253359723383,22.824383336877933,1
0.08558805407504022,0.9144119459249598,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.3344131563412165,7.843240298738254e-05,5.997372861684034,4.640556914236216,1.7580092299792827,9.344663970659328,8.336535866140862,5.156356151964484,12.131653441272709,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,25.720799694266226,25.00911055241295,25.837917004730304,4.139771495923695,0.901988800345593,9.47448722783581,56.70949059748303,55.05347598083285,58.52285633585346,1
0.38313852824949746,0.6168614717505025,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.38313852824949746,0.6168614717505025,0.0,49.87736933372229,49.45802536170548,50.002333305627346,3.9556246119539202,0.5020880607626312,9.44807857662134,3.1982388285714363,2.188917230615104,4.326695517926188,1
0.5189177052828375,0.48108229471716246,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.48108229471716246,0.5189177052828375,10.769875303890382,5.006059448046471,23.30253081772196,4.348799307842102,1.3142127574590723,7.599810042093846,14.302727078397314,6.071038907290266,41.69484186849623,1
1.0,0.0,0.0,0.0,1.0,0.0,0.953034033224945,0.046965966775055046,0.0,0.0,1.0,0.0,0.0,0.0,0.953034033224945,0.046965966775055046,0.0,0.0,0.0,0.0,0.953034033224945,0.046965966775055046,1.0,0.0,1.0,0.0,0.046965966775055046,0.953034033224945,1.0,0.0,1.0,0.0,1.0,0.0,0.046965966775055046,0.953034033224945,0.0,1.0,0.0,6.012348095123034e-05,2.8927951606445535e-05,8.967536852112377e-05,3.583451994941873,1.6989800243163962,7.2832828506737295,24.028090904270595,21.680826770840675,26.51214212378726,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,49.13162142364196,45.831809538604396,50.09897883846128,4.424864138308503,1.5212621678837843,9.378648139530505,14.355363939120465,13.271445032464682,15.472178923755367,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7380336164263704,0.26196638357362956,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,11.622591181723202,5.186281513981289,15.777908723114049,5.109740611535115,1.2123407124654164,9.565152432040357,29.684736510328293,11.950566363892545,41.57157329933322,1
0.08279866792512647,0.0,0.0,0.9172013320748735,0.08279866792512647,0.9172013320748735,0.9172013320748735,0.08279866792512647,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08279866792512647,0.9172013320748735,0.0,0.9172013320748735,0.0,0.0,0.08279866792512647,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9172013320748735,0.08279866792512647,1.0,0.0,0.0,1.0,0.0,1.0,0.0,12.586187349086833,9.80599325749439,20.079410610593477,3.584639199929587,1.1648724656011056,9.296775735054199,2.699449327909382,0.005009475289041923,8.342058424667606,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6031521094663882,0.3968478905336118,1.0,0.0,1.0,0.0,1.0,0.0,0.6031521094663882,0.3968478905336118,0.6031521094663882,0.3968478905336118,0.0,19.930740515516476,19.72632856716936,20.00014269346408,4.8321284919823295,2.2897510073890954,9.46764857575612,20.787713841245743,19.653739063618566,21.95394138161357,1
0.24534910968132095,0.754650890318679,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.754650890318679,0.24534910968132095,47.61789620026315,47.352350832316134,47.73722264312551,4.229016774404136,1.4652075993698692,9.50270565540289,32.84660416594334,26.773597139844636,38.82221905733137,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6107043859580235,0.0,0.38929561404197655,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.38929561404197655,0.6107043859580235,12.949573978993712,4.490563923140984,20.49565378668739,3.84605625496539,0.9151374103139802,9.441175621864893,33.08850800373706,31.95926444746853,34.303606309573496,1
0.28869373677069987,0.7113062632293001,0.0,0.0,0.7113062632293001,0.28869373677069987,0.0,1.0,0.0,0.28869373677069987,0.7113062632293001,0.0,0.0,0.0,0.0,0.7113062632293001,0.0,0.28869373677069987,0.28869373677069987,0.0,0.7113062632293001,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.7113062632293001,0.28869373677069987,0.28869373677069987,0.7113062632293001,0.0,1.0,0.7113062632293001,0.28869373677069987,0.0,24.024870516169656,18.51172979985905,31.208286045606748,4.0622457952632836,0.9555573590049852,8.852245110090701,0.9679135320314037,0.06001026470737629,2.610871219515118,1
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.891500336261523e-05,4.581008483822477e-05,0.00010909953162023306,3.9467472148812215,1.7870002475230473,8.00057234440058,24.34510631415363,21.751314411524373,27.075381285042507,1
0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7190459051842455,0.2809540948157545,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2809540948157545,0.7190459051842455,1.0,0.0,1.0,0.0,0.7190459051842455,0.2809540948157545,1.0,0.0,1.0,0.0,1.0,0.0,0.7190459051842455,0.2809540948157545,0.0,1.0,0.0,29.82003082457884,28.51510458553833,30.001455282269422,3.799807615159413,1.5045576947093038,7.687429906706774,22.685661851822708,21.11972736656194,25.632602883578496,1
0.297121715623175,0.702878284376825,0.0,0.0,1.0,0.0,0.297121715623175,0.702878284376825,0.0,0.0,0.0,1.0,0.0,0.0,0.297121715623175,0.702878284376825,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.297121715623175,0.702878284376825,1.0,0.0,0.297121715623175,0.702878284376825,0.0,0.702878284376825,0.297121715623175,9.731281818449033e-05,4.655906750921477e-05,0.00012225783107946376,4.0834236959949575,1.5890893605231315,7.158666203996399,8.400500805597606,6.13075007576511,9.8253954029523,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,13.04118661930677,9.596135513627663,15.80775,3.636863399421695,1.603077305451867,7.122101612489111,17.64158238905943,16.65377,18.626737127100558,1
0.47605040219909966,0.5239495978009003,0.0,0.0,1.0,0.0,0.0,1.0,0.47605040219909966,0.5239495978009003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.965776206619,18.101626007798576,21.79032973090623,4.747891255402064,1.8671255763431855,9.547612330684146,2.4729408610618586,0.01447178357960419,5.323008592914834,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33632883463735186,0.6636711653626481,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6636711653626481,0.33632883463735186,0.00014866233023063484,0.00012487668768969865,0.0001697766342026849,4.291681329751458,0.9951789040737604,9.56080816257026,26.687561979089633,20.19106015957282,29.71930644832954,1
0.06317026067524201,0.936829739324758,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06317026067524201,0.936829739324758,1.0,0.0,1.0,0.0,0.936829739324758,0.06317026067524201,1.0,0.0,1.0,0.0,1.0,0.0,0.936829739324758,0.06317026067524201,0.06317026067524201,0.936829739324758,0.0,49.882096742508914,49.40000620978436,50.00033022623106,4.246576011624896,1.1115146190477088,9.520348915007139,7.823269684623604,7.608298638793464,8.001348158011584,1
0.7325720972102503,0.0,0.0,0.2674279027897497,0.0,1.0,0.2674279027897497,0.7325720972102503,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2674279027897497,0.7325720972102503,0.7325720972102503,0.0,0.0,0.2674279027897497,1.0,0.0,1.0,0.0,0.2674279027897497,0.7325720972102503,1.0,0.0,0.7325720972102503,0.2674279027897497,1.0,0.0,0.0,1.0,0.0,1.0,0.0,30.421909076926276,25.763940702409812,42.603512920831776,4.050665114043555,1.2569930562391336,9.411021079273791,4.317528452020092,3.5300186994540828,5.5014618043535,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.21494037859075676,0.7850596214092432,1.0,0.0,1.0,0.0,1.0,0.0,0.21494037859075676,0.7850596214092432,0.21494037859075676,0.7850596214092432,0.0,19.96654008814802,19.816657672709503,20.00005728688329,4.446354002659757,1.4765289556681314,9.521964831869852,20.36956044405408,19.36910998677517,21.358665277723496,1
0.9688168649387153,0.031183135061284672,0.0,0.0,0.9688168649387153,0.031183135061284672,0.0,1.0,0.0,0.0,0.9688168649387153,0.031183135061284672,0.0,0.0,0.031183135061284672,0.9688168649387153,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9688168649387153,0.031183135061284672,0.9688168649387153,0.031183135061284672,0.9688168649387153,0.031183135061284672,0.0,0.0,1.0,16.989587017692404,0.00015148427977121928,40.59340318117062,4.2562338467856184,0.09218042538320523,9.52007433873513,13.497446705728409,4.248604410916013,26.914295047126004,1
0.2622640442998251,0.7377359557001749,0.0,0.0,0.2622640442998251,0.7377359557001749,0.0,1.0,0.0,0.7377359557001749,0.2622640442998251,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2622640442998251,0.7377359557001749,1.0,0.0,0.2622640442998251,0.7377359557001749,0.2622640442998251,0.0,0.7377359557001749,49.840111063824196,49.44025441759781,50.00014769808975,4.189928721369977,1.0711893420535226,9.406326555979057,0.7314818879427217,0.01020736935643259,1.5518339023152492,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.40492206929974517,0.5950779307002548,1.0,0.0,1.0,0.0,0.5950779307002548,0.40492206929974517,1.0,0.0,1.0,0.0,1.0,0.0,0.5950779307002548,0.40492206929974517,0.40492206929974517,0.0,0.5950779307002548,44.858014449426,38.88342359210368,47.88028750864346,4.492577935001978,1.5315102662172346,9.41553153803304,23.08029448427361,22.033206361076726,24.134204184126894,1
0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,29.89708623643566,29.47584618196526,30.002196488195562,4.504504289173727,1.7580073943827315,9.311512435030483,20.461406372694942,20.151496977336635,20.895071495955005,1
0.5036337527987637,0.49636624720123634,0.0,0.0,0.5036337527987637,0.49636624720123634,0.0,1.0,0.0,0.0,0.5036337527987637,0.0,0.49636624720123634,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5036337527987637,0.49636624720123634,0.5036337527987637,0.49636624720123634,0.5036337527987637,0.49636624720123634,0.5036337527987637,0.49636624720123634,0.49636624720123634,0.0,0.5036337527987637,23.39949935522307,22.523760480464226,23.53020770829435,4.336216144062295,1.5678142398152568,9.281543159908026,54.754500565097324,52.22150987557712,56.69594725637892,1
0.5968428489168892,0.0,0.0,0.4031571510831108,0.0,1.0,0.4031571510831108,0.5968428489168892,0.0,0.4031571510831108,0.5968428489168892,0.0,0.0,0.0,0.0,0.5968428489168892,0.4031571510831108,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5968428489168892,0.4031571510831108,1.0,0.0,0.5968428489168892,0.4031571510831108,0.0,0.4031571510831108,0.5968428489168892,35.76460437206298,25.774653960624043,48.97382975606154,4.385230684182516,1.20913996158415,9.486688147818606,0.5392297957713967,0.010153793116708823,1.6503559416846385,1
0.6657561091830392,0.3342438908169608,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3342438908169608,0.6657561091830392,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6657561091830392,0.3342438908169608,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6657561091830392,0.3342438908169608,1.0,0.0,0.6657561091830392,0.3342438908169608,0.0,0.0,1.0,26.23604188662432,25.68093949970346,26.33681368000285,4.3436691093547335,1.5846398586527026,7.838601715904303,2.369805485294174,1.3756265915238501,3.5790085136766807,1
1.0,0.0,0.0,0.0,0.22908779625417808,0.7709122037458219,0.0,1.0,0.0,0.0,0.22908779625417808,0.7709122037458219,0.0,0.0,0.0,0.22908779625417808,0.7709122037458219,0.0,0.0,0.7709122037458219,0.22908779625417808,0.0,1.0,0.0,0.22908779625417808,0.7709122037458219,0.7709122037458219,0.22908779625417808,1.0,0.0,0.22908779625417808,0.7709122037458219,0.22908779625417808,0.7709122037458219,0.0,1.0,0.0,1.0,0.0,32.11137467275899,27.91095550398738,39.742577018111284,4.344921297150912,1.442841611406549,7.469130604603887,8.04618532661176,7.626589048624801,8.392595664182835,1
0.1065982531337718,0.0,0.8934017468662282,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8934017468662282,0.1065982531337718,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.038038695704334e-05,6.652193578382835e-05,7.099946697657788e-05,4.354624566960453,1.2128754273150324,9.525648325676123,31.918253481074338,28.43391803227107,36.28505468188263,1
0.07513778173580876,0.9248622182641912,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9248622182641912,0.07513778173580876,1.0,0.0,0.07513778173580876,0.9248622182641912,0.07513778173580876,0.9248622182641912,0.0,1.0,0.0,0.07513778173580876,0.9248622182641912,49.90413797169978,49.61634077091415,50.01179002635048,4.220614328258429,1.0606066273287278,9.477181111834428,14.888164253903396,14.637496295390859,15.149769042934654,1
0.0,1.0,0.0,0.0,0.7281887562036033,0.27181124379639665,0.0,1.0,0.0,0.0,0.7281887562036033,0.27181124379639665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7281887562036033,0.27181124379639665,0.7281887562036033,0.27181124379639665,0.0,1.0,0.0,49.8558498796638,49.39983691325372,50.00054634060003,4.28544574367083,1.2886232037493135,9.474250344059465,14.989040932168301,14.785888696352496,15.273472546237308,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5045086837938015,0.49549131620619846,0.0,0.0,0.0,0.5045086837938015,0.49549131620619846,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5045086837938015,0.49549131620619846,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.49549131620619846,0.5045086837938015,18.24586012794381,11.90413482637225,24.00794806614207,2.9779138646076095,0.7058301839477017,6.969849019783367,9.096201938592417,6.548030278643396,11.560320116285498,1
0.688402396427736,0.31159760357226396,0.0,0.0,1.0,0.0,0.0,1.0,0.688402396427736,0.31159760357226396,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.960751870853727,17.314299275004526,22.5870197783664,4.662527007482823,1.825637361259276,9.547130143444843,2.984010976551283,0.016902566876995664,5.032866196825714,1
0.4348273386037462,0.0,0.5651726613962538,0.0,0.4348273386037462,0.5651726613962538,0.0,1.0,0.0,0.0,0.4348273386037462,0.0,0.5651726613962538,0.0,0.0,0.4348273386037462,0.0,0.5651726613962538,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4348273386037462,0.5651726613962538,0.4348273386037462,0.5651726613962538,0.0,1.0,0.0,12.514556459535303,3.845560318026052,20.264700086218987,5.615500912954797,0.6667400105142586,8.686771612010896,15.950123199310568,0.06828769698457834,59.17282682660489,1
0.0,1.0,0.0,0.0,0.7535979667608932,0.2464020332391068,0.0,1.0,0.0,0.0,0.7535979667608932,0.2464020332391068,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7535979667608932,0.2464020332391068,0.7535979667608932,0.2464020332391068,0.7535979667608932,0.2464020332391068,0.0,0.7535979667608932,0.2464020332391068,25.80021925414989,19.861964705946026,50.41801564457378,3.411283419690081,1.4016113113714717,8.32042886726134,12.602510620246205,11.622256260477217,13.886634855841972,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8191023176741997,0.18089768232580028,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18089768232580028,0.8191023176741997,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8191023176741997,0.18089768232580028,1.0,0.0,0.8191023176741997,0.18089768232580028,0.0,0.18089768232580028,0.8191023176741997,44.23627517371929,24.641902639217392,50.00003276409271,4.606474936198455,1.4961386198469269,9.373234867804753,1.3061515545944378,1.2744850304497053,1.3124691883367525,1
