lanes,is_intersection,is_two_way_street,bike_maneuver,vehicle_maneuver,maneuver_direction,sidewalk_climbs,running_red_light,drive_opposite_direction,bad_roundabout,driving_between_lanes,crossings_without_priority,vehicle_speed_max,bike_speed_max,level,real_risk
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,41.6386986504116,19.76834796345189,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,41.65527526896726,19.788563901514514,hard,collision
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,7.550641306339093,26.4893,normal,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,49.707924684130646,7.560532162187423,normal,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,0.2673072299106133,11.817645161958655,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,40.75343320141238,18.422498350888684,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,yes,50.209690751894726,38.96970795250613,normal,collision
1,no,yes,straight,turn_right,same_direction,no,no,no,no,no,no,21.917929211641106,9.345200782537415,hard,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,49.241990875768046,14.617864751388696,hard,collision
2,yes,yes,straight,straight,same_direction,no,no,no,no,yes,yes,50.011376195246605,16.504138672359673,normal,collision
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,21.699805927128168,9.719565556195409,normal,collision
2,yes,yes,straight,stop,from_right,no,no,no,no,no,yes,16.44354668040165,54.07974487876089,normal,collision
1,yes,yes,turn_right,turn_right,same_direction,no,no,no,no,yes,yes,42.92421327479703,12.474928385239911,normal,collision
2,yes,yes,straight,turn left,same_direction,no,no,no,no,yes,yes,26.749118133496264,15.955227762869882,hard,collision
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,47.35108827974317,24.07532709644004,hard,collision
1,no,yes,straight,turn_right,same_direction,no,no,no,no,no,no,22.243333157165406,10.76037435345248,hard,collision
1,yes,yes,straight,stop,from_right,no,no,no,no,no,yes,7.612011661192148,33.50297135465436,normal,collision
1,yes,yes,straight,stop,from_right,no,yes,yes,no,no,yes,4.360418369842183,13.575893492725367,normal,collision
2,yes,yes,turn_right,turn_right,same_direction,no,no,no,no,yes,yes,44.277467810313226,17.713129968870508,normal,collision
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,35.304824630502246,15.11327492920604,hard,collision
2,no,yes,straight,stop,from_right,no,no,no,no,yes,no,37.94736461008557,13.331241126802944,hard,collision
2,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,27.80613659645164,15.648603431626494,hard,collision
2,yes,yes,straight,turn_right,from_right,no,no,no,no,no,yes,13.117861410587238,61.63286291657836,normal,collision
2,yes,yes,straight,stop,same_direction,no,no,no,no,no,yes,15.056412305852833,63.8556521198093,normal,collision
1,yes,yes,stop,turn_right,same_direction,no,no,no,no,no,no,19.903464355669094,14.899921100182867,hard,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,0.22378446607405766,11.87463180464434,hard,collision
1,yes,yes,turn_right,turn_right,from_right,no,yes,no,no,no,yes,14.63801919196653,54.39842396352274,hard,collision
1,yes,yes,straight,stop,same_direction,no,no,no,no,no,no,35.0049931261028,14.867581071183103,hard,collision
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,15.17662660415043,15.725005053437771,normal,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,1.8777804462804757,11.337008961948037,hard,collision
1,yes,yes,straight,stop,from_right,no,no,no,no,no,yes,10.22919900581115,58.32065294530716,normal,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,48.678146788133695,12.459877387059638,hard,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,0.23770779250233542,11.483214355764435,hard,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,0.18906168846499416,12.069332144746411,hard,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,25.35267183347064,9.896054141304818,hard,collision
2,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,38.435484489546354,14.662982817912502,hard,collision
1,yes,yes,straight,stop,from_right,no,no,no,no,no,yes,17.64924946818421,46.82179571798312,hard,collision
2,no,yes,straight,turn_right,same_direction,no,no,no,no,no,no,35.06464385236567,14.545155432066712,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,49.50668761825016,14.82026283315837,hard,collision
1,no,yes,stop,stop,from_right,no,no,no,no,yes,no,24.971184738388708,7.355231671653866,hard,collision
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,44.268579239753635,14.295544717478123,hard,collision
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,5.91799754287136,22.814801000844437,normal,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,0.5743189177815983,9.151670906034509,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00041881834967,7.9364392946358855,hard,collision
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,7.726594668012051,17.846067508053196,normal,collision
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,4.023092837053252,19.430871403109258,normal,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,18.998719930552134,8.529310105870904,hard,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,26.81936313276278,11.51617454276137,hard,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,yes,20.45162591204856,14.51006010398866,normal,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,0.35736926177054235,10.65437688158445,hard,collision
1,no,yes,straight,stop,from_right,yes,no,no,no,yes,no,16.055258277803656,7.459191406864398,hard,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,yes,yes,44.46004464011096,12.829726082897997,normal,collision
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,14.937345241427185,16.062089103825095,normal,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,yes,44.1165451612616,27.108904942435643,normal,collision
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,36.06639259683347,14.644553947981626,hard,collision
1,yes,yes,turn_right,turn_right,same_direction,no,no,no,no,yes,yes,50.00690957921775,15.556034202039903,normal,collision
1,yes,yes,straight,stop,same_direction,no,no,no,no,no,no,25.743268347513116,19.510396377548837,hard,collision
2,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,38.534125157882244,14.110903785864249,hard,collision
1,no,yes,straight,turn_right,same_direction,no,no,no,no,no,no,30.772984813520193,17.297611304138584,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,44.932317374905345,10.332754442050108,hard,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,21.67608029430695,7.79669658341654,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,49.99664035293001,7.182846836576372,hard,collision
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,47.96704285779654,24.820801213530167,hard,collision
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,6.056190347527409,10.40018501859662,normal,collision
1,no,yes,straight,stop,from_right,yes,no,no,no,yes,no,25.975641972039693,7.109542390030871,hard,collision
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,3.303606478677384,16.875732083164483,normal,collision
1,no,yes,straight,stop,from_right,no,no,no,no,no,no,0.001593464181720037,19.25352627446856,hard,collision
1,yes,yes,turn_right,stop,same_direction,no,no,no,no,no,yes,18.836468470224442,40.867619567896256,hard,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,yes,yes,68.23581198385334,34.38699362379546,normal,collision
1,yes,yes,straight,stop,same_direction,no,no,no,no,no,no,21.618614407770572,8.043488232191041,hard,collision
3,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,28.37240600171051,15.403334616081004,hard,collision
1,yes,yes,straight,stop,from_right,no,yes,yes,no,no,yes,13.29917768162429,18.36983321722751,normal,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,40.96787404956703,18.77548408909645,normal,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,0.14094541609615124,12.33913356156084,hard,collision
1,yes,yes,straight,turn_right,from_right,no,no,no,no,no,yes,8.416575291368789,52.92693496271213,normal,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,29.573378666224635,17.59410979329959,hard,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,42.84453836926911,13.501161893070176,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00021418255425,7.042244554273376,hard,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,yes,26.60639586920107,16.147857633815985,normal,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,4.884888669667158,13.938369697117254,hard,collision
2,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,yes,27.614990160386704,15.73139487247426,normal,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,18.154412897313478,7.72769,hard,collision
2,yes,yes,straight,turn_right,same_direction,no,no,no,no,yes,yes,50.00409603226063,9.176025792319747,normal,collision
1,yes,yes,straight,stop,from_right,no,yes,yes,no,no,yes,10.727212842483276,10.110541607331053,normal,collision
1,yes,yes,straight,stop,from_right,no,yes,yes,no,no,yes,18.444313342294954,18.558302289618116,normal,collision
1,yes,yes,stop,turn_right,same_direction,no,no,no,no,no,no,25.355784915237415,15.830864684634271,hard,collision
2,yes,yes,straight,straight,same_direction,no,no,no,no,yes,yes,41.41753688694685,18.279753922042108,normal,collision
2,yes,yes,straight,turn_right,same_direction,no,no,no,no,yes,yes,39.43469586834642,18.120214183415776,normal,collision
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,16.851933943695954,18.904606900757734,normal,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,yes,49.149240011215824,40.02362862609399,normal,collision
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,39.507545948354576,14.030425650360947,hard,collision
2,yes,yes,straight,turn_right,same_direction,no,no,no,no,yes,yes,36.22531964364842,15.576813244363878,normal,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,2.3512617009754044,8.302873053960013,hard,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,1.853119212818809,14.368141438021917,hard,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,0.2299826121662298,11.839877063369457,hard,collision
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,35.478722163517325,14.771638392609397,hard,collision
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,43.408880563461224,14.247672229068462,hard,collision
2,no,yes,straight,turn_right,same_direction,no,no,no,no,no,no,37.532115137509805,14.208242155703314,hard,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,34.838781057357345,14.959715709790299,hard,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,20.525339841365653,7.72769,hard,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,33.96263580758747,15.398070025535578,hard,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,24.430921838216367,9.194362982742408,hard,collision
1,yes,yes,straight,stop,from_right,no,yes,yes,no,no,yes,25.760757468194658,11.04414026821979,normal,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,23.204205398062136,10.692838477403933,hard,collision
1,yes,yes,turn_right,stop,from_right,no,yes,no,no,no,yes,15.749236992586345,30.92614425571736,normal,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,yes,yes,43.93543949322167,12.435545995314431,normal,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,yes,25.95197426121654,15.99143240248137,normal,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,yes,21.24637051729433,14.724103391404393,normal,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,19.434187663163076,22.666965162343843,hard,collision
1,yes,yes,straight,stop,from_right,no,no,no,no,no,yes,7.549084127718573,27.733021636423235,normal,collision
2,yes,yes,straight,straight,same_direction,no,no,no,no,yes,yes,53.47715478254139,19.46179762594746,normal,collision
1,yes,yes,straight,stop,from_right,no,yes,yes,no,no,yes,10.274494510669646,22.630810515250545,normal,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,14.25150314276022,14.631868835568717,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,47.627422613656755,10.28022628953634,normal,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,26.609944792522988,11.430406372323151,hard,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,21.112202165572345,8.714735003139753,hard,collision
1,no,yes,straight,stop,from_right,yes,no,no,no,yes,no,0.21617955481451853,8.966162073258634,hard,collision
3,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,35.20496326568336,14.676470513776048,hard,collision
1,yes,yes,stop,turn_right,same_direction,no,no,no,no,no,no,19.841418329245492,14.345716947499055,hard,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,20.471176257754106,11.853463700623525,hard,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,yes,26.367780513073644,10.200546137960785,normal,collision
1,no,yes,straight,stop,from_left,yes,no,yes,no,no,no,0.01563691962439681,18.367690590209047,hard,collision
3,yes,yes,straight,turn_right,same_direction,no,no,no,no,yes,yes,32.32325205732865,12.839164302689698,hard,collision
1,no,yes,straight,stop,from_right,yes,no,no,no,yes,no,4.189937724579543,10.495253548258933,hard,collision
2,yes,yes,straight,turn_right,same_direction,no,no,no,no,yes,yes,50.0,8.754896585051085,normal,collision
1,yes,yes,stop,turn_right,same_direction,no,no,no,no,no,no,13.027499035915715,12.538542611813455,hard,collision
1,no,yes,straight,stop,from_left,yes,no,yes,no,no,no,0.22538649365144403,11.60759471882899,hard,collision
2,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,34.31247376874798,14.847862066056718,hard,collision
2,yes,yes,straight,stop,same_direction,no,no,no,no,no,yes,16.71415184416918,54.24972762673837,hard,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,0.5968248884457119,8.112986834167732,hard,collision
1,yes,yes,straight,stop,from_right,no,no,no,no,no,yes,10.681539736261044,51.97301021753213,normal,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,0.12260792764867508,12.441956995720945,hard,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,17.350806754413654,7.935426481098423,hard,collision
1,yes,yes,straight,stop,from_right,no,yes,yes,no,no,yes,15.075922303100395,23.62673511646083,normal,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,17.61412183025997,8.267403270632846,hard,collision
2,yes,yes,straight,turn_right,same_direction,no,no,no,no,yes,yes,43.97391653728841,17.77327107958976,normal,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.000054728409346,6.440665922250508,normal,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,yes,43.42847378705672,25.330866193593646,normal,collision
2,yes,yes,turn_right,turn_right,same_direction,no,yes,no,no,no,yes,19.695018965908456,53.50585374793579,hard,collision
1,no,yes,straight,stop,from_left,yes,no,yes,no,no,no,0.1856895599912656,9.368960371561668,hard,collision
1,no,yes,straight,stop,from_right,no,no,no,no,yes,no,27.889304719542437,7.079470168491516,hard,collision
1,yes,yes,turn_right,turn left,same_direction,no,no,no,no,yes,yes,41.64876555648477,16.39938290312379,normal,collision
2,yes,yes,straight,turn_right,same_direction,no,no,no,no,yes,yes,41.44999122386931,18.256373903124985,normal,collision
1,yes,yes,straight,stop,same_direction,no,no,no,no,no,yes,14.676558949388296,44.1642629070966,hard,collision
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,26.225327084760046,10.38075882007897,normal,collision
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,8.630421336939294,8.968999258022725,normal,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,5.953527824777944,11.470617277498597,hard,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,yes,12.768980452313535,12.440944215189763,normal,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00051073064723,13.173245399722642,hard,collision
1,yes,yes,stop,turn_right,same_direction,no,no,no,no,no,no,25.485558906543844,11.675713605316075,hard,collision
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,44.33936812447629,20.430319000606726,hard,collision
1,yes,yes,straight,stop,from_right,no,no,no,no,no,yes,8.563020086153804,56.41017201735715,normal,collision
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,17.698817531234077,21.78512554104864,normal,collision
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,7.823492376555648,13.46291493428355,normal,collision
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,44.034510356142135,10.891103857906495,hard,collision
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.13059500069931892,11.116343453755738,hard,collision
1,no,yes,straight,stop,from_right,no,no,no,no,no,no,9.284003667570643,14.254208103047974,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,45.2835239392043,13.305505486726322,hard,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,yes,14.49010602569175,12.904483537570234,normal,collision
2,yes,yes,turn_right,stop,from_right,no,yes,no,no,no,yes,22.831811041960247,50.14516262949281,hard,collision
4,yes,yes,straight,turn left,same_direction,no,no,no,no,yes,yes,30.00006293626388,10.376813169363478,hard,collision
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,39.337721082465464,14.794027158919134,hard,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,0.450928845397745,10.211864159671244,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00024773800626,8.39052922181102,hard,collision
3,yes,yes,straight,stop,same_direction,no,no,no,no,no,yes,23.711036655858415,53.49958234391806,hard,collision
1,yes,yes,straight,turn_right,from_right,no,no,no,no,no,yes,9.597014848974371,55.28817095469018,normal,collision
1,yes,yes,stop,stop,same_direction,no,no,no,no,no,no,20.73149903806132,12.314020629952442,hard,collision
2,yes,yes,straight,stop,same_direction,no,no,no,no,no,yes,14.011098070009353,62.657069610012385,normal,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,42.02261824041421,17.539709695029295,hard,collision
1,yes,yes,straight,stop,from_right,no,yes,yes,no,no,yes,20.768296234312444,7.110443406625649,normal,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,30.391726071832295,12.363330033162795,hard,collision
1,no,yes,straight,turn_right,same_direction,no,no,no,no,no,no,21.779561343087387,8.743442403960984,hard,collision
1,no,yes,straight,turn_right,same_direction,no,no,no,no,no,no,23.557417695577325,16.116374229902366,hard,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,0.236330246611082,8.935609637302854,hard,collision
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,6.4951406262162985,24.125887392736104,normal,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,2.793048363379647,15.317341835551819,hard,collision
1,no,yes,straight,turn_right,same_direction,no,no,no,no,no,no,23.465272104960263,16.12313497747236,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.001356745296576,28.474131822970378,hard,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,46.35287114626217,14.677366280525378,hard,collision
2,yes,yes,straight,straight,same_direction,no,no,no,no,yes,yes,43.3404451724402,17.89877762453414,normal,collision
2,yes,yes,straight,straight,same_direction,no,no,no,no,yes,yes,64.40725808499977,31.63824764049213,normal,collision
1,yes,yes,stop,stop,same_direction,no,no,no,no,no,no,20.200271043255395,22.28367716760507,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00036735664235,18.031854248339442,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,46.01751921322013,15.18946432072117,hard,collision
2,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,69.11687046623999,8.623171687664255,normal,collision
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,44.35610156686087,22.608470175628447,hard,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,0.002800793613087781,13.082008349532337,hard,collision
1,yes,yes,straight,stop,from_right,no,no,no,no,no,yes,16.33664011004848,44.7296680517056,normal,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,0.7891889770608833,7.3734848827143535,hard,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,22.480313112935846,10.810539777516727,hard,collision
2,yes,yes,turn_right,turn_right,same_direction,no,no,no,no,yes,yes,50.00026535914983,16.23825019187719,normal,collision
1,yes,yes,reverse,stop,from_right,no,yes,yes,no,no,yes,17.14774186987306,18.118101383169392,normal,collision
2,yes,yes,straight,straight,same_direction,no,no,no,no,yes,yes,48.57502987702892,16.861675275560486,normal,collision
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,45.69920318705415,22.076092696886644,hard,collision
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,48.03261176953497,24.90015759519915,hard,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,yes,yes,54.92804742715126,31.16045769578774,normal,collision
1,yes,yes,stop,turn left,same_direction,no,no,no,no,yes,no,40.33803102020885,10.791664760227516,hard,collision
1,yes,yes,straight,stop,same_direction,no,no,no,no,no,no,21.881587462209033,9.18715142872819,hard,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,0.17007652407884874,10.282708032544516,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,49.42201567248263,7.540594913962423,hard,collision
3,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,28.593777329039796,13.538463366512726,hard,collision
1,no,yes,straight,stop,from_right,yes,no,no,no,yes,no,0.18244835920068028,9.411779341209723,hard,collision
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,7.843699221961821,12.548861467167916,normal,collision
1,yes,yes,stop,turn_right,same_direction,no,no,no,no,no,no,16.862913311518547,10.19200117771878,hard,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,0.016868888733006973,12.83222430413719,hard,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,0.22791068655034852,11.668058855606048,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,40.66791145791164,18.203306060008057,hard,collision
2,yes,yes,straight,straight,same_direction,no,no,no,no,yes,yes,50.197104461865976,16.414988551778325,normal,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,21.5961915752343,9.985770980757156,hard,collision
1,no,yes,straight,stop,from_right,no,no,no,no,no,no,2.921857135971016,16.067255126733766,hard,collision
1,yes,yes,straight,turn left,same_direction,no,no,no,no,yes,yes,41.74958651862338,16.08916455808189,normal,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,23.501377002245107,8.721789244658165,hard,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,0.48312754131127844,9.973531319570881,hard,collision
4,yes,yes,straight,turn_right,same_direction,no,no,no,no,yes,yes,30.00002625045783,10.788802108481969,hard,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,0.23678125860291513,8.927601758561526,hard,collision
3,yes,yes,straight,turn left,same_direction,no,no,no,no,yes,yes,28.738443201998855,12.974113212708447,hard,collision
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,18.870820452166484,7.066685380367062,normal,collision
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,11.006954738790947,21.598968094960096,normal,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00029989705202,29.94224363115079,hard,collision
4,yes,yes,straight,turn_right,same_direction,no,no,no,no,yes,yes,30.00006357531331,11.658098318732165,hard,collision
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,42.97949695176408,21.46852932089336,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00076658218097,9.137012777306252,hard,collision
1,no,yes,straight,stop,from_right,no,no,no,no,yes,no,27.189970029157404,7.11395853648643,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,42.27108901525815,20.148258649035306,hard,collision
2,yes,yes,stop,turn left,from_right,no,no,no,no,yes,no,23.44880535276148,7.190308967393031,hard,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,47.39152674081331,12.705066502617651,hard,collision
1,no,yes,straight,stop,from_right,no,no,no,no,no,no,3.774550442692271,17.2746031585275,hard,collision
2,yes,yes,straight,straight,same_direction,no,no,no,no,yes,yes,53.21432033141974,19.49586371637411,normal,collision
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,0.8590382772108538,12.801535966349151,normal,collision
2,yes,yes,turn_right,turn_right,same_direction,no,yes,no,no,no,yes,20.541013149809377,53.35653414246522,normal,collision
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,40.470251404812004,13.107729326236624,hard,collision
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,6.935089319572226,25.125311559177575,normal,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,34.69581469496613,14.699647556586601,hard,collision
2,yes,yes,straight,straight,same_direction,no,no,no,no,yes,yes,69.09966437103976,34.30137973427674,normal,collision
2,yes,yes,turn_right,turn_right,same_direction,no,no,no,no,yes,yes,50.00386971103558,16.324504334920867,normal,collision
1,no,yes,straight,stop,from_right,yes,no,no,no,yes,no,0.16344826094606146,9.662786508935257,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00045705596316,11.82096224710176,normal,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,0.851908766423335,7.228939466973438,hard,collision
1,yes,yes,straight,stop,from_right,no,yes,yes,no,no,yes,11.156607200752617,23.856668379148303,normal,collision
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,4.997650325102946,20.72406345611266,normal,collision
1,yes,yes,straight,stop,from_right,no,yes,yes,no,no,yes,19.01104170123347,13.163887960879382,normal,collision
2,yes,yes,turn_right,straight,same_direction,no,no,no,no,yes,yes,47.11700387757189,10.123519677980138,normal,collision
3,yes,yes,turn_right,stop,same_direction,no,no,no,no,no,yes,26.752776312222842,22.31096855356954,hard,collision
1,yes,yes,turn_right,stop,same_direction,no,no,no,no,no,yes,18.681375214013336,27.88449045149497,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,42.76460981814359,17.591580166893145,hard,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,yes,yes,40.95949944347191,18.8552036282523,normal,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00051403038392,11.394235230522717,hard,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,0.38630177888618045,10.453975243910708,hard,collision
1,yes,yes,straight,turn_right,from_right,no,no,no,no,no,yes,11.434409355515019,59.70257619503278,normal,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,41.85904155602879,11.35912129123561,hard,collision
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,40.776771636990716,16.11859932892246,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,47.765275074689704,14.490258906817123,hard,collision
3,yes,yes,turn left,turn_right,from_right,no,no,no,no,yes,no,29.802755384799376,6.632779225068035,hard,collision
1,yes,yes,stop,stop,same_direction,no,no,no,no,no,no,19.99665332163106,20.999589787287277,hard,collision
1,yes,yes,stop,turn_right,same_direction,no,no,no,no,no,no,18.98229279691285,14.114334372481256,hard,collision
