lanes,is_intersection,is_two_way_street,bike_maneuver,vehicle_maneuver,maneuver_direction,sidewalk_climbs,running_red_light,drive_opposite_direction,bad_roundabout,driving_between_lanes,crossings_without_priority,vehicle_speed_max,bike_speed_max,level,real_risk
3,yes,yes,straight,stop,same_direction,no,no,no,no,no,no,17.96441412038973,10.354950427451417,hard,danger
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,50.007104524250586,7.804190456966506,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,51.43510158811678,37.722245911605896,easy,danger
3,no,yes,straight,straight,same_direction,no,no,no,no,no,no,78.87043499406285,16.265641932313855,easy,danger
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,30.002466409843734,23.209582307044244,hard,danger
2,yes,no,turn_right,turn left,opposite_direction,no,no,yes,yes,no,no,30.00012702374532,12.722827551348544,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,45.2561833239411,26.378094138630665,easy,danger
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,29.736955823991188,26.825730354665243,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,36.636562186644205,9.2698562135569,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,39.00741758988389,8.829830394481508,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,20.000157547417786,28.37490781791305,easy,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,0.00012111910802909506,12.336624333643808,hard,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,5.212126137141805,24.18368147570117,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,47.30112424985064,16.371002934941668,normal,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.00014197217921439547,21.954612100627447,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,20.00084974062258,22.3905411687428,normal,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,20.77367361401887,28.254387606045327,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,47.117485618148464,37.19302963143109,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,20.378778502304137,49.0162333034849,easy,danger
2,yes,yes,turn left,straight,same_direction,no,no,no,no,no,yes,48.722811886669795,15.465666135404193,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,49.467534101571616,24.599351699259067,easy,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,42.799195942248595,1.415370147154166,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,24.044537011411006,15.909217690424985,normal,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,20.000681111407847,25.26400703861124,normal,danger
1,no,yes,stop,straight,opposite_direction,no,no,no,no,yes,no,26.58517103495024,3.8638160279574634,normal,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,36.21011363182252,14.152994855182424,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.0,28.65798961896064,hard,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,7.95905372669139e-05,25.81812214174182,hard,danger
2,yes,no,turn_right,turn left,opposite_direction,no,no,yes,yes,no,no,20.041889484324486,8.39706035829688,hard,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,8.271702904208846e-05,25.921207531818208,hard,danger
3,yes,no,turn left,turn left,from_left,no,no,yes,yes,yes,yes,26.404744244377927,8.8124872998704,hard,danger
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,yes,17.768953186209732,27.8456,hard,danger
3,yes,no,turn_right,turn left,opposite_direction,no,no,yes,yes,no,no,30.000069673716535,16.115416055238818,hard,danger
2,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,24.976485967892238,10.412512636682148,normal,danger
1,yes,yes,stop,turn_right,same_direction,no,no,no,no,no,no,14.033278055217394,6.50513511871842,easy,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,26.83409079334218,7.856879379121242,hard,danger
1,no,yes,straight,stop,opposite_direction,no,no,yes,no,no,no,5.410785379421416,14.675944426202346,normal,danger
2,no,yes,straight,stop,same_direction,no,no,no,no,no,no,9.375020730657158e-05,18.857729355805937,normal,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,50.00069201422074,36.13721776439947,normal,danger
2,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.00011281820419348565,11.013368582893184,normal,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00021931652607,12.876732682138258,hard,danger
2,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,50.0011028484574,20.089872183114668,easy,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00041116762616,37.73821468229249,hard,danger
2,no,yes,straight,stop,same_direction,no,no,no,no,no,no,5.277957618664331e-05,16.512508497107138,normal,danger
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,20.000022358703927,27.925836108272215,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,27.996202540480052,16.700159695799254,normal,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,20.0002,12.751762095632346,hard,danger
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,yes,no,no,21.05812529583183,10.572720484843105,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,22.284109689305403,23.047018018722774,easy,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,53.84763694440365,15.086353460527436,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,25.93278616990339,53.939226790154,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,20.00047937522623,48.83467798464786,normal,danger
1,no,yes,straight,stop,opposite_direction,no,no,yes,no,no,no,6.078461644956416,14.206001037417487,normal,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.006416705130086,28.498905397850677,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,41.02458160277489,20.105230076204336,hard,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,5.0149803989818735e-05,26.007059776795362,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,19.41950765630473,50.060720981757306,easy,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,42.50189742913813,23.584862357791216,easy,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,47.16913310099557,8.482742740597676,normal,danger
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,30.009053819764194,21.206998037127967,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,23.74381839500988,16.611401400398712,normal,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,4.15548950772599e-05,30.290826524289912,hard,danger
2,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.00014072157542269556,11.846658598600062,normal,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,6.210820962753442e-05,25.97527891174867,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,63.69234057443266,11.433909485307362,normal,danger
1,yes,yes,straight,straight,from_left,no,no,yes,no,no,yes,15.700333568139555,12.304838763177353,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,22.242517298995995,8.35907924346055,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,20.879973672939855,14.059408484987895,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,25.001353127181574,8.7654203793434,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,23.362861287767622,9.858856609423086,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.000371438205846,28.980816467772748,hard,danger
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,15.708168081412811,15.800022614193512,easy,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,4.2188378076691926e-05,25.985947064907577,hard,danger
2,yes,yes,turn left,straight,same_direction,no,no,no,no,no,yes,50.0,11.154439983331569,hard,danger
1,yes,yes,stop,straight,same_direction,no,no,no,no,no,no,50.006279137869726,5.440062613554077,hard,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,1.090254763535995e-05,25.74889114566422,hard,danger
2,yes,no,turn_right,turn left,opposite_direction,no,no,yes,yes,no,no,30.000989151988183,11.368639989635398,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,21.11712730335352,58.86332817684108,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,2.7213383642308092e-05,30.71746955024658,hard,danger
1,yes,yes,straight,stop,same_direction,no,yes,no,no,no,yes,13.48151912707582,47.05876923952984,easy,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,49.93500439247939,1.4450914928165506,normal,danger
1,no,yes,turn left,turn left,same_direction,no,no,no,no,no,yes,30.35987209187422,10.090561451276889,easy,danger
2,yes,yes,turn left,straight,same_direction,no,no,no,no,no,yes,55.62187231101178,23.135677174570432,hard,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.00012221636873751743,36.42913695553795,normal,danger
1,no,yes,straight,stop,opposite_direction,no,no,yes,no,no,no,0.00012671498209703571,17.003273419148652,normal,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,14.909557217706544,51.81948533288408,easy,danger
1,yes,yes,stop,turn_right,same_direction,no,no,no,no,no,no,11.119623334665357,4.255273815431019,easy,danger
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,30.009396067047177,21.991587046711892,hard,danger
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,15.866071465175493,16.20474746425296,easy,danger
1,yes,yes,turn left,straight,from_right,no,yes,yes,no,no,yes,2.2209498931480196,12.627817156953924,normal,danger
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,21.40695501683725,21.797963201740586,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,20.000466064914363,47.61845760871,normal,danger
2,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.00014120850607633446,10.093021245918521,normal,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00013742707958,12.403767385575806,hard,danger
1,no,no,straight,stop,opposite_direction,no,no,yes,no,no,no,0.00011012229937786876,27.101643390170032,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.01043487476382,27.6107716763287,hard,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.31027892987942973,18.544928235590305,normal,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,17.769754220749746,28.04826819861077,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,25.000776689092632,9.66749592925058,hard,danger
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,20.955333696676508,21.832549578554584,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,24.0,22.630394002728487,easy,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,8.382939979445751e-05,26.000389780038027,hard,danger
1,no,no,straight,stop,opposite_direction,no,no,yes,no,no,no,9.711945757897249e-05,21.17262542512257,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,25.182501916777213,27.025381522722473,easy,danger
3,yes,no,straight,turn left,same_direction,no,no,no,no,no,no,20.000430769828565,11.655491229810528,hard,danger
3,yes,no,turn left,turn left,from_left,no,no,yes,yes,yes,yes,28.58535193033669,7.933895774207112,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,45.30211436564992,29.320473822716185,normal,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,yes,15.455076125996557,64.08063466278102,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,44.687147018133864,22.54862540938132,hard,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,8.178303192499047e-05,25.90734134148066,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00040693612464,5.385590338687364,easy,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,6.779685769629028e-05,25.98970392519779,hard,danger
3,no,yes,straight,stop,same_direction,no,no,no,no,no,no,9.249388326228915e-05,36.81829405924958,normal,danger
1,yes,yes,turn left,straight,same_direction,no,no,no,no,yes,yes,37.26672097663695,14.177112257221289,normal,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.002458251840274,43.024712160181345,normal,danger
2,no,yes,straight,stop,opposite_direction,no,no,no,no,yes,no,0.00011489476260577971,34.27139207105418,normal,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00793914364005,28.099618926277554,hard,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.0001010084166015359,10.955102926784727,normal,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.0001440268658687729,33.665669822343894,normal,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,39.03382162056909,13.687662518899893,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,20.07523285464244,25.6248423343608,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,0.00018696730774718664,27.802513934228436,hard,danger
2,yes,no,turn left,turn left,from_left,no,no,yes,yes,yes,yes,30.0,17.33917336611605,hard,danger
2,yes,yes,stop,turn_right,same_direction,no,no,no,no,no,no,20.208898289831982,4.996291295880691,easy,danger
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,16.227354880689962,17.13075913473635,easy,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,20.001794183770894,42.99978234043808,normal,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,19.998381399796838,23.406228900450046,easy,danger
1,yes,yes,straight,straight,from_left,no,no,yes,no,no,yes,7.9966412005534435,16.20453697769071,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,51.30916998785276,25.628163618086496,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,20.000490790760683,23.31768360550084,easy,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,35.33879590817555,6.628273455020748,hard,danger
2,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00653251702331,10.955640762158962,hard,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,1.7891113989682959,18.405370947517564,normal,danger
2,yes,no,turn left,turn left,from_left,no,no,no,no,yes,yes,18.488260561003884,10.788002991104571,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,69.6918163442879,10.769373517774643,normal,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00084823423854,11.469958234840522,hard,danger
1,yes,yes,stop,turn_right,from_left,no,no,yes,no,no,no,40.03220722155288,5.706866926897085,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,20.000004544638035,28.160643613873322,normal,danger
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,30.001503325767285,21.611268291754588,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.0001933952121,25.119349834116363,normal,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,20.000232920864832,26.97184681821666,normal,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,49.698145154548854,13.241197302353598,normal,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,0.00014961177835092653,22.903787017536196,hard,danger
2,yes,yes,turn left,straight,same_direction,no,no,no,no,no,yes,50.00077154801107,21.898466691391423,hard,danger
1,no,yes,turn left,turn left,same_direction,no,no,no,no,no,yes,32.08930128175601,1.054005731757553,easy,danger
1,no,yes,straight,turn left,same_direction,no,no,no,no,no,no,30.000353630159506,15.69510875656673,normal,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,7.9254480761024055,19.139233747120656,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,18.9201701236538,40.974404187957376,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,59.227957183701626,34.42020310439278,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,20.000197439480765,26.804161826690226,easy,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00019724214889,20.845692411886223,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,yes,20.01403426207852,61.88469988344603,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,44.9694573429171,19.692897602556833,hard,danger
1,yes,yes,stop,turn_right,from_left,no,no,no,no,no,no,43.6746206672178,7.584708300472754,hard,danger
1,yes,yes,straight,turn_right,from_left,no,no,yes,no,no,no,15.618900146901154,3.2327025502592495,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,20.0002,14.88830731928628,hard,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,9.448341164253088e-05,22.928978400435383,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00013360922326,25.3465570203888,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,20.58125574758562,40.05080294063143,hard,danger
2,yes,yes,stop,turn_right,same_direction,no,no,no,no,no,no,20.242973439675758,4.963470458772585,easy,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,20.000254856098323,13.199652037601089,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,20.00028402455878,37.046540140634875,easy,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,3.950819491050787,22.77650620638398,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,49.394944710432725,15.800891225687671,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,46.20827500426446,38.918205432797365,normal,danger
1,yes,no,turn_right,stop,opposite_direction,no,no,no,no,yes,yes,0.00017628489550476246,5.648039014115711,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,49.32808395069046,12.418437296469625,normal,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,48.787470663231055,20.263771770865485,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,41.19679775308447,20.124709577604143,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,yes,21.916378203279404,60.87187426378389,hard,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.17003053827657638,24.8599,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.0,25.37097220151107,hard,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,7.424984420525137e-05,25.569333677325556,hard,danger
3,yes,no,turn left,turn left,from_left,no,no,no,no,yes,yes,29.621775200955653,7.516309104019035,hard,danger
1,yes,yes,turn left,straight,from_right,no,yes,yes,no,no,yes,14.315158520743855,14.78710117221813,normal,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,20.568600942753754,12.63686260140631,normal,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,19.370915564534748,39.49974856706609,hard,danger
1,yes,no,turn_right,stop,from_left,no,no,no,no,yes,yes,0.0002838783794101807,5.362855035647137,hard,danger
1,yes,yes,straight,straight,from_left,no,no,yes,no,no,yes,11.514331905027857,15.047173428941043,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,14.051392606781416,19.373441457045345,hard,danger
1,yes,yes,straight,straight,opposite_direction,no,no,no,no,no,no,50.002949619002564,16.52266992645965,easy,warning
1,no,no,straight,stop,opposite_direction,no,no,yes,no,no,no,7.556983424245011e-05,21.91303780583966,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,50.00079667655125,17.950905335368216,normal,warning
1,yes,yes,stop,stop,same_direction,no,no,no,no,no,no,1.0048042898021994,2.416799407128661,normal,warning
3,yes,no,turn_right,turn_right,same_direction,no,no,no,no,no,no,23.713777009127682,12.306715517705614,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,25.19706319237772,51.66498244362208,easy,warning
1,no,no,straight,turn left,same_direction,no,no,no,no,no,no,30.000169844682098,15.304021253582183,normal,warning
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,39.48463131762183,15.475189507504648,hard,warning
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.00013337218966333114,11.128019322503844,normal,warning
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,2.9365622090076706,5.383872034533794,normal,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,13.925575995107984,17.871565178054865,hard,warning
1,yes,yes,straight,straight,same_direction,no,yes,no,no,no,yes,16.49967305410401,44.646776171190496,normal,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,50.00334987054224,14.758918024698596,normal,warning
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,20.016932507847123,20.86063058759883,hard,warning
1,yes,yes,straight,stop,same_direction,no,no,no,no,no,no,5.449385995947235,2.6113382919030053,hard,warning
1,yes,yes,turn left,stop,opposite_direction,no,no,yes,no,no,yes,4.350480900838687,25.97845333586315,hard,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.002950054381415,20.058428645367478,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,10.910051714472056,12.92197499507362,normal,warning
2,no,yes,straight,straight,opposite_direction,yes,no,yes,no,no,no,50.00406028466311,9.775843814113967,hard,warning
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,30.000273071165388,13.296412588385673,hard,warning
2,yes,yes,turn left,straight,opposite_direction,no,no,no,no,no,no,50.00110748230618,21.300692404798237,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,19.5385145567453,13.741701766181901,hard,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.001111432961366,30.132021179181276,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,9.271360541614696,18.283653967595534,normal,warning
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,15.300987695221934,10.371685714957772,normal,warning
2,yes,yes,turn left,turn left,same_direction,no,no,no,no,no,no,50.416518528576155,21.237068023145465,hard,warning
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,13.617541108366611,14.929194196943081,hard,warning
1,yes,yes,turn left,straight,from_left,no,no,no,no,yes,yes,20.000017862424695,8.227102613366858,hard,warning
1,yes,yes,straight,straight,opposite_direction,no,no,no,no,no,no,13.871947681795996,22.06707201884007,normal,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,20.000521489951392,13.450218176817271,hard,warning
1,no,yes,straight,stop,same_direction,yes,no,no,no,yes,no,11.518136471168571,3.31670533262547,hard,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.000107728308265,4.9171190786210435,normal,warning
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,20.0,10.055686239475312,normal,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,52.73436161252641,19.5787129781269,hard,warning
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.001956929426539391,11.201557087275695,normal,warning
2,yes,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,50.005818099885445,11.248567396735272,normal,warning
2,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,46.42228413053223,35.830064019357046,hard,warning
4,yes,no,turn left,turn left,from_left,no,no,yes,yes,yes,yes,22.855182571731152,12.519819835303151,hard,warning
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,20.0,28.484968603090476,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,50.000133976995635,14.281293913953341,hard,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,20.03876456209421,15.855383023335024,normal,warning
1,yes,yes,stop,turn_right,same_direction,no,no,no,no,no,no,11.320625081653226,0.00025467028216329726,hard,warning
1,yes,yes,turn left,straight,from_left,no,no,no,no,no,yes,24.62386241016488,8.573291985674505,hard,warning
1,yes,yes,straight,stop,from_right,no,yes,yes,no,no,yes,5.215315924763487,17.263699638077295,normal,warning
1,no,yes,straight,stop,opposite_direction,no,no,no,no,no,no,0.0005405821007471033,26.4071,hard,warning
2,yes,yes,turn left,straight,same_direction,no,no,no,no,yes,yes,18.204079289750464,9.579942381561258,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,24.73248565380468,11.98397959608473,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,50.0,24.963581564470324,normal,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,10.930096419369171,9.012051879736354,hard,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00019611762133,32.00428538954738,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,50.00020733186094,25.35187339799011,normal,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,0.8966373712265172,22.847737418046925,normal,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,48.79486945891391,21.59262321343287,hard,warning
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,11.147271162393606,14.80703855811794,hard,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.0004702484084,32.25240669904286,normal,warning
2,yes,no,turn_right,turn left,opposite_direction,no,no,yes,yes,no,no,30.004214951322925,23.76633119649451,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,20.706508155735506,9.426877989905725,normal,warning
1,no,no,straight,stop,same_direction,no,no,no,no,no,no,0.00017300307928284732,29.749278379418616,normal,warning
1,no,yes,turn left,straight,same_direction,no,no,no,no,yes,no,50.0001,5.783439239777538,normal,warning
2,yes,yes,straight,turn_right,from_left,no,no,no,no,no,no,57.4063123677644,5.143962876240002,hard,warning
1,yes,yes,straight,straight,opposite_direction,no,no,no,no,no,no,49.74364402743759,43.33163205463642,normal,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,21.16482376522938,16.1091198499793,normal,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,44.72818891031279,44.60286061524957,normal,warning
4,yes,no,turn left,turn left,same_direction,no,no,no,no,no,no,26.828210769728102,30.771764724997045,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,50.00025998557231,21.166423118261108,normal,warning
1,no,no,straight,stop,opposite_direction,no,no,yes,no,no,no,0.00017870554913468293,21.924787107715012,hard,warning
4,yes,no,turn left,turn left,from_left,no,no,yes,yes,yes,yes,28.474530399221564,10.814977509083025,hard,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,23.218501218480338,14.819389888367764,hard,warning
1,no,yes,stop,stop,from_right,no,no,no,no,yes,no,2.918438427050146,6.339250203402967,hard,warning
1,yes,no,turn_right,turn_right,same_direction,no,no,no,no,no,yes,40.00338230153253,15.046528761463817,normal,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,27.883774281874484,18.429509653337163,hard,warning
2,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,48.497475484554805,36.00615449681654,hard,warning
1,no,yes,straight,straight,same_direction,no,no,yes,no,no,no,20.0001,5.987967030627704,normal,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,78.95600492770713,8.345181405880233,hard,warning
1,yes,yes,stop,turn_right,same_direction,no,no,no,no,no,no,26.863407955061536,1.9601972347871548,hard,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.02510101368644,9.937216840818424,hard,warning
1,yes,yes,turn left,straight,same_direction,no,no,no,no,no,no,50.000118166652115,7.206952059457912,normal,warning
