lanes,vehicle_speed_max,distance_min,bike_speed_max,is_intersection_no,is_intersection_yes,is_two_way_street_no,is_two_way_street_yes,bike_maneuver_reverse,bike_maneuver_stop,bike_maneuver_straight,bike_maneuver_turn left,bike_maneuver_turn_right,vehicle_maneuver_reverse,vehicle_maneuver_stop,vehicle_maneuver_straight,vehicle_maneuver_turn left,vehicle_maneuver_turn_right,maneuver_direction_from_left,maneuver_direction_from_right,maneuver_direction_opposite_direction,maneuver_direction_same_direction,sidewalk_climbs_no,sidewalk_climbs_yes,running_red_light_no,running_red_light_yes,drive_opposite_direction_no,drive_opposite_direction_yes,bad_roundabout_no,bad_roundabout_yes,driving_between_lanes_no,driving_between_lanes_yes,crossings_without_priority_no,crossings_without_priority_yes,is_bike_infringement_no,is_bike_infringement_yes,level_easy,level_hard,level_normal,real_risk
3,32.09888348716241,0.0,14.77104977138743,0.0,1.0,0.5814193783760647,0.4185806216239353,0.0,0.0,0.4185806216239353,0.0,0.5814193783760647,0.0,0.0,0.4185806216239353,0.0,0.5814193783760647,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4185806216239353,0.5814193783760647,1.0,0.0,0.4185806216239353,0.5814193783760647,0.4185806216239353,0.5814193783760647,0.0,1.0,0.0,0
1,0.4129455318241547,0.0,7.804622361637539,0.7903377358601481,0.2096622641398519,0.0,1.0,0.0,0.0,0.2096622641398519,0.7903377358601481,0.0,0.0,1.0,0.0,0.0,0.0,0.2096622641398519,0.7903377358601481,0.0,0.0,0.7903377358601481,0.2096622641398519,1.0,0.0,0.7903377358601481,0.2096622641398519,1.0,0.0,0.2096622641398519,0.7903377358601481,0.7903377358601481,0.2096622641398519,0.0,1.0,0.0,1.0,0.0,0
1,10.512891746021626,0.0,18.29244335133527,0.5821482297799723,0.41785177022002773,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.41785177022002773,0.0,0.0,0.5821482297799723,0.0,0.41785177022002773,0.0,0.5821482297799723,1.0,0.0,0.5821482297799723,0.41785177022002773,0.5821482297799723,0.41785177022002773,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
1,4.571432247323026,0.0,7.501812256986456,0.0,1.0,0.0,1.0,0.31902517276175546,0.6809748272382445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.31902517276175546,0.0,0.6809748272382445,1.0,0.0,0.6809748272382445,0.31902517276175546,0.6809748272382445,0.31902517276175546,1.0,0.0,0.31902517276175546,0.6809748272382445,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
1,22.7385163118744,0.0,7.598017257515665,0.1896948481746772,0.8103051518253228,0.0,1.0,0.1896948481746772,0.8103051518253228,0.0,0.0,0.0,0.0,0.1896948481746772,0.0,0.0,0.8103051518253228,0.0,0.1896948481746772,0.0,0.8103051518253228,0.8103051518253228,0.1896948481746772,1.0,0.0,1.0,0.0,1.0,0.0,0.8103051518253228,0.1896948481746772,1.0,0.0,0.8103051518253228,0.1896948481746772,0.0,1.0,0.0,0
2,29.174026861091257,0.0,9.54432418141613,0.3810518069922785,0.6189481930077215,0.6189481930077215,0.3810518069922785,0.3810518069922785,0.0,0.0,0.6189481930077215,0.0,0.0,0.3810518069922785,0.0,0.6189481930077215,0.0,0.6189481930077215,0.3810518069922785,0.0,0.0,0.6189481930077215,0.3810518069922785,1.0,0.0,0.3810518069922785,0.6189481930077215,0.3810518069922785,0.6189481930077215,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
1,28.533612101037754,0.0,6.089712164430985,0.6764996050885262,0.32350039491147375,0.32350039491147375,0.6764996050885262,1.0,0.0,0.0,0.0,0.0,0.0,0.6764996050885262,0.0,0.32350039491147375,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.32350039491147375,0.6764996050885262,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
2,39.34786035479345,0.0,14.820121095489199,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8343033659547675,0.1656966340452325,0.8343033659547675,0.1656966340452325,0.0,0.8343033659547675,0.1656966340452325,0
1,9.705157358308579,0.0,8.888876578331777,0.3707011939892638,0.6292988060107362,0.0,1.0,0.6292988060107362,0.0,0.3707011939892638,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6292988060107362,0.0,0.3707011939892638,1.0,0.0,0.3707011939892638,0.6292988060107362,0.3707011939892638,0.6292988060107362,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
1,1.4238435902553257,0.0,10.258200697761893,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1988562777752959,0.8011437222247041,0.0,0.0,0.0,1.0,1.0,0.0,0.8011437222247041,0.1988562777752959,1.0,0.0,0.1988562777752959,0.8011437222247041,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
1,11.92815224560592,1.6402062947431006,16.42243969634152,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6830067734163568,0.0,0.31699322658364315,0.0,0.0,0.6830067734163568,0.31699322658364315,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.31699322658364315,0.6830067734163568,1
1,0.00016312505815745937,1.2572811695283113,24.93406087530109,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
2,30.00008379512606,1.6721425712867601,17.718159898854836,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3189756302937613,0.6810243697062387,0.0,0.0,0.0,1.0,0.0,0.3189756302937613,0.6810243697062387,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.3189756302937613,0.6810243697062387,0.0,1.0,0.3189756302937613,0.6810243697062387,0.0,1
1,43.4695858260567,1.796856953097326,12.107866912963587,0.15512468903054544,0.8448753109694546,0.0,1.0,0.0,0.0,0.15512468903054544,0.0,0.8448753109694546,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15512468903054544,0.8448753109694546,1.0,0.0,0.15512468903054544,0.8448753109694546,1.0,0.0,1.0,0.0,0.15512468903054544,0.8448753109694546,0.15512468903054544,0.8448753109694546,0.0,0.15512468903054544,0.8448753109694546,1
1,10.768512847562963,1.3927597611933462,13.29890501391832,0.023271935735825866,0.9767280642641741,0.0,1.0,0.0,0.0,0.023271935735825866,0.9767280642641741,0.0,0.0,0.0,0.9767280642641741,0.0,0.023271935735825866,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
2,20.27404995130085,1.0096975433403972,7.383047767447887,1.0,0.0,0.0,1.0,0.8144684825889358,0.0,0.18553151741106422,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8144684825889358,0.18553151741106422,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.18553151741106422,0.8144684825889358,1
1,0.00010090261093488645,1.7664623412987799,19.044842357247543,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.28185477477339993,0.7181452252266001,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7181452252266001,0.28185477477339993,1.0,0.0,1.0,0.0,1.0,0.0,0.7181452252266001,0.28185477477339993,0.0,0.0,1.0,1
1,5.42029493477678,1.7864778512882082,33.74493495029843,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11816482762165625,0.8818351723783437,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8818351723783437,0.11816482762165625,1
1,38.61629277266711,1.8212443780698475,16.17406124702174,0.30326283463584935,0.6967371653641506,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.30326283463584935,0.6967371653641506,0.30326283463584935,0.6967371653641506,0.0,0.30326283463584935,0.6967371653641506,1
1,26.410107683095553,0.7052747723465347,53.69452771580754,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.371057153220116,0.628942846779884,1
2,35.73077432245152,1.5746409923304778,12.146160169468796,0.12252798647294705,0.877472013527053,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12252798647294705,0.877472013527053,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.12252798647294705,0.0,0.877472013527053,1
2,47.25641819413814,1.75804313081077,17.32735092133872,0.26492895619611423,0.7350710438038858,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.26492895619611423,0.7350710438038858,1.0,0.0,1.0,0.0,0.7350710438038858,0.26492895619611423,1.0,0.0,0.7350710438038858,0.26492895619611423,0.26492895619611423,0.7350710438038858,0.0,1.0,0.0,0.0,1.0,1
2,2.1136233826943616e-05,1.5614663296057063,11.33531,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
2,36.722180562905734,1.2573223567471015,16.53395560678714,0.7179654274286935,0.2820345725713065,0.0,1.0,0.7179654274286935,0.0,0.0,0.2820345725713065,0.0,0.0,0.2820345725713065,0.7179654274286935,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7179654274286935,0.2820345725713065,0.7179654274286935,0.2820345725713065,0.7179654274286935,0.2820345725713065,0.0,0.0,1.0,1
1,20.000065969558943,1.5609852759994944,43.381387732669026,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1,40.64690262705693,0.7130842567924093,17.803501275805186,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7506147516408583,0.24938524835914166,1
1,0.00011823985657531688,1.410894749643415,33.43853113334298,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.806834739267264,0.193165260732736,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.193165260732736,0.806834739267264,1
1,50.01693773287679,1.026891093815688,19.160302411891156,0.0094948579993267,0.9905051420006733,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0094948579993267,0.9905051420006733,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9905051420006733,0.0094948579993267,1
3,20.00000825235354,1.323479674866681,9.41512364911202,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5873823230885735,0.0,0.4126176769114265,0.0,0.5873823230885735,0.4126176769114265,1.0,0.0,0.0,1.0,0.5873823230885735,0.4126176769114265,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
1,40.96605582398719,1.3465373046200124,9.044337012926926,0.37201808579278317,0.6279819142072168,0.0,1.0,0.0,0.0,0.37201808579278317,0.6279819142072168,0.0,0.0,0.0,0.37201808579278317,0.6279819142072168,0.0,0.0,0.6279819142072168,0.37201808579278317,0.0,1.0,0.0,0.37201808579278317,0.6279819142072168,0.6279819142072168,0.37201808579278317,1.0,0.0,0.37201808579278317,0.6279819142072168,0.37201808579278317,0.6279819142072168,0.0,1.0,0.0,1.0,0.0,1
4,21.397551093465204,1.367286150316174,10.736058733386912,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.22358703925800316,0.0,0.7764129607419968,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
1,7.629009716534395,1.473806442640512,13.473178098252445,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.34080354025301784,0.0,0.6591964597469822,0.0,0.6591964597469822,0.34080354025301784,1.0,0.0,0.0,1.0,1.0,0.0,0.6591964597469822,0.34080354025301784,1.0,0.0,0.0,1.0,0.0,0.34080354025301784,0.6591964597469822,1
1,16.053632336675744,1.9362326106968497,34.87710249751847,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06924267439643528,0.9307573256035647,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.06924267439643528,0.9307573256035647,0.0,1.0,0.0,1
1,20.17002283745276,1.032717594093207,16.97676376626683,0.8584127518430118,0.1415872481569882,0.1415872481569882,0.8584127518430118,0.0,0.0,0.8584127518430118,0.0,0.1415872481569882,0.0,0.0,0.8584127518430118,0.1415872481569882,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
1,14.887256038162876,1.1137600424151222,23.368296607304508,0.42899402737501835,0.5710059726249817,0.0,1.0,0.0,0.0,0.42899402737501835,0.5710059726249817,0.0,0.0,0.42899402737501835,0.0,0.0,0.5710059726249817,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.42899402737501835,0.5710059726249817,1.0,0.0,0.42899402737501835,0.5710059726249817,0.42899402737501835,0.5710059726249817,0.42899402737501835,0.5710059726249817,0.0,1.0,0.0,1
1,15.355398758554383,1.4493090723816096,41.212948401070186,0.7508710677914974,0.24912893220850263,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7508710677914974,0.0,0.24912893220850263,0.0,0.0,0.0,1.0,1.0,0.0,0.7508710677914974,0.24912893220850263,1.0,0.0,1.0,0.0,1.0,0.0,0.7508710677914974,0.24912893220850263,0.7508710677914974,0.24912893220850263,0.24912893220850263,0.7508710677914974,0.0,1
1,13.444174049306858,1.5862816525712358,55.63331124890409,0.24545712591531765,0.7545428740846823,0.0,1.0,0.0,0.0,0.24545712591531765,0.7545428740846823,0.0,0.0,0.24545712591531765,0.7545428740846823,0.0,0.0,0.0,0.0,0.7545428740846823,0.24545712591531765,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.24545712591531765,0.0,0.7545428740846823,1
4,20.000433906645906,0.9898327049767455,21.695899951772084,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
2,50.00172582499363,1.0422982808836991,10.878956001402306,0.9025529066795667,0.09744709332043333,0.0,1.0,0.0,0.0,0.9025529066795667,0.0,0.09744709332043333,0.0,0.0,1.0,0.0,0.0,0.09744709332043333,0.0,0.0,0.9025529066795667,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9025529066795667,0.09744709332043333,0.9025529066795667,0.09744709332043333,0.0,1.0,0.0,1
2,19.610414389567712,1.2955048629795824,40.85002762839833,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
2,20.000312560529405,1.8464966660609785,12.190189372015144,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.17354253389225838,0.8264574661077416,1.0,0.0,1.0,0.0,0.8264574661077416,0.17354253389225838,1.0,0.0,1.0,0.0,1.0,0.0,0.8264574661077416,0.17354253389225838,0.0,0.8264574661077416,0.17354253389225838,1
1,50.0006180818417,1.515890001381854,6.786868844578823,1.0,0.0,0.0,1.0,0.6799503989693882,0.0,0.32004960103061175,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.32004960103061175,0.6799503989693882,1.0,0.0,1.0,0.0,0.6799503989693882,0.32004960103061175,1.0,0.0,0.32004960103061175,0.6799503989693882,1.0,0.0,0.0,1.0,0.32004960103061175,0.0,0.6799503989693882,1
1,0.0001047925481000292,1.4834046370876555,11.290275287643286,0.8955232284962005,0.10447677150379953,0.10447677150379953,0.8955232284962005,0.0,0.0,0.8955232284962005,0.0,0.10447677150379953,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10447677150379953,0.8955232284962005,1.0,0.0,1.0,0.0,0.8955232284962005,0.10447677150379953,1.0,0.0,0.8955232284962005,0.10447677150379953,0.8955232284962005,0.10447677150379953,0.8955232284962005,0.10447677150379953,0.0,0.10447677150379953,0.8955232284962005,1
2,0.0021953229539802377,1.2734418780233931,20.92492989418511,0.3892016787341631,0.6107983212658369,0.0,1.0,0.0,0.0,0.3892016787341631,0.6107983212658369,0.0,0.0,0.3892016787341631,0.0,0.6107983212658369,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.3892016787341631,0.6107983212658369,1.0,0.0,0.3892016787341631,0.6107983212658369,0.3892016787341631,0.6107983212658369,0.3892016787341631,0.6107983212658369,0.0,0.6107983212658369,0.3892016787341631,1
1,20.00013913298788,1.6231480638367828,28.700372545556238,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1,20.0009165535435,1.2310434200358076,44.348895719005,0.9053819764192637,0.09461802358073634,0.0,1.0,0.0,0.0,0.9053819764192637,0.0,0.09461802358073634,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9053819764192637,0.09461802358073634,0.9053819764192637,0.09461802358073634,0.9053819764192637,0.09461802358073634,0.9053819764192637,0.09461802358073634,0.09461802358073634,0.0,0.9053819764192637,1
1,0.00015108331118830095,1.9212802492713694,20.66288939914061,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09128667678613356,0.9087133232138664,0.0,0.0,0.0,0.0,0.9087133232138664,0.09128667678613356,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
2,11.279632408628014,8.242982652997899,1.3616456894499065,0.31931363759041487,0.6806863624095851,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.31931363759041487,0.0,0.0,0.6806863624095851,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1,50.49941032949195,0.7456854612134025,32.88598811297299,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.04993803294919508,0.9500619670508049,1.0,0.0,1.0,0.0,1.0,0.0,0.04993803294919508,0.9500619670508049,0.04993803294919508,0.9500619670508049,0.0,1
1,20.00009333607033,1.3720627856431664,13.675362741368094,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0493928530624439,0.9506071469375561,1.0,0.0,1.0,0.0,0.9506071469375561,0.0493928530624439,1.0,0.0,1.0,0.0,1.0,0.0,0.9506071469375561,0.0493928530624439,0.0,0.0493928530624439,0.9506071469375561,1
1,20.006484113756912,1.2142004912578752,20.22379543932959,1.0,0.0,0.0,1.0,0.5734378881232861,0.0,0.4265621118767139,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5734378881232861,0.4265621118767139,1.0,0.0,1.0,0.0,1.0,0.0,0.5734378881232861,0.4265621118767139,0.0,0.4265621118767139,0.5734378881232861,1
1,50.00003945302303,1.2586286129968547,0.10207464392684062,0.6318372121697993,0.36816278783020073,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1,30.23162947660482,4.672941740060008,9.9025108809799,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5515544780216802,0.44844552197831977,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5515544780216802,0.0,0.44844552197831977,1
2,30.4160756150245,1.2451476488748856,3.1187305057323256,0.7067892283019355,0.29321077169806453,0.29321077169806453,0.7067892283019355,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7067892283019355,0.29321077169806453,0.0,0.0,0.29321077169806453,0.7067892283019355,0.0,0.7067892283019355,0.29321077169806453,1.0,0.0,0.29321077169806453,0.7067892283019355,1.0,0.0,1.0,0.0,0.29321077169806453,0.7067892283019355,0.0,1.0,0.7067892283019355,0.29321077169806453,0.0,1
2,20.00002629316363,0.6107131622206377,12.170675153010038,0.32866454536991596,0.671335454630084,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.671335454630084,0.32866454536991596,1
1,0.0018809502433461403,1.073161498319862,16.098754162129975,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6725184560770384,0.0,0.0,0.3274815439229616,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1,48.92659902152738,1.9022091608476992,38.24352965041227,0.75237452943768,0.24762547056231998,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.24762547056231998,0.75237452943768,1
1,20.000089578952185,1.58792553962611,25.98609929475601,0.7915790437258485,0.20842095627415147,0.20842095627415147,0.7915790437258485,0.0,0.0,0.7915790437258485,0.0,0.20842095627415147,0.0,0.0,0.7915790437258485,0.20842095627415147,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.7915790437258485,0.20842095627415147,0.0,1
1,20.00085584485449,1.7396253331320528,43.030172358166425,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7896181427945539,0.2103818572054461,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2103818572054461,0.7896181427945539,1
2,31.53628597201057,1.003653592389393,38.20067009986861,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
2,20.00181818980667,1.710228351623502,42.53491894519952,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.49442030470258147,0.5055796952974185,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5055796952974185,0.49442030470258147,1
2,43.37925107543668,1.6686563481629997,16.270375408002646,0.0,1.0,0.0,1.0,0.0,0.0,0.057558760016644284,0.9424412399833557,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.057558760016644284,0.9424412399833557,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.057558760016644284,0.9424412399833557,0.0,0.0,1.0,1
1,20.00046549528882,4.681991856978903,23.34157,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1,50.00004532244011,1.2646593656823903,0.12016101422443543,0.558469498626623,0.441530501373377,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1,50.000954407823,1.9118817308358755,4.75237769867681,1.0,0.0,0.0,1.0,0.8877041827582998,0.0,0.11229581724170024,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.11229581724170024,0.8877041827582998,1.0,0.0,0.8877041827582998,0.11229581724170024,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.11229581724170024,0.8877041827582998,0.0,1
2,50.07705936970982,1.480819134354186,15.266836308033664,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
2,50.00021423264006,1.2857092809650743,25.194090189667087,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
