lanes,is_intersection,is_two_way_street,bike_maneuver,vehicle_maneuver,maneuver_direction,sidewalk_climbs,running_red_light,drive_opposite_direction,bad_roundabout,driving_between_lanes,crossings_without_priority,is_bike_infringement,vehicle_speed_max,distance_min,bike_speed_max,level,real_risk
1,1,1,3,1,1,0,0,1,0,0,1,1,22.141677284910084,0.0,14.915573451753504,1,0
2,1,1,2,1,1,0,0,0,0,0,1,1,14.989510423302267,0.0,53.12484077689674,1,0
1,0,1,2,1,0,1,0,0,0,0,0,1,0.582506679560411,0.0,9.972982582803343,1,0
4,1,0,3,3,2,0,0,0,1,0,0,1,30.000400587523586,0.0,14.445068524714019,1,0
1,0,1,2,2,3,0,0,0,0,1,0,1,50.00000018970867,0.0,8.694266616593783,2,0
1,0,0,3,1,1,0,0,0,0,1,0,1,0.008135452784254028,0.0,12.954416570997292,1,0
1,0,1,1,1,1,0,0,0,0,1,0,1,0.40144201523205403,0.0,9.649335136582076,1,0
1,1,0,3,1,3,0,0,0,0,0,0,0,12.385088701281301,0.0,40.37702707076634,1,0
1,0,0,0,1,1,1,0,0,0,0,0,1,28.87237758878704,0.0,5.628651690163959,1,0
1,0,1,2,2,3,0,0,0,0,0,1,1,50.0,0.0,11.190059920915134,1,0
1,1,1,2,1,2,0,0,0,0,0,0,0,20.060526921232015,0.0,6.832268068882117,1,0
4,1,0,3,3,1,0,0,0,1,0,0,1,30.000262719298732,0.0,13.258538473260149,1,0
2,0,1,2,2,2,0,0,0,0,0,0,0,50.00336689790166,0.0,26.302069456221226,1,0
1,1,1,1,2,2,0,0,0,0,0,0,0,17.555303876219575,0.0,5.4779365590074445,1,0
1,0,1,1,2,2,0,0,0,0,1,0,1,1.6287296901266712,0.0,8.77995709614805,1,0
2,0,1,2,2,2,0,0,0,0,0,0,0,38.31401239618051,0.0,16.14786571836899,0,0
1,0,1,2,2,3,0,0,0,0,0,0,0,50.000001204690335,0.0,8.729639347924548,1,0
1,0,1,2,1,2,0,0,0,0,0,0,0,23.08104308511475,0.0,15.841513388970242,2,0
1,0,0,2,1,0,0,0,1,0,0,0,1,4.605853258485164,0.0,12.332707855571636,1,0
1,1,1,3,1,1,0,0,1,0,0,1,1,22.24235298457336,0.0,15.039484096666703,1,0
4,1,0,1,3,0,0,0,0,0,1,0,1,30.00028906579294,0.0,7.869270161408654,1,0
1,0,1,2,2,3,0,0,0,0,0,0,0,37.45352654207993,0.0,16.539682765178316,1,0
1,1,0,4,1,2,0,0,0,0,0,1,1,24.673046664277773,0.0,15.289042561986431,1,0
1,1,1,3,4,3,0,0,0,0,0,0,1,50.00001820678204,0.0,6.985594010625445,1,0
1,0,1,3,1,2,0,0,0,0,0,0,0,9.075257746774001e-05,0.0,52.271537857479316,0,0
1,1,1,2,1,2,0,0,0,0,0,0,0,18.967114307987508,0.0,21.794581755572533,1,0
4,1,0,2,3,0,0,0,0,0,1,0,1,30.00016273575481,0.0,9.324348610445975,1,0
3,0,0,2,2,3,0,0,0,0,0,0,0,37.90581325017127,0.0,14.090218195411364,1,0
1,1,1,2,1,1,0,0,0,0,0,1,1,8.267584183980922,0.0,27.63112417039633,2,0
1,0,1,2,2,3,0,0,0,0,0,1,1,50.0,0.0,9.909062776306072,1,0
1,0,1,3,3,3,0,0,0,0,1,0,1,50.0,0.0,14.285892342338585,2,0
1,1,1,1,2,3,0,0,0,0,0,0,0,19.04865647621584,0.0,6.00462569106489,1,0
1,1,1,2,2,1,0,0,0,0,0,0,0,36.14498861290796,0.0,22.554155337205177,0,0
1,0,1,2,1,2,0,0,0,0,0,0,0,0.872763863843474,0.0,20.17129156972047,1,0
1,0,1,2,2,3,0,0,0,0,1,0,1,50.00000798403107,0.0,7.7263528519248075,2,0
3,0,0,3,3,3,0,0,0,0,0,0,0,29.372414698561993,0.0,14.835790966790805,1,0
1,0,1,2,2,1,0,0,0,0,0,0,0,36.40715593027915,0.0,21.97881016321371,0,0
2,1,1,4,3,2,0,0,0,0,1,0,1,50.01073171417789,0.0,13.922204297912344,2,0
1,0,1,2,2,3,0,0,0,0,0,0,1,41.539623027565014,0.0,18.75498807319498,2,0
1,1,1,3,1,1,0,0,1,0,0,1,1,21.573537605844486,0.0,14.216312813195685,1,0
3,0,0,3,3,3,0,0,0,0,0,0,0,31.464688462186402,0.0,14.585587812323332,1,0
1,1,1,3,1,1,0,0,1,0,0,1,1,20.60646949869552,0.0,13.026055052558258,1,0
1,0,1,1,4,3,0,0,0,0,0,0,0,16.736001915492274,0.0,8.520494713779888,1,0
1,0,1,2,1,2,0,0,0,0,0,0,0,0.01831880470812978,0.0,18.198560718690164,1,0
2,1,0,0,3,1,1,0,0,0,0,0,1,30.000056900328573,0.0,4.211152709864877,1,0
1,0,1,0,2,1,0,0,0,0,0,0,0,25.4178458253581,0.0,7.306662964746858,1,0
1,1,1,0,3,1,0,0,0,0,0,0,0,12.844425449666657,0.0,6.7412881834926415,1,0
1,1,0,3,1,1,0,0,1,0,0,1,1,0.12772521008997417,0.0,13.257549514193585,1,0
1,0,1,1,3,2,0,0,0,0,1,0,1,2.487558039280015,0.0,8.171585870289993,1,0
4,1,0,1,3,1,0,0,0,0,0,0,1,30.000405976909384,0.0,8.206617994277359,1,0
1,1,1,2,4,3,0,0,0,0,0,0,1,50.00000740444154,0.0,11.51206796411995,1,0
1,0,1,3,3,3,0,0,0,0,0,0,0,50.00009355016783,0.0,7.535190608877127,1,0
1,0,1,2,2,1,0,0,0,0,0,0,0,60.41618749918705,0.0,10.123773430867423,1,0
1,0,1,2,2,3,0,0,0,0,0,0,0,15.142905846026773,0.0,16.65979673794254,1,0
2,1,0,1,3,2,0,0,0,0,0,0,0,25.561589430071972,0.0,7.188045990269409,1,0
1,1,1,2,1,2,0,0,0,0,0,0,0,19.826178470840887,0.0,21.025817372815126,1,0
2,0,0,0,2,1,1,0,0,0,1,0,1,28.949442957352055,0.0,6.810912063917793,1,0
2,1,1,2,1,1,0,0,0,0,0,0,0,21.634529880359274,0.0,38.08772524123023,1,0
1,1,1,1,3,2,0,0,0,0,0,0,0,21.549999270857363,0.0,7.756227051301715,1,0
1,0,1,1,2,3,0,0,0,0,0,0,0,23.279275355806075,0.0,15.265830566574817,1,0
1,0,0,3,1,1,0,0,0,0,1,0,1,0.1336402945101127,0.0,10.75888524965609,1,0
1,0,1,1,4,2,0,0,0,0,0,1,1,10.885504171566375,0.0,10.299791987432602,2,0
1,1,1,0,4,2,0,0,0,0,0,1,1,4.23752367533405,0.0,7.569251834287833,2,0
2,1,1,4,4,3,0,0,0,0,1,0,1,50.00000069730321,0.0,15.883337785631603,2,0
1,0,1,1,1,0,0,0,1,0,0,0,1,6.700743513478912,0.0,11.452121927518863,1,0
1,1,1,1,3,3,0,0,0,0,0,0,0,17.92071719620698,0.0,7.318194190535075,1,0
1,0,0,2,1,1,0,0,0,0,1,0,1,0.08203565557597446,0.0,11.336992313318268,1,0
4,1,0,3,3,1,0,0,0,1,0,0,1,30.000174291301754,0.0,12.497503971567124,1,0
1,1,1,1,3,3,0,0,0,0,0,0,0,18.25528257245129,0.0,6.928568129064406,1,0
1,0,1,2,1,2,0,0,0,0,0,0,0,23.073099915429584,0.0,15.83578491825658,2,0
1,0,1,2,1,1,0,0,0,0,0,0,0,7.201121189683997,0.0,26.172208325789796,1,0
1,1,0,4,1,2,0,0,0,0,0,1,1,10.339608878794222,0.0,42.94468024173139,0,0
1,1,1,3,4,3,0,0,0,0,0,0,1,50.00001929155263,0.0,6.53104568169346,1,0
1,0,1,2,2,1,0,0,0,0,0,0,0,37.86917474918668,0.0,20.998072792716783,0,0
1,1,1,2,2,1,0,0,0,0,0,0,0,20.10605349611557,0.0,11.96857414356942,1,0
3,1,0,2,2,0,0,0,0,0,0,0,0,31.683384957373327,0.0,13.97731704015463,0,0
1,0,0,3,1,3,0,0,0,0,0,0,0,8.718871663039721,0.0,34.94730707486711,1,0
1,0,1,1,3,2,0,0,0,0,0,0,1,3.8816664269265035,0.0,8.877764524077364,1,0
1,1,1,2,1,2,0,0,0,0,0,0,0,18.846006298616874,0.0,22.90985165586324,1,0
1,1,1,2,1,1,0,0,0,0,0,0,0,19.64727772256428,0.0,15.53103413804934,1,0
1,0,1,2,1,1,0,0,0,0,0,0,0,7.1679135072844335,0.0,26.140718868497608,1,0
2,1,0,4,2,2,0,0,0,0,0,1,1,26.074536939119074,0.0,15.133607885635318,1,0
1,1,0,1,1,2,0,0,0,0,0,0,0,20.458628291706013,0.0,4.7733197870194095,1,0
1,1,1,0,3,1,0,0,0,0,0,0,0,13.3910136010766,0.0,6.594705536588422,1,0
2,1,0,0,3,0,0,0,0,0,0,0,1,30.00003683439793,0.0,4.831451355390358,1,0
2,1,1,3,2,1,0,0,0,0,0,1,1,50.19862422370056,0.0,16.5020481879768,2,0
1,0,1,3,1,2,0,0,0,0,0,0,0,9.198300892870239e-05,0.0,51.705454535895086,0,0
2,0,1,2,2,2,0,0,0,0,0,0,0,38.716489602383,0.0,14.941535237678394,0,0
2,0,1,2,2,3,0,0,0,0,0,0,0,36.956952120765386,0.0,14.45198850372385,1,0
1,0,0,3,1,1,0,0,0,0,1,0,1,0.26126131931869173,0.0,8.492946514792393,1,0
1,1,1,2,1,1,0,1,0,0,0,1,1,4.305219911430509,0.0,38.20834270441016,1,0
1,0,1,2,2,3,0,0,0,0,0,0,0,14.74155058287905,0.0,15.975418689803089,1,0
1,0,1,2,2,3,0,0,0,0,0,0,0,38.24260021558683,0.0,17.078954624333328,1,0
1,0,1,2,1,0,1,0,1,0,0,0,1,5.783547786794628,0.0,11.321107281473537,1,0
1,0,1,2,2,1,0,0,0,0,0,0,0,37.06843076574598,0.0,19.881202821254497,0,0
1,0,0,2,1,1,0,0,0,0,1,0,1,0.0788213537974948,0.0,11.40734245407047,1,0
1,1,1,2,2,1,0,0,0,0,0,0,0,36.180307125268385,0.0,21.07082132484764,0,0
1,0,1,2,2,3,0,0,0,0,0,0,0,50.00008830279161,0.0,9.58380679805512,1,0
1,0,1,1,1,2,0,0,0,0,0,0,0,21.30228256148556,0.0,5.1531461046362175,1,0
3,1,0,3,3,3,0,0,0,0,0,0,0,30.804557432047037,0.0,14.726116034331646,1,0
1,0,1,1,2,1,0,0,0,0,1,0,1,1.0956207155767688,0.0,9.15759735532509,1,0
1,1,1,3,1,2,0,0,0,0,0,0,0,4.497012962949073,0.0,46.46014742686953,0,0
1,0,1,1,4,2,0,0,0,0,0,1,1,12.644276770794583,0.0,12.017891427141087,2,0
1,1,1,3,1,1,0,0,0,0,0,1,1,2.5752481130615705,0.0,53.70615475017359,0,0
1,0,1,1,4,2,0,0,0,0,0,1,1,11.24139812837839,0.0,10.725206164038902,2,0
2,0,1,2,2,0,0,0,0,0,0,0,0,67.53042810627724,0.0,8.672654293442879,1,0
1,0,1,2,2,3,0,0,0,0,1,0,1,50.0,0.0,9.607213645207302,2,0
1,1,0,2,1,3,0,0,0,0,0,0,0,18.58064428776093,0.0,23.66407713303589,1,0
2,0,1,2,2,3,0,0,0,0,0,0,0,36.88285929541727,0.0,14.468011880283882,1,0
1,0,1,2,1,0,1,0,0,0,0,0,1,0.9250577329222889,0.0,10.089109385841429,1,0
1,1,1,1,3,2,0,0,0,0,0,1,1,2.9682666965934588,0.0,7.819250719658403,1,0
1,1,1,1,1,0,0,0,1,0,0,1,1,2.1593135155079883,0.0,6.976529142953863,1,0
1,0,1,2,2,2,0,0,0,0,1,1,1,50.0032990610808,0.0,10.514524986253338,2,0
1,1,1,2,2,1,0,0,0,0,0,0,0,20.14143221223615,0.0,11.864380057200036,1,0
1,1,1,3,1,2,0,0,0,0,0,0,0,22.625035707182914,0.0,15.524053083152907,1,0
1,1,1,1,2,3,0,0,0,0,0,0,0,18.684804736283553,0.0,6.4283578835005635,1,0
1,1,1,2,1,1,0,0,0,0,0,0,0,19.71795885955128,0.0,14.88013957699119,1,0
1,0,1,2,2,2,0,0,0,0,0,0,0,47.66095245976898,0.0,25.12295633444857,1,0
1,0,1,2,1,1,0,0,0,0,0,1,1,8.52328627628145,0.0,23.769919738779663,2,0
1,0,1,2,2,3,0,0,0,0,1,0,1,50.00000168196449,0.0,8.508955453978784,2,0
1,1,1,1,3,3,0,0,0,0,0,0,0,21.068444620232622,0.0,6.772015879890276,1,0
1,1,1,3,3,2,0,0,0,0,0,1,1,50.008078553426614,0.0,15.713038170330586,1,0
1,0,1,2,2,2,0,0,0,0,0,0,0,40.41939826225011,0.0,19.28735643938683,1,0
1,0,1,1,4,3,0,0,0,0,0,0,0,14.50298592210288,0.0,10.645534836699298,1,0
1,0,1,2,3,2,0,0,0,0,0,1,1,12.716665168091064,0.0,12.407770204144077,1,0
1,0,1,3,2,2,0,0,0,0,0,1,1,48.37115241248858,0.0,17.003334193233268,2,0
1,1,1,2,1,2,0,0,0,0,0,0,0,18.98913620273172,0.0,21.59178462858463,1,0
1,1,0,3,2,2,0,0,0,0,0,1,1,15.589482961340448,0.0,44.352573989194056,1,0
1,0,1,2,1,0,0,0,0,0,0,0,1,0.8722739067256331,0.0,7.030413596484619,1,0
1,1,1,1,3,2,0,0,0,0,0,0,0,18.619962438615154,0.0,9.695384042921722,1,0
1,0,1,2,1,1,0,0,0,0,1,0,1,0.26625861145699364,0.0,8.304577500847449,1,0
1,0,1,2,2,3,0,0,0,0,0,0,0,40.19778733379947,0.0,16.998401370766782,1,0
1,0,1,2,2,3,0,0,0,0,0,1,1,50.0,0.0,9.77630366398462,1,0
1,0,0,1,2,3,0,0,0,0,0,0,0,25.08399974657008,0.0,15.77533361470662,1,0
1,0,1,2,1,0,0,0,1,0,0,0,1,6.759442518044577,0.0,15.05732550156259,1,0
1,0,1,2,2,3,0,0,0,0,1,0,1,50.000003475069505,0.0,8.286284266094064,2,0
1,0,1,3,2,2,0,0,0,0,0,1,1,47.937719740508534,0.0,17.115905890775135,2,0
1,0,1,1,1,2,0,0,0,0,0,0,0,23.432664393072436,0.0,16.09509633441534,2,0
1,1,0,2,2,1,0,0,0,0,0,0,0,35.299801024768065,0.0,20.795264311832575,0,0
1,0,1,2,2,1,0,0,0,0,0,0,0,20.796609065651136,0.0,13.161099001812339,1,0
1,0,1,3,1,2,0,0,0,0,0,0,0,22.876434254336605,0.0,15.69395319054494,2,0
3,1,0,2,2,1,0,0,0,0,0,0,0,32.37435793296923,0.0,12.877785183897366,1,0
1,0,1,2,3,3,0,0,0,0,0,0,0,50.000020851365804,0.0,14.477667022133659,1,0
1,1,1,2,1,2,0,0,0,0,0,0,0,20.07681426553978,0.0,5.35877716560834,1,0
1,0,1,1,3,3,0,0,0,0,0,0,0,21.831065996249876,0.0,8.967353732008672,1,0
1,0,1,2,3,3,0,0,0,0,0,0,0,50.00000354658581,0.0,14.591417109277131,1,0
2,1,1,4,4,3,0,0,0,0,1,0,1,50.00000647895486,0.0,12.99317020087793,2,0
1,0,1,0,4,1,0,0,0,0,0,1,1,10.05732527640401,0.0,9.30983687292553,2,0
1,1,0,0,3,2,0,0,0,0,0,0,0,24.525445942943836,0.0,6.447046982083775,1,0
1,0,1,2,1,2,0,0,0,0,0,0,0,3.0565325714399822,0.0,22.242068163716798,1,0
1,0,1,2,2,1,0,0,0,0,0,0,0,44.76794510146258,0.0,25.261606721716248,0,0
1,0,1,2,1,0,0,0,0,0,0,0,1,2.798952751403608,0.0,15.736680894879127,1,0
2,1,0,2,2,2,0,0,0,0,0,0,0,34.11881303415774,0.0,14.19601145845415,1,0
3,1,0,3,3,3,0,0,0,0,0,0,0,31.864528158791327,0.0,14.762913907428707,1,0
1,0,1,0,1,1,0,0,0,0,0,0,0,26.428071088918596,0.0,6.637452459976479,1,0
1,1,0,2,2,0,0,0,0,0,0,0,0,34.7521557242061,0.0,19.252580453418034,0,0
1,0,1,0,4,1,0,0,0,0,0,1,1,7.975267481822036,0.0,6.8210705272899705,2,0
2,1,0,0,3,1,1,0,0,0,0,0,1,30.000097217781978,0.0,4.490868594015976,1,0
1,0,1,2,1,0,0,0,0,0,0,0,1,3.2228695080512506,0.0,9.880469437316052,1,0
1,0,1,0,3,2,0,0,0,0,0,0,0,21.896156287419196,0.0,7.689616744606283,1,0
1,0,1,2,1,0,1,0,0,0,0,0,1,0.805142783012944,0.0,10.048457519111556,1,0
1,1,1,0,4,1,0,0,0,0,0,0,0,13.297451722947791,0.0,6.948327794396305,1,0
2,0,1,2,2,3,0,0,0,0,0,0,0,36.913000417805875,0.0,14.461493535873267,1,0
1,1,1,3,3,2,0,0,0,0,0,1,1,50.01191803665049,0.0,16.235029617553895,1,0
1,0,0,3,1,2,0,0,0,0,0,0,0,0.00018031642641680643,0.0,14.982900308329679,1,0
2,1,0,2,2,2,0,0,0,0,0,0,0,34.211236300575074,0.0,14.265852624379654,1,0
1,0,1,2,1,0,1,0,0,0,0,0,1,5.097584260279267,0.0,11.503620190751123,1,0
1,1,1,1,3,2,0,0,0,0,0,0,0,18.12840111525968,0.0,8.774965681800827,1,0
1,1,0,0,2,1,0,0,0,0,0,0,0,28.697582984641876,0.0,4.186645532211131,1,0
1,0,1,2,1,0,0,0,0,0,0,0,1,7.356306095760545,0.0,12.050971758474134,1,0
1,1,1,1,1,0,0,0,0,0,0,1,1,0.960288411411645,0.0,7.0417642719166,1,0
1,0,1,2,2,1,0,0,0,0,0,0,0,36.501276898656876,0.0,21.91567284251604,0,0
1,0,1,2,1,1,0,0,0,0,1,0,1,0.25133021395408606,0.0,8.501794967576808,1,0
1,0,1,2,1,0,0,0,0,0,0,0,1,0.34202292880510365,0.0,7.92416407494142,1,0
2,1,0,2,2,2,0,0,0,0,0,0,0,34.298539146522316,0.0,14.331824460108086,1,0
1,1,0,3,1,1,0,0,1,0,0,1,1,0.03151821576847602,0.0,12.911351987687201,1,0
1,0,1,1,1,2,0,0,0,0,0,0,0,23.273900586041783,0.0,15.98059874025431,2,0
1,0,1,2,3,3,0,0,0,0,0,1,1,50.0,0.0,12.006536216622198,1,0
1,0,1,2,2,3,0,0,0,0,0,0,0,50.00025393632323,0.0,10.372206120027645,1,0
1,0,1,2,1,0,1,0,0,0,0,0,1,0.6483918861939435,0.0,7.914751892415913,1,0
1,0,1,2,2,3,0,0,0,0,0,0,0,36.65004336805791,0.0,15.990563108037925,1,0
1,0,0,3,1,1,0,0,1,0,0,0,1,1.6653294210857013,0.0,12.840698330216647,1,0
1,0,0,3,1,1,0,0,0,0,1,0,1,0.23048224128799447,0.0,9.039435662938308,1,0
1,0,1,2,2,3,0,0,0,0,0,0,0,50.00031516175659,0.0,11.455201741894381,1,0
1,0,1,2,2,1,0,0,0,0,0,1,1,17.904907620419785,0.0,12.31675769425632,1,0
3,1,0,1,3,0,0,0,0,0,0,0,1,30.00002311749141,0.0,8.027339231195466,1,0
1,0,1,2,2,1,0,0,0,0,0,0,0,21.639851940399442,0.0,14.0941409797262,1,0
1,1,0,2,1,3,0,0,0,0,0,0,0,15.77648564266635,0.0,31.22849365690559,1,0
1,1,1,0,4,2,0,0,0,0,0,0,0,16.772751429044263,0.0,7.582397691800241,1,0
1,1,1,3,1,1,0,0,1,0,0,1,1,20.535834473309848,0.0,12.939118169295734,1,0
1,1,0,2,2,1,0,0,0,0,0,0,0,35.777933687908224,0.0,21.345368387038537,0,0
1,1,0,0,3,1,0,0,0,0,0,0,0,28.70101340880557,0.0,4.652261888831431,1,0
2,1,0,2,2,1,0,0,0,0,0,1,1,18.797431538850542,0.0,47.410862197113445,1,0
2,0,1,2,2,3,0,0,0,0,0,0,0,36.89962707528119,0.0,14.464385666145429,1,0
2,1,1,2,2,0,0,0,0,0,0,0,1,71.23543694835291,0.0,7.809504113907228,2,0
4,1,0,1,3,0,0,0,0,0,1,0,1,30.000320751152866,0.0,7.5043159109390505,1,0
1,0,1,1,3,3,0,0,0,0,0,0,0,22.11416543195746,0.0,10.198595075614811,1,0
1,1,1,3,1,1,0,0,1,0,0,1,1,22.39749958082856,0.0,15.230436976680135,1,0
1,0,1,1,4,2,0,0,0,0,0,1,1,12.647329568885612,0.0,12.227210094465407,2,0
1,0,1,3,2,2,0,0,0,0,1,1,1,50.011753828438415,0.0,15.119071559695458,2,0
1,0,1,2,1,2,0,0,0,0,0,0,0,0.0698826740479549,0.0,14.946001397427281,1,0
1,0,1,2,1,2,0,0,0,0,0,0,0,0.008232687798465475,0.0,19.33478936211842,1,0
1,0,1,2,1,0,0,0,0,0,0,0,1,1.2893365859731114,0.0,12.367315943446537,1,0
1,1,1,0,4,1,0,1,1,0,0,1,1,10.76281468378935,0.0,6.815312,2,0
2,1,1,2,2,0,0,0,0,0,0,0,1,66.26942514512695,0.0,7.441108080030721,2,0
1,1,1,0,2,1,0,0,0,0,0,0,0,15.886747714733026,0.0,5.925405787947254,1,0
4,1,0,3,3,2,0,0,0,1,0,0,1,30.000335273140173,0.0,13.8829558349186,1,0
1,0,1,2,2,3,0,0,0,0,0,0,1,42.40681317440709,0.0,18.49637212122065,2,0
1,0,1,1,4,3,0,0,0,0,0,0,0,14.364194075658311,0.0,10.7776155039681,1,0
1,0,1,2,1,1,0,0,0,0,1,0,1,0.2434861500239319,0.0,8.605422059290225,1,0
1,0,1,2,2,2,0,0,0,0,0,1,1,10.554399256192655,0.0,18.178171245472434,2,0
1,0,0,3,1,1,0,0,0,0,1,0,1,0.12496178915216077,0.0,10.912973978224139,1,0
1,1,1,2,1,1,0,0,0,0,0,0,0,20.001603825635925,0.0,12.162949591478018,1,0
2,1,1,4,4,3,0,0,0,0,1,0,1,50.00001700838715,0.0,7.729652831552304,2,0
1,0,1,2,2,1,0,0,0,0,0,1,1,9.911688261542968,0.0,19.947584503873003,2,0
1,1,1,1,3,2,0,0,0,0,0,0,0,21.052105416496136,0.0,9.18235049525818,1,0
2,1,1,4,4,3,0,0,0,0,1,0,1,50.00000791090168,0.0,12.277359817356308,2,0
3,0,0,2,2,0,0,0,0,0,0,0,0,30.228453639509905,0.0,11.157452504573136,1,0
1,1,0,1,3,2,0,0,0,0,0,0,0,23.897294895083355,0.0,7.41170762244649,1,0
1,1,1,2,1,1,0,0,0,0,0,0,0,19.602342671546324,0.0,15.94483591820232,1,0
1,0,1,2,2,3,0,0,0,0,1,0,1,50.0,0.0,10.54330231313152,2,0
1,0,1,2,2,2,0,0,0,0,0,1,1,41.380737343723574,0.0,18.818893890701915,2,0
1,0,1,0,3,0,0,0,1,0,0,0,1,7.8396639344867305,0.0,7.292926419860639,1,0
1,0,1,3,2,2,0,0,0,0,1,1,1,50.01045143699626,0.0,14.409776815252656,2,0
1,1,1,1,3,2,0,0,0,0,0,0,0,18.17893323978418,0.0,8.869583978702838,1,0
1,1,1,2,4,3,0,0,0,0,0,0,1,50.0,0.0,14.850712259688157,1,0
1,1,1,2,2,1,0,0,0,0,0,0,0,19.75039905034934,0.0,11.812057109103993,1,0
1,0,1,2,2,1,0,0,0,0,0,0,1,9.168421087409193,0.0,12.173510401529503,1,0
2,0,1,2,2,3,0,0,0,0,0,0,0,38.95559181504335,0.0,14.019761006948272,1,0
1,0,1,3,3,3,0,0,0,0,0,0,0,50.00018400116973,0.0,9.135147255613834,1,0
1,0,1,1,2,2,0,0,0,0,0,0,0,22.7459639931431,0.0,15.31804575069074,1,0
1,0,0,0,2,1,1,0,0,0,0,0,1,29.24999026681331,0.0,5.1147201159155085,1,0
1,0,1,1,3,2,0,0,0,0,1,0,1,2.3450236405479434,0.0,8.272553458247536,1,0
3,0,0,0,2,1,1,0,0,0,1,0,1,29.87300114630094,0.0,6.618116847859499,1,0
1,0,1,2,1,1,0,0,0,0,1,0,1,0.16097190791862837,0.0,9.69550890846017,1,0
1,0,1,2,2,3,0,0,0,0,0,0,0,50.000201642350035,0.0,9.447196023377796,1,0
1,0,1,2,2,3,0,0,0,0,1,0,1,50.00000234933028,0.0,8.42608070165402,2,0
1,1,0,2,2,0,0,0,0,0,0,0,0,35.832925292636396,0.0,21.110439705770442,0,0
1,0,0,0,2,1,1,0,0,0,0,0,1,29.61964436403686,0.0,4.6116201853028205,1,0
2,1,1,2,2,1,0,0,0,0,0,0,1,63.88539515474227,0.0,7.264252440555634,2,0
1,0,1,3,3,3,0,0,0,0,0,0,0,50.0001159540928,0.0,14.948819986133099,1,0
1,0,1,2,2,2,0,0,0,0,0,0,0,41.155543850700084,0.0,19.11858634460853,1,0
2,0,1,2,2,0,0,0,0,0,0,0,0,67.27880937754217,0.0,8.723977937492533,1,0
1,1,1,3,3,2,0,0,0,0,0,1,1,50.01000278856607,0.0,15.974644805045344,1,0
1,0,1,1,3,2,0,0,0,0,1,0,1,2.474082664642891,0.0,8.1811314683073,1,0
3,0,0,2,2,2,0,0,0,0,0,0,0,38.65749021873506,0.0,13.883544309745659,1,0
1,0,1,2,1,0,0,0,0,0,0,0,1,1.1770714341485766,0.0,10.696936708948858,1,0
1,1,1,3,1,1,0,0,1,0,0,1,1,20.127683663919075,0.0,12.436770232478725,1,0
1,0,1,3,3,3,0,0,0,0,0,0,0,50.000044719188026,0.0,15.737069824941436,1,0
1,1,1,1,1,3,0,0,0,0,0,0,0,20.23482238531968,0.0,5.103892797390623,1,0
1,0,0,3,1,1,0,0,0,0,1,0,1,0.11689113425483841,0.0,11.05627019117173,1,0
1,1,1,2,4,3,0,0,0,0,0,0,1,50.0,0.0,15.234749402303644,1,0
1,0,1,2,1,2,0,0,0,0,0,0,0,2.916764471565256,0.0,22.109531916264807,1,0
1,1,1,0,4,1,0,1,1,0,0,1,1,9.344482463584653,0.0,6.815312,2,0
1,1,1,2,2,2,0,0,0,0,0,0,0,35.10076450463689,0.0,15.334892558943388,0,0
1,1,1,2,1,2,0,0,0,0,0,0,0,19.039608047512345,0.0,22.571993079879533,1,0
1,0,0,0,1,1,1,0,0,0,0,0,1,28.644585847194033,0.0,5.938676684477169,1,0
1,0,1,2,1,0,1,0,0,0,0,0,1,5.165430471324601,0.0,11.526620451616235,1,0
1,0,1,2,2,1,0,0,0,0,0,1,1,17.15027824136185,0.0,12.329995455300482,1,0
2,1,0,2,2,1,0,0,0,0,0,0,0,33.27812969283392,0.0,18.469278818350322,0,0
1,1,1,1,2,1,0,0,0,0,0,1,1,1.5940961913751763,0.0,7.287173778100749,1,0
1,0,1,2,3,3,0,0,0,0,0,0,0,50.00016091947707,0.0,13.55695263741361,1,0
1,1,0,2,1,0,0,0,1,0,0,1,1,0.5277898840825611,0.0,9.473941306998046,1,0
1,0,1,2,1,0,0,0,1,0,0,0,1,5.780648299423104,0.0,12.89478113570841,1,0
1,0,1,2,2,3,0,0,0,0,0,0,0,38.096036330200754,0.0,16.97878935255856,1,0
1,1,1,3,1,1,0,0,0,0,0,1,1,0.9917184264505843,0.0,53.780305586600356,0,0
1,0,1,2,1,1,0,0,0,0,1,0,1,0.7294855470128554,0.0,7.983505887381687,1,0
2,1,1,4,3,2,0,0,0,0,1,0,1,50.00632910213394,0.0,16.38306720501879,2,0
1,0,1,1,4,2,0,0,0,0,0,1,1,11.36229763172745,0.0,10.86972214045521,2,0
1,0,1,3,3,3,0,0,0,0,1,0,1,50.000011865572965,0.0,7.244335604468205,2,0
2,1,0,2,2,1,0,0,0,0,0,0,0,33.26037695383002,0.0,13.547320073193179,1,0
1,0,1,1,2,1,0,0,0,0,1,0,1,1.506445811091455,0.0,8.866579753009196,1,0
1,0,1,2,2,1,0,0,0,0,0,1,1,17.175887056142724,0.0,12.329546223690766,1,0
1,1,1,2,4,3,0,0,0,0,0,0,1,50.00000658034875,0.0,11.857385214644397,1,0
1,1,0,0,2,1,0,0,0,0,0,0,0,25.337215719097536,0.0,4.425928430936826,1,0
1,1,0,4,1,2,0,0,0,0,0,1,1,3.1027066687684695,0.0,50.56131919974282,0,0
